Date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,American Samoa,Northern Mariana Islands,Virgin Islands
2020-07-29,1954.0,68.0,2339.0,787.0,14182.0,482.0,463.0,126.0,54.0,9446.0,3271.0,3.0,108.0,454.0,1395.0,621.0,695.0,533.0,616.0,1735.0,28.0,761.0,502.0,1016.0,666.0,1719.0,1772.0,202.0,265.0,870.0,13.0,340.0,345.0,715.0,1687.0,86.0,1396.0,848.0,313.0,876.0,221.0,75.0,1737.0,149.0,1778.0,10671.0,339.0,1.0,999.0,772.0,157.0,870.0,39.0,0.0,2.0,10.0
2020-07-30,2012.0,84.0,2525.0,791.0,7982.0,408.0,130.0,87.0,58.0,9956.0,3963.0,2.0,124.0,568.0,1772.0,954.0,662.0,293.0,659.0,1708.0,22.0,892.0,414.0,807.0,745.0,1775.0,2117.0,138.0,344.0,1018.0,31.0,408.0,252.0,777.0,2145.0,74.0,1733.0,1117.0,410.0,877.0,511.0,150.0,1726.0,44.0,2049.0,9023.0,502.0,1.0,911.0,985.0,98.0,1059.0,58.0,0.0,0.0,0.0
2020-07-31,1602.0,110.0,3212.0,752.0,7687.0,605.0,140.0,99.0,0.0,9007.0,4066.0,0.0,122.0,474.0,1980.0,901.0,468.0,481.0,765.0,1799.0,24.0,1169.0,514.0,793.0,771.0,1168.0,1477.0,151.0,445.0,1264.0,39.0,748.0,212.0,644.0,1766.0,168.0,1533.0,747.0,361.0,973.0,209.0,72.0,1444.0,79.0,3088.0,11102.0,500.0,7.0,984.0,850.0,204.0,832.0,40.0,0.0,0.0,21.0
2020-08-01,2033.0,148.0,2992.0,662.0,5872.0,458.0,0.0,89.0,0.0,9642.0,3660.0,0.0,86.0,394.0,1639.0,968.0,540.0,228.0,572.0,0.0,25.0,1019.0,428.0,758.0,725.0,1134.0,1018.0,116.0,180.0,986.0,31.0,405.0,196.0,753.0,1708.0,133.0,928.0,1244.0,325.0,698.0,1091.0,0.0,1583.0,103.0,2225.0,6108.0,506.0,7.0,913.0,630.0,159.0,1062.0,43.0,0.0,2.0,15.0
2020-08-02,1159.0,141.0,1465.0,637.0,5204.0,460.0,0.0,72.0,0.0,7104.0,3165.0,12.0,45.0,0.0,1470.0,735.0,430.0,279.0,462.0,3467.0,21.0,909.0,418.0,426.0,759.0,672.0,559.0,112.0,311.0,1131.0,20.0,351.0,220.0,531.0,1324.0,58.0,944.0,494.0,280.0,588.0,539.0,0.0,1189.0,88.0,1443.0,3188.0,473.0,5.0,981.0,551.0,120.0,922.0,39.0,0.0,1.0,0.0
2020-08-03,1044.0,60.0,1030.0,787.0,4565.0,241.0,252.0,106.0,256.0,4752.0,2258.0,7.0,206.0,560.0,1298.0,576.0,182.0,563.0,323.0,1099.0,12.0,870.0,199.0,616.0,613.0,572.0,1069.0,40.0,254.0,994.0,26.0,308.0,114.0,545.0,2300.0,125.0,932.0,377.0,269.0,833.0,380.0,224.0,1163.0,65.0,1009.0,9279.0,354.0,1.0,1324.0,680.0,120.0,404.0,40.0,0.0,1.0,18.0
2020-08-04,955.0,54.0,1008.0,784.0,10003.0,426.0,48.0,82.0,85.0,5446.0,2513.0,14.0,143.0,566.0,1471.0,822.0,326.0,350.0,689.0,3615.0,7.0,710.0,546.0,801.0,602.0,1074.0,1242.0,81.0,222.0,980.0,33.0,393.0,210.0,746.0,1085.0,148.0,1143.0,861.0,333.0,803.0,533.0,144.0,1239.0,59.0,1805.0,10904.0,378.0,4.0,1145.0,685.0,81.0,728.0,36.0,0.0,0.0,24.0
2020-08-05,1866.0,55.0,1698.0,912.0,4315.0,594.0,115.0,159.0,45.0,5409.0,3765.0,8.0,172.0,472.0,1759.0,720.0,605.0,469.0,544.0,1482.0,17.0,572.0,440.0,718.0,617.0,1245.0,1150.0,115.0,311.0,649.0,26.0,400.0,226.0,636.0,1018.0,124.0,1199.0,1101.0,279.0,731.0,327.0,91.0,1282.0,89.0,1657.0,10544.0,421.0,5.0,798.0,831.0,103.0,884.0,39.0,0.0,0.0,18.0
2020-08-06,1721.0,34.0,1453.0,735.0,10474.0,448.0,20.0,69.0,75.0,7650.0,3182.0,14.0,151.0,693.0,1953.0,1040.0,723.0,361.0,513.0,1303.0,5.0,579.0,231.0,763.0,861.0,956.0,1091.0,173.0,332.0,729.0,23.0,423.0,207.0,703.0,2069.0,120.0,1166.0,837.0,246.0,793.0,283.0,130.0,1325.0,105.0,2252.0,7337.0,587.0,9.0,818.0,723.0,116.0,839.0,30.0,0.0,1.0,20.0
2020-08-07,1851.0,55.0,1397.0,1011.0,5913.0,457.0,75.0,80.0,71.0,7686.0,4109.0,0.0,201.0,524.0,2103.0,1239.0,481.0,520.0,542.0,1500.0,17.0,801.0,417.0,814.0,545.0,1036.0,1105.0,155.0,283.0,976.0,37.0,407.0,192.0,714.0,1535.0,150.0,1204.0,854.0,411.0,787.0,752.0,127.0,1422.0,98.0,2432.0,7919.0,460.0,3.0,2015.0,897.0,174.0,989.0,47.0,0.0,0.0,21.0
2020-08-08,959.0,76.0,1054.0,772.0,7384.0,431.0,0.0,57.0,64.0,8502.0,4423.0,0.0,231.0,572.0,2190.0,1033.0,495.0,313.0,782.0,0.0,12.0,775.0,420.0,721.0,916.0,1210.0,150.0,132.0,141.0,886.0,39.0,393.0,150.0,703.0,1611.0,181.0,1294.0,825.0,375.0,652.0,738.0,0.0,1241.0,106.0,1803.0,6603.0,376.0,6.0,1307.0,606.0,111.0,1165.0,15.0,0.0,1.0,6.0
2020-08-09,1612.0,101.0,816.0,572.0,5107.0,336.0,0.0,73.0,100.0,6229.0,3169.0,7.0,152.0,178.0,1382.0,1041.0,384.0,199.0,404.0,2653.0,16.0,922.0,329.0,535.0,797.0,527.0,1343.0,63.0,187.0,811.0,17.0,366.0,200.0,515.0,1398.0,88.0,879.0,486.0,262.0,662.0,697.0,0.0,975.0,128.0,2127.0,5366.0,376.0,5.0,897.0,580.0,132.0,621.0,35.0,0.0,0.0,0.0
2020-08-10,925.0,60.0,600.0,645.0,13610.0,378.0,247.0,59.0,54.0,4155.0,2429.0,0.0,140.0,429.0,1319.0,664.0,246.0,525.0,272.0,562.0,7.0,755.0,275.0,580.0,618.0,476.0,1018.0,65.0,264.0,742.0,5.0,306.0,129.0,476.0,1216.0,117.0,883.0,397.0,216.0,891.0,700.0,196.0,724.0,58.0,1202.0,6010.0,263.0,3.0,663.0,491.0,62.0,507.0,-8.0,0.0,1.0,19.0
2020-08-11,1094.0,51.0,1214.0,383.0,5662.0,403.0,117.0,65.0,89.0,5831.0,3563.0,31.0,118.0,494.0,1549.0,870.0,356.0,285.0,539.0,1164.0,1.0,585.0,392.0,907.0,323.0,644.0,1120.0,87.0,334.0,548.0,21.0,479.0,199.0,667.0,1181.0,172.0,1095.0,765.0,286.0,797.0,582.0,119.0,971.0,50.0,1001.0,8276.0,362.0,10.0,996.0,540.0,122.0,724.0,31.0,0.0,0.0,29.0
2020-08-12,734.0,54.0,706.0,685.0,11547.0,315.0,22.0,66.0,63.0,8109.0,3565.0,0.0,202.0,536.0,1645.0,660.0,452.0,632.0,1152.0,1179.0,18.0,541.0,293.0,476.0,464.0,1081.0,1574.0,164.0,214.0,528.0,26.0,519.0,173.0,700.0,996.0,85.0,1422.0,670.0,248.0,893.0,671.0,76.0,844.0,102.0,1478.0,6528.0,338.0,6.0,776.0,639.0,139.0,478.0,13.0,0.0,0.0,63.0
2020-08-13,757.0,84.0,1351.0,670.0,5949.0,463.0,76.0,202.0,65.0,6236.0,2515.0,28.0,354.0,495.0,1834.0,1043.0,400.0,376.0,741.0,1135.0,19.0,776.0,423.0,1167.0,690.0,612.0,1498.0,139.0,416.0,602.0,34.0,694.0,171.0,737.0,1085.0,201.0,1178.0,705.0,278.0,989.0,372.0,111.0,935.0,82.0,2118.0,7000.0,334.0,6.0,1101.0,815.0,145.0,943.0,33.0,0.0,0.0,43.0
2020-08-14,1120.0,110.0,927.0,626.0,14648.0,319.0,115.0,373.0,94.0,6148.0,3227.0,25.0,231.0,542.0,2296.0,1067.0,874.0,553.0,612.0,1298.0,27.0,715.0,305.0,868.0,730.0,944.0,1385.0,134.0,328.0,1099.0,43.0,619.0,173.0,727.0,1346.0,151.0,1131.0,794.0,313.0,823.0,682.0,95.0,932.0,127.0,1947.0,9957.0,552.0,17.0,1216.0,735.0,114.0,1021.0,64.0,0.0,1.0,22.0
2020-08-15,830.0,86.0,933.0,-400.0,4972.0,300.0,0.0,56.0,41.0,6352.0,3273.0,0.0,282.0,304.0,1828.0,1044.0,818.0,870.0,632.0,0.0,28.0,818.0,471.0,1058.0,690.0,825.0,1186.0,118.0,253.0,859.0,16.0,316.0,142.0,734.0,1534.0,122.0,1117.0,901.0,405.0,829.0,567.0,0.0,1041.0,94.0,1289.0,7114.0,345.0,8.0,912.0,592.0,185.0,829.0,44.0,0.0,0.0,30.0
2020-08-16,741.0,100.0,883.0,673.0,5365.0,338.0,0.0,55.0,61.0,3779.0,1862.0,0.0,217.0,181.0,1561.0,739.0,382.0,0.0,0.0,1181.0,24.0,519.0,394.0,477.0,739.0,381.0,1173.0,91.0,131.0,697.0,8.0,40.0,106.0,607.0,1248.0,143.0,613.0,544.0,244.0,559.0,311.0,0.0,615.0,156.0,1961.0,7670.0,331.0,6.0,937.0,273.0,105.0,685.0,59.0,0.0,0.0,7.0
2020-08-17,1425.0,51.0,468.0,412.0,5543.0,194.0,370.0,85.0,53.0,2678.0,1831.0,75.0,173.0,281.0,1773.0,591.0,382.0,714.0,761.0,567.0,29.0,503.0,248.0,490.0,564.0,276.0,1076.0,42.0,191.0,662.0,16.0,360.0,92.0,408.0,564.0,60.0,775.0,369.0,189.0,553.0,754.0,237.0,456.0,86.0,1036.0,5495.0,242.0,12.0,734.0,532.0,74.0,455.0,45.0,0.0,4.0,19.0
2020-08-18,1323.0,62.0,915.0,410.0,8652.0,261.0,-12.0,57.0,52.0,3838.0,2816.0,22.0,134.0,384.0,1739.0,841.0,372.0,260.0,608.0,640.0,16.0,520.0,222.0,653.0,376.0,795.0,872.0,54.0,262.0,672.0,13.0,381.0,79.0,655.0,1263.0,135.0,848.0,601.0,225.0,599.0,953.0,120.0,719.0,81.0,1026.0,7819.0,263.0,3.0,861.0,536.0,97.0,0.0,29.0,0.0,0.0,36.0
2020-08-19,1281.0,67.0,637.0,729.0,9043.0,270.0,59.0,50.0,29.0,4115.0,2305.0,0.0,260.0,359.0,2296.0,489.0,322.0,544.0,627.0,778.0,22.0,414.0,352.0,689.0,526.0,1348.0,1267.0,110.0,215.0,389.0,19.0,370.0,170.0,631.0,1146.0,186.0,971.0,611.0,194.0,619.0,221.0,103.0,739.0,125.0,2030.0,5608.0,364.0,3.0,737.0,740.0,69.0,1297.0,71.0,0.0,0.0,32.0
2020-08-20,1041.0,85.0,723.0,549.0,5005.0,329.0,118.0,75.0,55.0,4555.0,2759.0,105.0,235.0,430.0,1832.0,941.0,1010.0,487.0,700.0,918.0,18.0,580.0,313.0,527.0,690.0,894.0,1121.0,116.0,308.0,556.0,14.0,141.0,202.0,601.0,1979.0,274.0,1122.0,746.0,295.0,788.0,209.0,76.0,909.0,125.0,1375.0,5222.0,461.0,4.0,860.0,518.0,180.0,740.0,26.0,0.0,0.0,41.0
2020-08-21,1475.0,64.0,619.0,887.0,6634.0,0.0,87.0,52.0,60.0,4684.0,2889.0,63.0,228.0,254.0,2293.0,1040.0,798.0,994.0,639.0,899.0,33.0,670.0,488.0,0.0,825.0,874.0,1299.0,144.0,278.0,849.0,21.0,331.0,144.0,709.0,2006.0,232.0,1043.0,1077.0,256.0,739.0,703.0,151.0,1058.0,193.0,1669.0,5781.0,463.0,4.0,978.0,827.0,90.0,826.0,67.0,0.0,0.0,63.0
2020-08-22,597.0,90.0,996.0,547.0,5171.0,653.0,0.0,58.0,65.0,4311.0,2592.0,0.0,284.0,295.0,2356.0,1000.0,665.0,487.0,801.0,0.0,32.0,624.0,144.0,1426.0,734.0,945.0,1328.0,160.0,154.0,636.0,23.0,555.0,207.0,653.0,1730.0,262.0,1119.0,853.0,289.0,762.0,731.0,0.0,917.0,251.0,1239.0,3779.0,369.0,12.0,1215.0,464.0,108.0,950.0,19.0,0.0,0.0,0.0
2020-08-23,676.0,65.0,208.0,375.0,4764.0,260.0,0.0,67.0,0.0,2974.0,1727.0,0.0,244.0,186.0,1893.0,615.0,450.0,270.0,0.0,1223.0,18.0,579.0,0.0,764.0,717.0,626.0,811.0,53.0,109.0,532.0,13.0,181.0,94.0,572.0,1473.0,140.0,637.0,566.0,227.0,534.0,319.0,0.0,693.0,141.0,1854.0,4722.0,301.0,4.0,888.0,343.0,88.0,453.0,35.0,0.0,0.0,0.0
2020-08-24,560.0,68.0,311.0,320.0,6030.0,198.0,492.0,47.0,105.0,2258.0,2304.0,140.0,169.0,212.0,1612.0,1660.0,463.0,882.0,832.0,623.0,21.0,567.0,662.0,878.0,714.0,511.0,856.0,60.0,158.0,409.0,33.0,279.0,146.0,408.0,1283.0,124.0,849.0,357.0,218.0,485.0,722.0,280.0,563.0,149.0,667.0,4471.0,249.0,9.0,663.0,347.0,42.0,392.0,25.0,0.0,0.0,52.0
2020-08-25,2145.0,32.0,859.0,480.0,5583.0,459.0,29.0,20.0,45.0,2673.0,2101.0,77.0,215.0,408.0,1681.0,829.0,697.0,313.0,670.0,550.0,12.0,377.0,398.0,951.0,409.0,801.0,847.0,135.0,301.0,403.0,16.0,345.0,64.0,629.0,1345.0,229.0,844.0,650.0,236.0,550.0,102.0,70.0,937.0,80.0,813.0,6153.0,403.0,6.0,1003.0,473.0,84.0,638.0,29.0,0.0,0.0,14.0
2020-08-26,1714.0,53.0,186.0,649.0,5562.0,193.0,180.0,24.0,0.0,3220.0,2236.0,136.0,276.0,306.0,2156.0,938.0,1201.0,1023.0,662.0,844.0,20.0,440.0,336.0,843.0,529.0,904.0,1421.0,161.0,379.0,253.0,0.0,337.0,126.0,566.0,1244.0,238.0,1089.0,666.0,180.0,525.0,24.0,82.0,605.0,66.0,1936.0,6238.0,407.0,5.0,822.0,583.0,145.0,768.0,48.0,0.0,0.0,32.0
2020-08-27,1137.0,80.0,680.0,722.0,4834.0,350.0,130.0,-10.0,110.0,3269.0,2484.0,112.0,306.0,342.0,1707.0,1145.0,2681.0,475.0,748.0,677.0,25.0,577.0,368.0,863.0,1154.0,585.0,1537.0,144.0,374.0,554.0,38.0,350.0,188.0,791.0,2091.0,333.0,1244.0,712.0,190.0,646.0,639.0,135.0,505.0,623.0,1826.0,4042.0,383.0,9.0,1121.0,584.0,89.0,878.0,53.0,0.0,0.0,22.0
2020-08-28,1838.0,118.0,519.0,838.0,5295.0,430.0,145.0,107.0,57.0,3815.0,2298.0,55.0,264.0,263.0,2436.0,809.0,1340.0,693.0,779.0,606.0,22.0,601.0,460.0,793.0,850.0,599.0,1498.0,134.0,335.0,632.0,22.0,405.0,122.0,636.0,1415.0,310.0,1296.0,710.0,293.0,853.0,605.0,94.0,1353.0,323.0,1636.0,5239.0,391.0,3.0,1023.0,619.0,193.0,843.0,70.0,0.0,0.0,23.0
2020-08-29,1276.0,89.0,629.0,795.0,4399.0,267.0,0.0,266.0,74.0,3197.0,2386.0,0.0,309.0,292.0,1880.0,1121.0,784.0,543.0,820.0,0.0,56.0,630.0,446.0,0.0,1017.0,735.0,1512.0,188.0,317.0,609.0,30.0,375.0,136.0,635.0,2585.0,374.0,1196.0,1093.0,239.0,818.0,562.0,0.0,1298.0,425.0,1465.0,5039.0,458.0,16.0,1217.0,465.0,144.0,819.0,-8.0,0.0,2.0,43.0
2020-08-30,789.0,44.0,374.0,478.0,3722.0,183.0,0.0,-6.0,34.0,2583.0,1215.0,0.0,200.0,190.0,1992.0,879.0,987.0,166.0,454.0,1624.0,22.0,497.0,199.0,1390.0,932.0,647.0,1265.0,89.0,293.0,447.0,8.0,316.0,105.0,698.0,1051.0,218.0,940.0,766.0,261.0,581.0,298.0,0.0,1075.0,380.0,835.0,2773.0,448.0,11.0,938.0,310.0,139.0,537.0,34.0,0.0,0.0,11.0
2020-08-31,1556.0,37.0,174.0,368.0,6539.0,201.0,384.0,86.0,33.0,1885.0,1498.0,108.0,133.0,223.0,1666.0,883.0,540.0,843.0,365.0,326.0,15.0,458.0,304.0,499.0,675.0,274.0,1205.0,81.0,241.0,320.0,21.0,402.0,69.0,3054.0,1182.0,114.0,895.0,614.0,159.0,635.0,351.0,266.0,668.0,187.0,1818.0,3336.0,253.0,8.0,847.0,307.0,140.0,266.0,21.0,0.0,0.0,5.0
2020-09-01,734.0,34.0,507.0,273.0,3243.0,351.0,127.0,106.0,57.0,7569.0,2226.0,52.0,181.0,272.0,1492.0,695.0,708.0,361.0,789.0,689.0,20.0,614.0,355.0,795.0,491.0,634.0,1155.0,88.0,287.0,405.0,22.0,379.0,108.0,603.0,2115.0,184.0,1451.0,665.0,233.0,735.0,222.0,53.0,854.0,240.0,1396.0,5030.0,296.0,11.0,1021.0,475.0,264.0,981.0,24.0,0.0,1.0,9.0
2020-09-02,1006.0,66.0,519.0,615.0,5556.0,244.0,102.0,14.0,28.0,2402.0,1916.0,47.0,338.0,311.0,2128.0,859.0,616.0,883.0,806.0,956.0,19.0,456.0,294.0,648.0,730.0,781.0,1530.0,182.0,421.0,239.0,12.0,346.0,152.0,648.0,1129.0,267.0,1161.0,720.0,129.0,988.0,582.0,76.0,657.0,254.0,1502.0,4175.0,419.0,2.0,903.0,560.0,145.0,545.0,37.0,0.0,0.0,1.0
2020-09-03,985.0,102.0,1092.0,969.0,4984.0,268.0,101.0,104.0,58.0,3571.0,2675.0,66.0,211.0,263.0,1360.0,1104.0,1228.0,541.0,894.0,813.0,50.0,693.0,-7636.0,774.0,1038.0,751.0,1530.0,180.0,474.0,351.0,38.0,426.0,200.0,917.0,1648.0,362.0,1345.0,909.0,261.0,1079.0,195.0,65.0,1193.0,334.0,1715.0,3558.0,504.0,0.0,1119.0,497.0,197.0,727.0,30.0,0.0,0.0,6.0
2020-09-04,1148.0,119.0,728.0,1094.0,4679.0,0.0,156.0,99.0,51.0,3198.0,2066.0,59.0,271.0,266.0,5594.0,1030.0,1053.0,970.0,792.0,822.0,15.0,819.0,212.0,1053.0,843.0,823.0,1632.0,148.0,192.0,489.0,21.0,512.0,90.0,870.0,2052.0,344.0,1332.0,1013.0,265.0,914.0,43.0,100.0,1629.0,259.0,1051.0,5988.0,513.0,5.0,1101.0,525.0,187.0,1498.0,49.0,0.0,0.0,0.0
2020-09-05,541.0,93.0,836.0,515.0,4598.0,699.0,0.0,140.0,52.0,3656.0,2194.0,0.0,220.0,281.0,2804.0,1077.0,946.0,290.0,787.0,0.0,0.0,776.0,438.0,896.0,914.0,539.0,1943.0,145.0,144.0,390.0,56.0,368.0,146.0,820.0,1562.0,361.0,1341.0,1147.0,255.0,855.0,251.0,0.0,964.0,293.0,1765.0,4459.0,433.0,5.0,989.0,420.0,251.0,946.0,0.0,0.0,1.0,17.0
2020-09-06,776.0,83.0,250.0,687.0,3251.0,285.0,0.0,151.0,41.0,2564.0,1651.0,0.0,162.0,190.0,1413.0,843.0,525.0,170.0,310.0,1395.0,50.0,512.0,366.0,0.0,707.0,410.0,1321.0,100.0,81.0,508.0,23.0,340.0,59.0,736.0,1086.0,297.0,773.0,420.0,188.0,593.0,41.0,0.0,663.0,220.0,1764.0,2500.0,388.0,1.0,1199.0,316.0,125.0,893.0,42.0,0.0,0.0,14.0
2020-09-07,531.0,33.0,197.0,350.0,2119.0,213.0,0.0,206.0,36.0,1838.0,608.0,0.0,104.0,74.0,1369.0,590.0,322.0,519.0,290.0,309.0,18.0,764.0,229.0,1212.0,638.0,242.0,946.0,52.0,89.0,357.0,29.0,366.0,37.0,567.0,1018.0,170.0,778.0,613.0,146.0,762.0,842.0,0.0,655.0,191.0,983.0,867.0,373.0,3.0,645.0,197.0,157.0,567.0,0.0,0.0,1.0,9.0
2020-09-08,784.0,35.0,81.0,294.0,3373.0,187.0,417.0,59.0,47.0,1823.0,1543.0,94.0,66.0,240.0,1392.0,386.0,482.0,663.0,255.0,256.0,13.0,356.0,171.0,499.0,383.0,249.0,830.0,65.0,494.0,137.0,18.0,351.0,37.0,502.0,716.0,71.0,656.0,833.0,166.0,449.0,129.0,349.0,301.0,103.0,645.0,3631.0,326.0,3.0,836.0,289.0,87.0,717.0,73.0,0.0,0.0,1.0
2020-09-09,1056.0,63.0,496.0,385.0,3078.0,240.0,89.0,0.0,25.0,2167.0,1950.0,45.0,98.0,1375.0,1337.0,705.0,576.0,411.0,658.0,1522.0,-1.0,336.0,181.0,970.0,260.0,426.0,1483.0,87.0,448.0,154.0,0.0,396.0,87.0,592.0,901.0,238.0,973.0,876.0,115.0,865.0,3.0,84.0,305.0,168.0,852.0,4870.0,314.0,2.0,882.0,499.0,152.0,857.0,47.0,0.0,0.0,6.0
2020-09-10,1077.0,121.0,461.0,398.0,3505.0,264.0,222.0,158.0,25.0,2472.0,1823.0,88.0,169.0,-736.0,1953.0,758.0,863.0,370.0,795.0,464.0,-80.0,503.0,403.0,974.0,381.0,517.0,1317.0,195.0,456.0,288.0,79.0,471.0,161.0,662.0,1218.0,333.0,1121.0,771.0,0.0,650.0,772.0,106.0,379.0,263.0,1631.0,2183.0,346.0,5.0,1236.0,600.0,0.0,1547.0,47.0,0.0,0.0,4.0
2020-09-11,969.0,92.0,521.0,1107.0,4039.0,307.0,233.0,93.0,81.0,3650.0,1658.0,17.0,167.0,333.0,2313.0,1262.0,941.0,576.0,932.0,755.0,159.0,646.0,440.0,1405.0,467.0,853.0,1617.0,122.0,478.0,260.0,47.0,530.0,134.0,1031.0,1532.0,241.0,1240.0,942.0,394.0,998.0,302.0,123.0,2454.0,283.0,1622.0,5570.0,656.0,7.0,1115.0,494.0,363.0,1369.0,65.0,0.0,0.0,0.0
2020-09-12,1059.0,103.0,605.0,1799.0,3941.0,414.0,0.0,167.0,0.0,3190.0,2124.0,0.0,129.0,217.0,2120.0,1056.0,806.0,288.0,711.0,0.0,42.0,809.0,554.0,807.0,872.0,445.0,2051.0,140.0,269.0,414.0,32.0,479.0,98.0,926.0,1452.0,467.0,1242.0,1017.0,291.0,971.0,511.0,0.0,932.0,320.0,1032.0,2867.0,572.0,9.0,1228.0,364.0,351.0,1353.0,33.0,0.0,1.0,10.0
2020-09-13,695.0,61.0,384.0,509.0,2773.0,417.0,0.0,123.0,99.0,2423.0,1409.0,0.0,112.0,112.0,1460.0,1243.0,471.0,100.0,530.0,1281.0,29.0,577.0,286.0,0.0,723.0,254.0,1713.0,96.0,68.0,317.0,44.0,331.0,100.0,834.0,1198.0,426.0,837.0,695.0,181.0,51.0,288.0,0.0,1886.0,201.0,933.0,4267.0,628.0,7.0,946.0,318.0,177.0,1582.0,49.0,0.0,0.0,9.0
2020-09-14,758.0,75.0,213.0,408.0,3599.0,374.0,569.0,88.0,30.0,1736.0,1023.0,64.0,79.0,253.0,1372.0,736.0,388.0,891.0,337.0,492.0,41.0,536.0,254.0,1229.0,638.0,144.0,1357.0,86.0,454.0,277.0,18.0,388.0,81.0,662.0,844.0,254.0,1079.0,869.0,0.0,1330.0,370.0,225.0,816.0,163.0,2450.0,4050.0,563.0,12.0,757.0,336.0,125.0,771.0,48.0,0.0,1.0,1.0
2020-09-15,1041.0,41.0,484.0,870.0,3032.0,412.0,136.0,200.0,65.0,3116.0,1657.0,39.0,65.0,278.0,1464.0,689.0,657.0,324.0,718.0,371.0,14.0,599.0,313.0,689.0,402.0,505.0,1504.0,137.0,328.0,226.0,36.0,492.0,81.0,689.0,1107.0,233.0,1001.0,1091.0,325.0,1029.0,422.0,120.0,790.0,193.0,957.0,7025.0,562.0,6.0,943.0,384.0,156.0,1348.0,46.0,0.0,0.0,11.0
2020-09-16,763.0,48.0,698.0,722.0,3524.0,587.0,135.0,97.0,56.0,2355.0,2062.0,47.0,102.0,283.0,1943.0,580.0,931.0,734.0,764.0,508.0,23.0,643.0,306.0,766.0,462.0,711.0,1331.0,187.0,449.0,208.0,31.0,454.0,118.0,684.0,1137.0,269.0,1033.0,970.0,188.0,818.0,112.0,108.0,652.0,297.0,1856.0,3946.0,747.0,0.0,845.0,417.0,216.0,1408.0,126.0,0.0,0.0,0.0
2020-09-17,1031.0,105.0,1753.0,992.0,3679.0,459.0,220.0,84.0,47.0,3255.0,1847.0,32.0,159.0,396.0,2056.0,837.0,552.0,436.0,606.0,478.0,21.0,631.0,429.0,980.0,909.0,701.0,1743.0,216.0,502.0,347.0,0.0,633.0,158.0,1025.0,1552.0,390.0,1067.0,1034.0,210.0,918.0,583.0,130.0,1324.0,395.0,1053.0,4562.0,911.0,3.0,1101.0,417.0,232.0,2034.0,86.0,0.0,1.0,6.0
2020-09-18,1314.0,107.0,1282.0,871.0,4465.0,605.0,141.0,48.0,62.0,3204.0,1951.0,29.0,112.0,470.0,2223.0,1037.0,1635.0,961.0,758.0,979.0,40.0,543.0,454.0,778.0,1085.0,497.0,1932.0,224.0,466.0,501.0,80.0,540.0,151.0,831.0,1397.0,507.0,1011.0,1249.0,282.0,745.0,817.0,132.0,872.0,389.0,2357.0,3449.0,1117.0,1.0,1242.0,629.0,251.0,2533.0,95.0,0.0,0.0,19.0
2020-09-19,810.0,85.0,609.0,1078.0,3756.0,606.0,0.0,83.0,50.0,3573.0,2167.0,0.0,109.0,288.0,2524.0,1076.0,965.0,361.0,978.0,0.0,32.0,682.0,599.0,587.0,914.0,655.0,1476.0,292.0,410.0,323.0,59.0,496.0,162.0,902.0,1274.0,377.0,951.0,1237.0,257.0,757.0,1309.0,0.0,922.0,369.0,942.0,2853.0,1077.0,4.0,953.0,383.0,204.0,2283.0,34.0,0.0,6.0,0.0
2020-09-20,747.0,92.0,470.0,563.0,2786.0,501.0,0.0,117.0,53.0,2521.0,1134.0,0.0,77.0,244.0,1402.0,746.0,606.0,2413.0,436.0,936.0,43.0,412.0,359.0,0.0,1296.0,277.0,1397.0,136.0,286.0,385.0,27.0,493.0,67.0,852.0,1300.0,351.0,762.0,1003.0,202.0,663.0,845.0,0.0,468.0,252.0,2075.0,5676.0,920.0,5.0,856.0,303.0,173.0,1665.0,91.0,0.0,0.0,12.0
2020-09-21,877.0,70.0,230.0,641.0,3972.0,542.0,497.0,101.0,23.0,1685.0,1184.0,73.0,56.0,410.0,1477.0,522.0,597.0,329.0,375.0,243.0,29.0,412.0,256.0,1575.0,925.0,192.0,1507.0,130.0,305.0,232.0,5.0,479.0,104.0,635.0,808.0,286.0,856.0,1101.0,194.0,732.0,638.0,312.0,416.0,173.0,895.0,21760.0,622.0,4.0,627.0,345.0,119.0,1271.0,72.0,0.0,1.0,0.0
2020-09-22,657.0,44.0,595.0,617.0,3069.0,654.0,136.0,94.0,43.0,2470.0,955.0,43.0,63.0,446.0,1533.0,599.0,611.0,1016.0,814.0,752.0,40.0,344.0,173.0,695.0,480.0,465.0,1285.0,271.0,397.0,262.0,38.0,509.0,107.0,588.0,1193.0,264.0,685.0,1164.0,318.0,788.0,120.0,112.0,2665.0,320.0,739.0,6984.0,650.0,2.0,872.0,544.0,213.0,1672.0,72.0,0.0,0.0,9.0
