,Province_State,Date,Confirmed,Deaths,Recovered,Active,People_Tested,People_Hospitalized,Testing_Rate,Hospitalization_Rate,Incident_Rate,Lat,Long_,UID,ISO3,FIPS,Total_Test_Results,Case_Fatality_Ratio,Mortality_Rate
945,Colorado,2020-12-05,34437.0,455.0,1607.0,30083.0,0.0,0.0,5190.149366110898,0.0,556.7888508867222,39.0598,-105.3111,84000008.0,USA,8.0,298887.0,-0.019647938496151207,0.0
946,Colorado,2020-12-12,23128.0,324.0,1448.0,26325.0,0.0,0.0,5139.82582288891,0.0,491.2015414493735,39.0598,-105.3111,84000008.0,USA,8.0,295989.0,0.050766419653656136,0.0
947,Colorado,2020-12-19,17586.0,228.0,1032.0,19464.0,0.0,0.0,4632.353349762852,0.0,364.03821949816756,39.0598,-105.3111,84000008.0,USA,8.0,266765.0,0.05997736805995779,0.0
948,Colorado,2020-12-26,13481.0,155.0,1047.0,15721.0,0.0,0.0,4687.139677873754,0.0,295.56833305086457,39.0598,-105.3111,84000008.0,USA,8.0,269920.0,0.00374434576896876,0.0
949,Colorado,2021-01-02,16045.0,158.0,930.0,14303.0,0.0,0.0,3472.272387551726,0.0,270.0766279266836,39.0598,-105.3111,84000008.0,USA,8.0,199959.0,0.029280221373020776,0.0
950,Colorado,2021-01-09,16789.0,149.0,674.0,18823.0,0.0,0.0,4550.5819332575775,0.0,343.3913275413215,39.0598,-105.3111,84000008.0,USA,8.0,262056.0,-0.002336842852447285,0.0
951,Colorado,2021-01-16,12236.0,140.0,871.0,13492.0,0.0,0.0,4114.409828823555,0.0,252.41650251027295,39.0598,-105.3111,84000008.0,USA,8.0,236938.0,-0.009953714037540973,0.0
952,Colorado,2021-01-23,10265.0,83.0,706.0,10658.0,0.0,0.0,4296.498398259617,0.0,199.4013964175474,39.0598,-105.3111,84000008.0,USA,8.0,247424.0,-0.011920336501439088,0.0
953,Colorado,2021-01-30,9169.0,70.0,502.0,9413.0,0.0,0.0,3557.968276371772,0.0,174.5695583197421,39.0598,-105.3111,84000008.0,USA,8.0,204894.0,-0.0013054860028949289,0.0
954,Colorado,2021-02-06,8417.0,59.0,456.0,8679.0,0.0,0.0,3511.6560300732526,0.0,160.3997821744215,39.0598,-105.3111,84000008.0,USA,8.0,202227.0,-0.007276654303325802,0.0
955,Colorado,2021-02-13,7606.0,39.0,469.0,8166.0,0.0,0.0,3501.966403738581,0.0,151.5436720835969,39.0598,-105.3111,84000008.0,USA,8.0,201669.0,-0.007633588908865008,0.0
956,Colorado,2021-02-20,7346.0,45.0,375.0,6381.0,0.0,0.0,2731.3285415410646,0.0,118.58505060832795,39.0598,-105.3111,84000008.0,USA,8.0,157290.0,-0.005511772123094616,0.0
957,Colorado,2021-02-27,7052.0,36.0,-22270.0,-391655.0,0.0,0.0,3529.889197907338,0.0,132.84165136238153,39.0598,-105.3111,84000008.0,USA,8.0,203277.0,-0.011527461754601287,0.0
958,Colorado,2021-03-06,6791.0,28.0,0.0,0.0,0.0,0.0,2654.019909924682,0.0,144.12885049774832,39.0598,-105.3111,84000008.0,USA,8.0,152838.0,-0.017081262841180278,0.0
959,Colorado,2021-03-13,7017.0,36.0,0.0,0.0,0.0,0.0,3176.4783105181123,0.0,121.39816793129648,39.0598,-105.3111,84000008.0,USA,8.0,182925.0,-0.010397301157613725,0.0
960,Colorado,2021-03-20,7006.0,24.0,0.0,0.0,0.0,0.0,2764.4434473120637,0.0,122.85682135802017,39.0598,-105.3111,84000008.0,USA,8.0,159197.0,-0.014328287628045944,0.0
961,Colorado,2021-03-27,8070.0,22.0,0.0,0.0,0.0,0.0,3010.504388463014,0.0,134.90807705024145,39.0598,-105.3111,84000008.0,USA,8.0,173367.0,-0.0183132114169553,0.0
962,Colorado,2021-04-03,10060.0,51.0,0.0,0.0,0.0,0.0,3101.114550137412,0.0,161.5632319314509,39.0598,-105.3111,84000008.0,USA,8.0,178585.0,-0.019019745423143997,0.0
963,Colorado,2021-04-10,11460.0,47.0,0.0,0.0,0.0,0.0,3492.7456302910578,0.0,183.06100505388804,39.0598,-105.3111,84000008.0,USA,8.0,201138.0,-0.02246796535702078,0.0
964,Colorado,2021-04-17,11143.0,61.0,0.0,0.0,0.0,0.0,3436.101255553338,0.0,201.17261843571214,39.0598,-105.3111,84000008.0,USA,8.0,197876.0,-0.02379190651716656,0.0
965,Colorado,2021-04-24,11770.0,83.0,0.0,0.0,0.0,0.0,3436.7611225796572,0.0,202.24924358400858,39.0598,-105.3111,84000008.0,USA,8.0,197914.0,-0.017252173547323668,0.0
966,Colorado,2021-05-01,11087.0,67.0,0.0,0.0,0.0,0.0,3081.7352974680543,0.0,210.61913586592527,39.0598,-105.3111,84000008.0,USA,8.0,177469.0,-0.01918547315746566,0.0
967,Colorado,2021-05-08,8819.0,61.0,0.0,0.0,0.0,0.0,3197.1252024749992,0.0,166.32122049005193,39.0598,-105.3111,84000008.0,USA,8.0,184114.0,-0.012386888208505198,0.0
968,Colorado,2021-05-15,6850.0,65.0,0.0,0.0,0.0,0.0,3538.9015922938415,0.0,150.86644013547448,39.0598,-105.3111,84000008.0,USA,8.0,203796.0,-0.0035199179631995037,0.0
969,Colorado,2021-05-22,5019.0,46.0,0.0,0.0,0.0,0.0,2698.5956640485383,0.0,102.4356733838813,39.0598,-105.3111,84000008.0,USA,8.0,155405.0,-0.0019658887065390207,0.0
970,Colorado,2021-05-29,3766.0,53.0,0.0,0.0,0.0,0.0,2857.9882807615795,0.0,94.39571461515334,39.0598,-105.3111,84000008.0,USA,8.0,164584.0,0.0013213278242441007,0.0
971,Colorado,2021-06-05,2943.0,45.0,0.0,0.0,0.0,0.0,2604.008935294143,0.0,71.10935455280378,39.0598,-105.3111,84000008.0,USA,8.0,149958.0,-0.0023141605623757666,0.0
972,Colorado,2021-06-12,2278.0,29.0,0.0,0.0,0.0,0.0,2151.010221687553,0.0,71.50874775297962,39.0598,-105.3111,84000008.0,USA,8.0,123871.0,0.004571147814191878,0.0
973,Colorado,2021-06-19,2004.0,41.0,0.0,0.0,0.0,0.0,1719.6829304208222,0.0,51.7127369617192,39.0598,-105.3111,84000008.0,USA,8.0,99032.0,0.0014140571807381708,0.0
974,Colorado,2021-06-26,2229.0,30.0,0.0,0.0,0.0,0.0,1542.5433636826056,0.0,51.15705946582784,39.0598,-105.3111,84000008.0,USA,8.0,88831.0,0.0003908400672527623,0.0
975,Colorado,2021-07-03,2459.0,33.0,0.0,0.0,0.0,0.0,1569.4937222334847,0.0,47.406236368537066,39.0598,-105.3111,84000008.0,USA,8.0,90383.0,0.0019295057808901284,0.0
976,Colorado,2021-07-10,2951.0,30.0,0.0,0.0,0.0,0.0,1576.3181364799384,0.0,54.33484014547503,39.0598,-105.3111,84000008.0,USA,8.0,90776.0,-0.000733068508058432,0.0
977,Colorado,2021-07-17,3537.0,39.0,0.0,0.0,0.0,0.0,1642.8084218481672,0.0,59.52695174774635,39.0598,-105.3111,84000008.0,USA,8.0,94605.0,-0.0006610796053010404,0.0
978,Colorado,2021-07-24,4730.0,43.0,0.0,0.0,0.0,0.0,1720.8984749430674,0.0,60.08262924363771,39.0598,-105.3111,84000008.0,USA,8.0,99102.0,-0.0031806956491229332,0.0
979,Colorado,2021-07-31,6077.0,53.0,0.0,0.0,0.0,0.0,1912.8155900878482,0.0,100.59499167873219,39.0598,-105.3111,84000008.0,USA,8.0,110154.0,-0.006140885982385713,0.0
980,Colorado,2021-08-07,7708.0,60.0,0.0,0.0,0.0,0.0,2158.5465977255953,0.0,114.78213274579684,39.0598,-105.3111,84000008.0,USA,8.0,124305.0,-0.008049950915162807,0.0
981,Colorado,2021-08-14,8753.0,78.0,0.0,0.0,0.0,0.0,2366.838834077469,0.0,136.0367969637773,39.0598,-105.3111,84000008.0,USA,8.0,136300.0,-0.0067812056856702,0.0
982,Colorado,2021-08-21,11259.0,84.0,0.0,0.0,0.0,0.0,2703.9614248682337,0.0,163.47337332358984,39.0598,-105.3111,84000008.0,USA,8.0,155714.0,-0.012904853536250593,0.0
983,Colorado,2021-08-28,12290.0,88.0,0.0,0.0,0.0,0.0,3206.3633408442256,0.0,194.26137958052095,39.0598,-105.3111,84000008.0,USA,8.0,184646.0,-0.014422802207586738,0.0
984,Colorado,2021-09-04,13410.0,127.0,0.0,0.0,0.0,0.0,3703.9725384181947,0.0,212.14724897963606,39.0598,-105.3111,84000008.0,USA,8.0,213302.0,-0.009542717626363606,0.0
985,Colorado,2021-09-11,13191.0,102.0,0.0,0.0,0.0,0.0,3634.23501268329,0.0,217.82557839081346,39.0598,-105.3111,84000008.0,USA,8.0,209286.0,-0.01023844534906826,0.0
986,Colorado,2021-09-18,13297.0,135.0,0.0,0.0,0.0,0.0,4159.593355208519,0.0,238.8371337043427,39.0598,-105.3111,84000008.0,USA,8.0,239540.0,-0.00887723711824151,0.0
987,Colorado,2021-09-25,12610.0,134.0,0.0,0.0,0.0,0.0,3965.5056248454785,0.0,212.58137202330363,39.0598,-105.3111,84000008.0,USA,8.0,228363.0,-0.0062297684628946914,0.0
988,Colorado,2021-10-02,14343.0,159.0,0.0,0.0,0.0,0.0,3705.3443672361027,0.0,219.37105642627102,39.0598,-105.3111,84000008.0,USA,8.0,213381.0,-0.0030926565580331467,0.0
989,Colorado,2021-10-09,15281.0,170.0,0.0,0.0,0.0,0.0,3723.7859141311783,0.0,259.5708502699199,39.0598,-105.3111,84000008.0,USA,8.0,214443.0,-0.004290824767400947,0.0
990,Colorado,2021-10-16,14939.0,184.0,0.0,0.0,0.0,0.0,3897.851889720245,0.0,284.33322868074174,39.0598,-105.3111,84000008.0,USA,8.0,224467.0,-0.007507615210339047,0.0
991,Colorado,2021-10-23,17473.0,235.0,0.0,0.0,0.0,0.0,3684.298082079127,0.0,274.03583008493297,39.0598,-105.3111,84000008.0,USA,8.0,212169.0,-0.0015363309979643525,0.0
992,Colorado,2021-10-30,20635.0,239.0,0.0,0.0,0.0,0.0,4010.5502318564104,0.0,344.5374123766069,39.0598,-105.3111,84000008.0,USA,8.0,230957.0,-0.008651954117752325,0.0
993,Colorado,2021-11-06,23236.0,272.0,0.0,0.0,0.0,0.0,4146.378649759339,0.0,347.15951556035725,39.0598,-105.3111,84000008.0,USA,8.0,238779.0,-2.2431750632545544e-06,0.0
994,Colorado,2021-11-13,24714.0,269.0,0.0,0.0,0.0,0.0,4344.09564876731,0.0,373.46737200663483,39.0598,-105.3111,84000008.0,USA,8.0,250165.0,-0.0031670823973977136,0.0
995,Colorado,2021-11-20,22103.0,253.0,0.0,0.0,0.0,0.0,4405.775850811711,0.0,395.4687278597248,39.0598,-105.3111,84000008.0,USA,8.0,253717.0,0.0008635087861745827,0.0
996,Colorado,2021-11-27,16403.0,244.0,0.0,0.0,0.0,0.0,3917.8736444942188,0.0,297.37428491252103,39.0598,-105.3111,84000008.0,USA,8.0,225620.0,0.0040242044350859985,0.0
997,Colorado,2021-12-04,17977.0,219.0,0.0,0.0,0.0,0.0,3659.327324607264,0.0,290.4804109790766,39.0598,-105.3111,84000008.0,USA,8.0,210731.0,0.007009398846199666,0.0
998,Colorado,2021-12-11,12307.0,191.0,0.0,0.0,0.0,0.0,4108.644674803712,0.0,269.10419230886873,39.0598,-105.3111,84000008.0,USA,8.0,236606.0,0.012917213982517328,0.0
999,Colorado,2021-12-18,13687.0,162.0,0.0,0.0,0.0,0.0,3671.6216892040393,0.0,215.2902998157915,39.0598,-105.3111,84000008.0,USA,8.0,211439.0,0.011223909219769679,0.0
1000,Colorado,2021-12-25,35418.0,130.0,0.0,0.0,0.0,0.0,4143.739181653742,0.0,343.2697730890959,39.0598,-105.3111,84000008.0,USA,8.0,238627.0,-0.0016968352897615002,0.0
1001,Colorado,2022-01-01,82079.0,221.0,0.0,0.0,0.0,0.0,4974.355483564403,0.0,747.1257581524824,39.0598,-105.3111,84000008.0,USA,8.0,286460.0,-0.031429339318050475,0.0
1002,Colorado,2022-01-08,127085.0,344.0,0.0,0.0,0.0,0.0,6281.413143439859,0.0,1044.2222043170586,39.0598,-105.3111,84000008.0,USA,8.0,361730.0,-0.051610931844038754,0.0
1003,Colorado,2022-01-15,108368.0,349.0,0.0,0.0,0.0,0.0,7869.417872255348,0.0,1985.0015697889248,39.0598,-105.3111,84000008.0,USA,8.0,453179.0,-0.0918211583505264,0.0
1004,Colorado,2022-01-22,77357.0,265.0,0.0,0.0,0.0,0.0,7815.482425309921,0.0,1426.4762267275364,39.0598,-105.3111,84000008.0,USA,8.0,450073.0,-0.051196397480384404,0.0
1005,Colorado,2022-01-29,45367.0,229.0,0.0,0.0,0.0,0.0,6344.708283206564,0.0,946.2840456655758,39.0598,-105.3111,84000008.0,USA,8.0,365375.0,-0.018885237054158788,0.0
1006,Colorado,2022-02-05,22428.0,159.0,0.0,0.0,0.0,0.0,4123.005465088179,0.0,517.0752748519772,39.0598,-105.3111,84000008.0,USA,8.0,237433.0,-0.00980510281740321,0.0
1007,Colorado,2022-02-12,12138.0,100.0,0.0,0.0,0.0,0.0,3167.7437548795715,0.0,320.5911852878853,39.0598,-105.3111,84000008.0,USA,8.0,182422.0,0.018327962958638255,0.0
1008,Colorado,2022-02-19,7044.0,62.0,0.0,0.0,0.0,0.0,3384.544802887307,0.0,225.9349968465358,39.0598,-105.3111,84000008.0,USA,8.0,194907.0,-0.0028530297620567024,0.0
1009,Colorado,2022-02-26,4170.0,45.0,0.0,0.0,0.0,0.0,2278.8681405085954,0.0,164.09851050646466,39.0598,-105.3111,84000008.0,USA,8.0,131234.0,-0.0010531004608085315,0.0
1010,Colorado,2022-03-05,3347.0,35.0,0.0,0.0,0.0,0.0,2308.0933038083604,0.0,110.89239027453732,39.0598,-105.3111,84000008.0,USA,8.0,132917.0,5.750551776440016e-05,0.0
1011,Colorado,2022-03-12,2725.0,25.0,0.0,0.0,0.0,0.0,1770.648975747521,0.0,132.25124402299843,39.0598,-105.3111,84000008.0,USA,8.0,101967.0,-0.0029637961204346253,0.0
1012,Colorado,2022-03-19,2337.0,16.0,0.0,0.0,0.0,0.0,1453.061921921675,0.0,100.50816706999103,39.0598,-105.3111,84000008.0,USA,8.0,83678.0,-0.00027905957839835516,0.0
1013,Colorado,2022-03-26,2137.0,17.0,0.0,0.0,0.0,0.0,965.4549192740233,0.0,169.74211007415215,39.0598,-105.3111,84000008.0,USA,8.0,55598.0,-0.0017386740595543015,0.0
1014,Colorado,2022-04-02,2402.0,12.0,0.0,0.0,0.0,0.0,1964.5977867364418,0.0,129.45549162177485,39.0598,-105.3111,84000008.0,USA,8.0,113136.0,-0.003001120796089496,0.0
1015,Colorado,2022-04-09,2725.0,11.0,0.0,0.0,0.0,0.0,1317.702356906142,0.0,135.46375454613008,39.0598,-105.3111,84000008.0,USA,8.0,75883.0,-0.004595373056197838,0.0
1016,Colorado,2022-04-16,3800.0,17.0,0.0,0.0,0.0,0.0,1338.8528315935982,0.0,162.34465341006216,39.0598,-105.3111,84000008.0,USA,8.0,77101.0,-0.0031958980734586584,0.0
1017,Colorado,2022-04-23,4917.0,18.0,0.0,0.0,0.0,0.0,1491.0216408601264,0.0,179.01497828689753,39.0598,-105.3111,84000008.0,USA,8.0,85864.0,-0.0010022909004084868,0.0
1018,Colorado,2022-04-30,5881.0,13.0,0.0,0.0,0.0,0.0,1489.9797455552034,0.0,129.95907435243134,39.0598,-105.3111,84000008.0,USA,8.0,85804.0,-0.001144835190841742,0.0
1019,Colorado,2022-05-07,7859.0,28.0,0.0,0.0,0.0,0.0,1807.3757852417766,0.0,118.13356264290996,39.0598,-105.3111,84000008.0,USA,8.0,104082.0,0.019947445622813476,0.0
1020,Colorado,2022-05-14,10571.0,33.0,0.0,0.0,0.0,0.0,1920.1956818301696,0.0,305.2405944637794,39.0598,-105.3111,84000008.0,USA,8.0,110579.0,-0.009374046357827126,0.0
1021,Colorado,2022-05-21,11635.0,32.0,0.0,0.0,0.0,0.0,2130.380694652442,0.0,199.6271404002582,39.0598,-105.3111,84000008.0,USA,8.0,122683.0,-0.006780528954942078,0.0
1022,Colorado,2022-05-28,14068.0,39.0,0.0,0.0,0.0,0.0,9554.232039808761,0.0,391.9436487451421,39.0598,-105.3111,84000008.0,USA,8.0,550203.0,-0.011872898901509554,0.0
1023,Colorado,2022-06-04,15548.0,60.0,0.0,0.0,0.0,0.0,2304.6550493024406,0.0,232.8462357017197,39.0598,-105.3111,84000008.0,USA,8.0,132719.0,-0.00664768559791884,0.0
1024,Colorado,2022-06-11,15531.0,48.0,0.0,0.0,0.0,0.0,2456.6154795080074,0.0,511.8310684844764,39.0598,-105.3111,84000008.0,USA,8.0,141470.0,-0.01324478362736925,0.0
1025,Colorado,2022-06-18,13677.0,64.0,0.0,0.0,0.0,0.0,2260.825986813812,0.0,251.63508103167624,39.0598,-105.3111,84000008.0,USA,8.0,130195.0,-0.004687025829739899,0.0
1026,Colorado,2022-06-25,13744.0,45.0,0.0,0.0,0.0,0.0,2264.3337010066025,0.0,410.99296790128574,39.0598,-105.3111,84000008.0,USA,8.0,130397.0,-0.009339534904649671,0.0
1027,Colorado,2022-07-02,14630.0,42.0,0.0,0.0,0.0,0.0,2304.5855896154535,0.0,269.7814242569875,39.0598,-105.3111,84000008.0,USA,8.0,132715.0,-0.006044031916395798,0.0
1028,Colorado,2022-07-09,13039.0,46.0,0.0,0.0,0.0,0.0,1970.415035521728,0.0,290.6366952747958,39.0598,-105.3111,84000008.0,USA,8.0,113471.0,-0.004694864928092457,0.0
1029,Colorado,2022-07-16,12302.0,55.0,0.0,0.0,0.0,0.0,1663.7678823964088,0.0,237.3090205906301,39.0598,-105.3111,84000008.0,USA,8.0,95812.0,-0.004134642564178503,0.0
1030,Colorado,2022-07-23,11042.0,34.0,0.0,0.0,0.0,0.0,2240.092270248162,0.0,303.5041022891164,39.0598,-105.3111,84000008.0,USA,8.0,129001.0,-0.005839199459932831,0.0
1031,Colorado,2022-07-30,9845.0,20.0,0.0,0.0,0.0,0.0,1728.4695808247197,0.0,179.03234320864794,39.0598,-105.3111,84000008.0,USA,8.0,99538.0,-0.002262110870767886,0.0
1032,Colorado,2022-08-06,8013.0,22.0,0.0,0.0,0.0,0.0,1869.00389252085,0.0,167.65831946454637,39.0598,-105.3111,84000008.0,USA,8.0,107631.0,-0.0017153578801211156,0.0
1033,Colorado,2022-08-13,6922.0,16.0,0.0,0.0,0.0,0.0,2071.478880087554,0.0,131.03569950071687,39.0598,-105.3111,84000008.0,USA,8.0,119291.0,-0.0012556979064750617,0.0
1034,Colorado,2022-08-20,5057.0,6.0,0.0,0.0,0.0,0.0,1560.7591665948858,0.0,120.92931504415174,39.0598,-105.3111,84000008.0,USA,8.0,89880.0,-0.002002443104927698,0.0
1035,Colorado,2022-08-27,4591.0,29.0,0.0,0.0,0.0,0.0,1347.8999558236683,0.0,114.5911186065714,39.0598,-105.3111,84000008.0,USA,8.0,77622.0,-0.0002677940791178113,0.0
1036,Colorado,2022-09-03,7686.0,26.0,0.0,0.0,0.0,0.0,2052.5163855401333,0.0,133.46678854526908,39.0598,-105.3111,84000008.0,USA,8.0,118199.0,-0.0022099279381160297,0.0
1037,Colorado,2022-09-10,4730.0,30.0,0.0,0.0,0.0,0.0,1472.8058379477588,0.0,82.13607986196803,39.0598,-105.3111,84000008.0,USA,8.0,84815.0,-0.0004957723040006634,0.0
1038,Colorado,2022-09-17,6034.0,33.0,0.0,0.0,0.0,0.0,1433.0401671478176,0.0,104.77993781968325,39.0598,-105.3111,84000008.0,USA,8.0,82525.0,-0.0009486262853823924,0.0
1039,Colorado,2022-09-24,4407.0,32.0,0.0,0.0,0.0,0.0,-348454.7303436032,0.0,76.52721013778864,39.0598,-105.3111,84000008.0,USA,8.0,-20066588.0,-0.00020974422789132863,0.0
1040,Colorado,2022-10-01,4935.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,85.69588882004246,39.0598,-105.3111,84000008.0,USA,8.0,0.0,0.00025993253286560325,0.0
1041,Colorado,2022-10-08,4130.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,71.71712681394274,39.0598,-105.3111,84000008.0,USA,8.0,0.0,-0.000978566394035707,0.0
1042,Colorado,2022-10-15,4313.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,74.89490749358811,39.0598,-105.3111,84000008.0,USA,8.0,0.0,-0.00016017460496109415,0.0
1043,Colorado,2022-10-22,4738.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,82.27499923594587,39.0598,-105.3111,84000008.0,USA,8.0,0.0,-0.0009635778241564585,0.0
1044,Colorado,2022-10-29,4333.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,75.24220592851998,39.0598,-105.3111,84000008.0,USA,8.0,0.0,-0.000405195912453471,0.0
1045,Colorado,2022-11-05,6845.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,118.86288935628181,39.0598,-105.3111,84000008.0,USA,8.0,0.0,-0.0012452329250161043,0.0
1046,Colorado,2022-11-12,7467.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,129.66387068272525,39.0598,-105.3111,84000008.0,USA,8.0,0.0,-0.001589329428963282,0.0
1047,Colorado,2022-11-19,8373.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,145.3964897852602,39.0598,-105.3111,84000008.0,USA,8.0,0.0,-0.0013527712327344732,0.0
1048,Colorado,2022-11-26,8101.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,140.67323107015181,39.0598,-105.3111,84000008.0,USA,8.0,0.0,-0.0002727744664087206,0.0
1049,Colorado,2022-12-03,7949.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0337629646492,39.0598,-105.3111,84000008.0,USA,8.0,0.0,-0.0010175629576694156,0.0
1050,Colorado,2022-12-10,7030.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,122.07539987941709,39.0598,-105.3111,84000008.0,USA,8.0,0.0,0.0009307863489098622,0.0
1051,Colorado,2022-12-17,6056.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,105.16196609811595,39.0598,-105.3111,84000008.0,USA,8.0,0.0,0.0012003230705187606,0.0
1052,Colorado,2022-12-24,6318.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,109.71157559576022,39.0598,-105.3111,84000008.0,USA,8.0,0.0,0.0010130031728398103,0.0
1053,Colorado,2022-12-31,4331.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,75.20747608502643,39.0598,-105.3111,84000008.0,USA,8.0,0.0,0.00036653177998435815,0.0
1054,Colorado,2023-01-07,3876.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,67.30643669027268,39.0598,-105.3111,84000008.0,USA,8.0,0.0,-0.0008061599905587746,0.0
1055,Colorado,2023-01-14,3314.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,57.54735066862122,39.0598,-105.3111,84000008.0,USA,8.0,0.0,0.0008328241716702989,0.0
1056,Colorado,2023-01-21,2046.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,35.528629893779,39.0598,-105.3111,84000008.0,USA,8.0,0.0,0.001641441704233304,0.0
1057,Colorado,2023-01-28,3609.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,62.67000258389817,39.0598,-105.3111,84000008.0,USA,8.0,0.0,0.0005756382299166862,0.0
1058,Colorado,2023-02-04,2363.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,41.03331008749228,39.0598,-105.3111,84000008.0,USA,8.0,0.0,0.00017359416389961524,0.0
1059,Colorado,2023-02-11,1895.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,32.90652671003045,39.0598,-105.3111,84000008.0,USA,8.0,0.0,0.0012438089062766222,0.0
1060,Colorado,2023-02-18,4635.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,80.4864122960389,39.0598,-105.3111,84000008.0,USA,8.0,0.0,-0.000868746009817456,0.0
1061,Colorado,2023-02-25,3449.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.89161510441045,39.0598,-105.3111,84000008.0,USA,8.0,0.0,-0.0015168308950554987,0.0
1062,Colorado,2023-03-04,3052.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,52.997741170987865,39.0598,-105.3111,84000008.0,USA,8.0,0.0,-0.0001963401014455357,0.0
1063,Colorado,2023-03-11,1380.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,23.963592010470165,39.0598,-105.3111,84000008.0,USA,8.0,0.0,0.0024338077519061585,0.0
1064,Connecticut,2020-04-18,5515.0,532.0,0.0,0.0,14242.0,292.0,399.4629320566248,-2.6549297716809104,154.68600424033184,41.5978,-72.7554,84000009.0,USA,9.0,0.0,0.0,1.5847936396336895
1065,Connecticut,2020-04-25,7033.0,779.0,0.0,0.0,22140.0,-136.0,620.9878755903801,-3.725507389177406,197.26322172660997,41.5978,-72.7554,84000009.0,USA,9.0,0.0,0.0,1.3985093583189814
1066,Connecticut,2020-05-02,4704.0,571.0,4346.0,22505.0,22655.0,5948.0,635.4327155149081,19.126757051498533,131.93888738830844,41.5978,-72.7554,84000009.0,USA,9.0,0.0,0.0,0.7311400675369519
1067,Connecticut,2020-05-09,3697.0,496.0,1067.0,2134.0,23312.0,1631.0,653.8604045060047,1.9757477664589835,103.69431689510543,41.5978,-72.7554,84000009.0,USA,9.0,0.0,0.0,0.5714747659303967
1068,Connecticut,2020-05-16,3719.0,407.0,851.0,2461.0,41186.0,1557.0,1155.1945187021406,1.3578587001854885,104.31137801809507,41.5978,-72.7554,84000009.0,USA,9.0,0.0,0.0,0.2081906107252145
1069,Connecticut,2020-05-23,3319.0,336.0,863.0,2120.0,43612.0,1592.0,1223.239531628169,1.5045945093656528,93.09208487283104,41.5978,-72.7554,84000009.0,USA,9.0,0.0,0.0,0.08510066214528678
1070,Connecticut,2020-05-30,2000.0,237.0,0.0,1763.0,38568.0,0.0,1081.7642450663861,-1.491017549219471,56.096465726321185,41.5978,-72.7554,84000009.0,USA,9.0,0.0,0.0,0.12695970431245485
1071,Connecticut,2020-06-06,1796.0,143.0,157.0,1496.0,48614.0,-2869.0,1363.5367924097,-7.770478043513304,50.374626222236884,41.5978,-72.7554,84000009.0,USA,9.0,0.0,0.0,-0.055221580290705674
1072,Connecticut,2020-06-13,1176.0,131.0,327.0,718.0,48705.0,243.0,1366.0891816002459,-0.036670186724606424,32.98472184707725,41.5978,-72.7554,84000009.0,USA,9.0,0.0,0.0,0.04927490720064398
1073,Connecticut,2020-06-20,721.0,65.0,231.0,425.0,47401.0,187.0,1329.5142859466869,0.06161337753633944,20.222775894338838,41.5978,-72.7554,84000009.0,USA,9.0,0.0,0.0,-0.004545479494732163
1074,Connecticut,2020-06-27,491.0,60.0,211.0,220.0,37893.0,169.0,1062.8316878837522,0.13100489749292166,13.771682335811647,41.5978,-72.7554,84000009.0,USA,9.0,0.0,0.0,0.031039944003603992
1075,Connecticut,2020-07-04,511.0,24.0,157.0,330.0,70121.0,143.0,1966.770136597699,0.0630272586947882,14.332646993075514,41.5978,-72.7554,84000009.0,USA,9.0,0.0,0.0,-0.05067979756499419
1076,Connecticut,2020-07-11,570.0,13.0,141.0,416.0,58540.0,141.0,1641.9435518094324,0.029551627209958298,15.987492732001556,41.5978,-72.7554,84000009.0,USA,9.0,0.0,0.0,-0.08436120054113516
1077,Connecticut,2020-07-18,606.0,48.0,115.0,443.0,71760.0,102.0,2012.74119026042,-0.06937902139195629,16.99722911507547,41.5978,-72.7554,84000009.0,USA,9.0,0.0,0.0,-0.016121754475427963
1078,Connecticut,2020-07-25,883.0,17.0,50.0,816.0,83103.0,58.0,2330.892295627251,-0.2838016176518572,24.76658961817111,41.5978,-72.7554,84000009.0,USA,9.0,0.0,0.0,-0.13131202746283677
