date,h1
10/25/20,437.7742243
10/26/20,358.3709595
10/27/20,925.250943
10/28/20,1199.313757
10/29/20,1044.615393
10/30/20,1039.150253
10/31/20,927.0094914
11/1/20,455.269611
11/2/20,395.3773297
11/3/20,998.0067297
11/4/20,1579.648841
11/5/20,1181.95844
11/6/20,1164.186283
11/7/20,1133.733994
11/8/20,553.9794708
11/9/20,451.7110506
11/10/20,1329.226678
11/11/20,1436.301266
11/12/20,1502.281935
11/13/20,1267.520604
11/14/20,1302.865988
11/15/20,667.6302044
11/16/20,652.2766882
11/17/20,1434.068985
11/18/20,1790.911055
11/19/20,1704.468013
11/20/20,1759.612589
11/21/20,1636.04589
11/22/20,763.8598345
11/23/20,780.1180054
11/24/20,1825.756512
11/25/20,2184.80355
11/26/20,2113.592101
