date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,reproduction_rate,icu_patients,hosp_patients,weekly_hosp_admissions,new_tests,total_tests,new_tests_smoothed,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed
5/5/2021,32635084,45703,47009.571,578614,813,709.286,0.83,8954,33349,32496,1531533,428929458,1145149,0.0411,24.4,271855708,156640889,119638514,2541196,2236350,791681
5/6/2021,32682039,46955,45301.286,579441,827,699.857,0.83,8833,32505,31872,1311012,430240470,1129519,0.0401,24.9,274367805,157421873,121430480,2512097,2161428,743863
5/7/2021,32730144,48105,43865,580265,824,702.143,0.82,8646,31832,31194,1178246,431418716,1109888,0.0395,25.3,276868263,158216567,123194221,2500458,2104464,698546
5/8/2021,32764663,34519,42130.571,580900,635,686.429,0.82,8468,30635,30794,853316,432272032,1102533,0.0382,26.2,278398948,158725503,124270712,1530685,2061390,670105
5/9/2021,32786763,22100,40993.143,581139,239,674.714,0.82,8359,30154,30187,485379,432757411,1097175,0.0374,26.8,279013630,158932253,124703896,614682,2024011,653030
5/10/2021,32821916,35153,39047.714,581538,399,664.143,0.82,8341,29987,29502,860693,433618104,1091910,0.0358,28,280612059,159417007,125862309,1598429,1971890,630804
5/11/2021,32855977,34061,38085.143,582238,700,633.857,0.81,8298,29482,28806,1337002,434955106,1079597,0.0353,28.3,282650746,160076820,127293193,2038687,1905176,607633
5/12/2021,32892169,36192,36726.429,583036,798,631.714,0.81,8115,29116,28203,1345589,436300695,1053034,0.0349,28.7,284657622,160721697,128712817,2006876,1828845,582973
5/13/2021,32930697,38528,35522.571,583826,790,626.429,0.81,7917,28174,27570,1195660,437496355,1036555,0.0343,29.2,286922791,161648385,130099845,2265169,1793569,603787
5/14/2021,32972559,41862,34630.714,584458,632,599,0.81,7628,27422,26925,1086235,438582590,1023411,0.0338,29.6,289363376,162737970,131514684,2440585,1785016,645915
5/15/2021,33002169,29610,33929.429,584987,529,583.857,0.81,7409,26184,26273,788003,439370593,1014080,0.0335,29.9,291200148,163642826,132494336,1836772,1828743,702475
5/16/2021,33019611,17442,33264,585251,264,587.429,0.8,7270,25646,25801,454233,439824826,1009631,0.0329,30.4,292130618,164120473,132975712,930470,1873855,741174
5/17/2021,33047382,27771,32209.429,585645,394,586.714,0.8,7299,25563,25229,798684,440623510,1000772,0.0322,31.1,293945355,165006207,133973102,1814737,1904757,798457
5/18/2021,33075180,27798,31314.714,586425,780,598.143,0.78,7163,25023,24703,1215138,441838648,983363,0.0318,31.4,296009882,165996557,135119680,2064527,1908448,845677
5/19/2021,33104688,29508,30359.857,587109,684,581.857,0.77,7059,24929,24294,1180953,443019601,959844,0.0316,31.6,298088699,166981320,136283449,2078817,1918725,894232
5/20/2021,33134531,29843,29119.143,587793,684,566.714,0.77,6841,23954,23785,1009145,444028746,933199,0.0312,32,300100140,167903552,137440988,2011441,1882478,893595
5/21/2021,33163080,28549,27217.286,588428,635,567.143,0.77,6664,23397,23350,985443,445014189,918800,0.0296,33.8,302150297,168836716,138622868,2050157,1826703,871249
5/22/2021,33183654,20574,25926.429,588912,484,560.714,0.78,6472,22643,23040,710200,445724389,907685,0.0286,35,303593366,169566262,139384429,1443069,1770460,846205
5/23/2021,33197126,13472,25359.286,589102,190,550.143,0.79,6412,22445,22858,409316,446133705,901268,0.0281,35.5,304249768,169905183,139727101,656402,1731307,826387
5/24/2021,33221570,24444,24884,589540,438,556.429,0.79,6419,22431,22662,712903,446846608,889014,0.028,35.7,305565764,170540330,140466324,1315996,1660058,790589
5/25/2021,33244659,23089,24211.286,590188,648,537.571,0.78,6311,22087,22320,1074399,447921007,868908,0.0279,35.9,306997576,171207700,141290991,1431812,1569671,744449
5/26/2021,33269191,24532,23500.429,591165,977,579.429,0.76,6140,21603,21812,1050413,448971420,850260,0.0276,36.2,308424815,171867578,142113737,1427239,1476588,698037
5/27/2021,33296340,27149,23115.571,592520,1355,675.286,0.75,6000,21056,21586,928034,449899454,838673,0.0276,36.3,309764600,172481303,142895453,1339785,1380637,653964
5/28/2021,33318263,21923,22169,593060,540,661.714,0.72,5778,20398,21111,838813,450738267,817725,0.0271,36.9,311086127,173084739,143668232,1321527,1276547,606860
5/29/2021,33330880,12617,21032.286,593410,350,642.571,0.72,5606,19474,20480,579795,451318062,799096,0.0263,38,311848422,173465091,144083301,762295,1179294,556976
5/30/2021,33338056,7176,20132.857,593559,149,636.714,0.72,5525,19062,19930,360565,451678627,792132,0.0254,39.3,312232020,173666263,144285316,383598,1140322,537297
5/31/2021,33344166,6110,17513.714,593721,162,597.286,0.72,5542,18678,19313,316894,451995521,735559,0.0238,42,312432133,173754859,144405203,200113,980910,459218
6/1/2021,33365661,21495,17286,594360,639,596,0.75,5491,18657,18349,708805,452704326,683331,0.0253,39.5,313688382,174280694,145174141,1256249,955829,438999
6/2/2021,33382856,17195,16237.857,594924,564,537,0.76,5322,18087,17945,1110239,453814565,691878,0.0235,42.6,314799905,174775733,145841932,1111523,910727,415451
6/3/2021,33401960,19104,15088.571,595563,639,434.714,0.77,5175,17634,17408,989318,454803883,700633,0.0215,46.4,316040097,175240718,146664435,1240192,896500,394202
6/4/2021,33419093,17133,14404.286,596090,527,432.857,0.78,4995,16970,17005,870052,455673935,705095,0.0204,49,317436219,175744088,147603921,1396122,907156,379907
6/5/2021,33433698,14605,14688.286,596671,581,465.857,0.81,4768,16298,16685,617063,456290998,710419,0.0207,48.4,318501621,176099265,148342263,1065402,950457,376311
6/6/2021,33439522,5824,14495.143,596835,164,468,0.83,4677,15987,16357,369196,456660194,711652,0.0204,49.1,319015637,176271647,148698996,514016,969088,372198
6/7/2021,33454351,14829,15740.714,597141,306,488.571,0.84,4685,15742,16074,644571,457304765,758463,0.0208,48.2,320080057,176645385,149425062,1064420,1092561,412932
6/8/2021,33467431,13080,14538.571,597472,331,444.571,0.85,4608,15630,16129,885938,458190703,783768,0.0185,53.9,321248371,177050820,150227601,1168314,1079998,395732
6/9/2021,33486419,18988,14794.714,597952,480,432.571,0.86,4479,15266,15698,867489,459058192,749090,0.0198,50.6,322408333,177444284,151034170,1159962,1086918,381222
6/10/2021,33500782,14363,14117.429,598370,418,401,0.86,4383,14838,15412,784862,459843054,719882,0.0196,51,323571726,177850685,151831854,1163393,1075947,372852
6/11/2021,33525616,24834,15217.571,598909,539,402.714,0.86,4300,14421,15195,764196,460607250,704759,0.0216,46.3,324796788,178280460,152667453,1225062,1051510,362339
6/12/2021,33534380,8764,14383.143,599185,276,359.143,0.86,4186,13940,14948,557486,461164736,696248,0.0207,48.4,325686171,178562561,153297984,889383,1026364,351899
6/13/2021,33539644,5264,14303.143,599289,104,350.571,0.85,4049,13957,14824,345641,461510377,692883,0.0206,48.4,326077524,178676708,153589561,391353,1008841,343580
6/14/2021,33551788,12144,13919.571,599469,180,332.571,0.84,4068,13929,14716,597285,462107662,686128,0.0203,49.3,326985696,179010321,154196651,908172,986520,337848
6/15/2021,33562687,10899,13608,599803,334,333,0.84,3939,13722,14392,830922,462938584,678269,0.0201,49.8,327959949,179373300,154844167,974253,958797,331783
6/16/2021,33575262,12575,12691.857,600186,383,319.143,0.84,3880,13496,14230,789347,463727931,667106,0.019,52.6,328900664,179733702,155462895,940715,927476,327060
6/17/2021,33585885,10623,12157.571,600503,317,304.714,0.85,3806,13094,13968,722405,464450336,658183,0.0185,54.1,329791131,180087084,156041818,890467,888486,319486
6/18/2021,33607250,21365,11662,601117,614,315.429,0.88,3739,12855,13824,690376,465140712,647637,0.018,55.5,330709100,180457841,156626350,917969,844616,311054
6/19/2021,33615931,8681,11650.143,601296,179,301.571,0.91,3673,12483,13638,494844,465635556,638689,0.0182,54.8,331282645,180690169,156989955,573545,799496,303944
6/20/2021,33620516,4585,11553.143,601369,73,297.143,0.93,3663,12503,13424,331793,465967349,636710,0.0181,55.1,331558410,180802877,157163055,275765,782984,303738
6/21/2021,33631851,11335,11437.571,601627,258,308.286,0.94,3708,12593,13268,567320,466534669,632430,0.0181,55.3,332116943,181105820,157449118,558533,733035,299357
6/22/2021,33642715,10864,11432.571,601978,351,310.714,0.96,3744,12539,13291,779460,467314129,625078,0.0183,54.7,332870039,181431998,157908612,753096,701441,294100
6/23/2021,33655874,13159,11516,602377,399,313,0.98,3700,12612,13208,761796,468075925,621142,0.0185,53.9,333603387,181764341,158340782,733348,671818,290091
6/24/2021,33669536,13662,11950.143,602717,340,316.286,1,3636,12397,13243,691110,468767035,616671,0.0194,51.6,334300493,182085179,158749333,697106,644195,285442
6/25/2021,33693871,24335,12374.429,603240,523,303.286,1.02,3617,12408,13093,670049,469437084,613767,0.0202,49.6,335064239,182437849,159189858,763746,622163,282858
6/26/2021,33702743,8872,12401.714,603400,160,300.571,1.04,3562,12238,13204,491061,469928145,613227,0.0202,49.4,335561575,182664100,159479529,497336,611276,281990
6/27/2021,33707125,4382,12372.714,603473,73,300.571,1.04,3525,12233,13373,337297,470265442,614013,0.0202,49.6,335828310,182791830,159627282,266735,609986,284136
6/28/2021,33721431,14306,12797.143,603619,146,284.571,1.04,3617,12510,13529,548872,470814314,611378,0.0209,47.8,336380527,183069335,159926053,552217,609083,280502
6/29/2021,33728213,6782,12214,603956,337,282.571,1.04,3676,12662,13597,694498,471508812,599240,0.0204,49.1,337006746,183368793,160276700,626219,590958,276685
6/30/2021,33744536,16323,12666,604251,295,267.714,1.08,3673,12879,13767,675322,472184134,586887,0.0216,46.3,337635771,183678054,160621156,629025,576055,273388
7/1/2021,33758912,14376,12768,604537,286,260,1.11,3614,12863,13876,642505,472826639,579943,0.022,45.4,338236541,183971236,160947832,600770,562293,269437
7/2/2021,33788290,29378,13488.429,604972,435,247.429,1.13,4027,13234,14294,599666,473426305,569889,0.0237,42.3,338855833,184279376,161282776,619292,541656,263075
7/3/2021,33793189,4899,12920.857,605062,90,237.429,1.15,3753,12916,14458,446674,473872979,563548,0.0229,43.6,339212919,184461995,161468515,357086,521621,256842
7/4/2021,33797088,3899,12851.857,605103,41,232.857,1.18,3777,13121,14577,260139,474133118,552525,0.0233,43,339263029,184489757,161495284,50110,490674,242561
7/5/2021,33805996,8908,12080.714,605227,124,229.714,1.23,3883,13433,14757,307613,474440731,518060,0.0233,42.9,339659054,184691950,161700326,396025,468361,231802
7/6/2021,33829070,23074,14408.143,605527,300,224.429,1.34,3980,13974,14980,591036,475031767,503279,0.0286,34.9,340241853,184967931,162029930,582799,462158,228448
7/7/2021,33851700,22630,15309.143,605848,321,228.143,1.39,4132,14665,15499,777895,475809662,517933,0.0296,33.8,340810756,185251853,162340324,568903,453569,224828
7/8/2021,33870728,19028,15973.714,606096,248,222.714,1.42,4297,15074,16109,723970,476533632,529570,0.0302,33.2,341375480,185542075,162642542,564724,448420,224406
7/9/2021,33918217,47489,18561,606558,462,226.571,1.45,4369,15409,16539,665635,477199267,538995,0.0344,29,342006831,185865788,162978667,631351,450143,226630
7/10/2021,33926997,8780,19115.429,606644,86,226,1.45,4442,15710,17226,487099,477686366,544770,0.0351,28.5,342407324,186078200,163181907,400493,456344,230886
7/11/2021,33938352,11355,20180.571,606758,114,236.429,1.46,4637,16396,17910,342469,478028835,556531,0.0363,27.6,342623707,186195249,163288065,216383,480097,243642
7/12/2021,33971403,33051,23629.571,606989,231,251.714,1.48,4883,17330,18721,588154,478616989,596608,0.0396,25.2,343142753,186471384,163553677,519046,497671,254205
7/13/2021,33997794,26391,24103.429,607348,359,260.143,1.48,5072,18204,19729,739299,479356288,617789,0.039,25.6,343668333,186753714,163816452,525580,489497,255112
7/14/2021,34030961,33167,25608.714,607680,332,261.714,1.49,5255,19085,20339,759445,480115733,615153,0.0416,24,344197623,187038276,164079975,529290,483838,255203
7/15/2021,34060868,29907,27162.857,608006,326,272.857,1.51,5474,19915,21142,768540,480884273,621520,0.0437,22.9,344737173,187337081,164339340,539550,480242,256429
7/16/2021,34138349,77481,31447.429,608364,358,258,1.52,5785,20874,22095,725394,481609667,630057,0.0499,20,345360967,187685685,164632470,623794,479162,259985
7/17/2021,34150742,12393,31963.571,608439,75,256.429,1.51,5994,21595,23083,526875,482136542,635739,0.0503,19.9,345760417,187910334,164818102,399450,479013,261733
7/18/2021,34170936,20194,33226.286,608617,178,265.571,1.51,6272,22564,24072,397585,482534127,643613,0.0516,19.4,345994088,188046212,164921541,233671,481483,264423
7/19/2021,34222326,51390,35846.143,608804,187,259.286,1.51,6717,24261,25216,658907,483193034,653721,0.0548,18.2,346561273,188386926,165166335,567185,488360,273649
7/20/2021,34262892,40566,37871.143,609096,292,249.714,1.51,7115,25700,26614,899893,484092927,676663,0.056,17.9,347164059,188759971,165415712,602786,499389,286608
7/21/2021,34313473,50581,40358.857,609448,352,252.571,1.52,7408,27057,28103,928058,485020985,700750,0.0576,17.4,347793472,189148116,165675673,629413,513693,301406
7/22/2021,34368138,54665,43895.714,609742,294,248,1.53,7687,28605,29859,916717,485937702,721918,0.0608,16.4,348441231,189565236,165925791,647759,529151,318308
7/23/2021,34487531,119393,49883.143,610302,560,276.857,1.53,8097,30295,31504,881561,486819263,744228,0.067,14.9,349187170,190054028,166204725,745939,546600,338335
7/24/2021,34513640,26109,51842.571,610424,122,283.571,1.52,8419,31469,33292,654521,487473784,762463,0.068,14.7,349649787,190356448,166375472,462617,555624,349445
7/25/2021,34539777,26137,52691.571,610511,87,270.571,1.5,8867,33406,35063,492576,487966360,776033,0.0679,14.7,349908808,190558461,166437190,259021,559246,358893
7/26/2021,34624864,85087,57505.429,610771,260,281,1.49,9448,35748,36942,786101,488752461,794204,0.0724,13.8,350550626,191005829,166652700,641818,569908,374129
7/27/2021,34693598,68734,61529.429,611221,450,303.571,1.48,9994,38296,39034,1037227,489789688,813823,0.0756,13.2,351250270,191486546,166897073,699644,583744,389511
7/28/2021,34763033,69435,64222.857,611602,381,307.714,1.47,10378,40482,41324,1106125,490895813,839261,0.0765,13.1,351968394,191977803,167149270,718124,596417,404241
7/29/2021,34842322,79289,67740.571,611929,327,312.429,1.49,10919,42200,43269,1109272,492005085,866769,0.0782,12.8,352686644,192475423,167395484,718250,606488,415741
7/30/2021,35030390,188068,77551.286,612802,873,357.143,1.49,11463,44541,45867,1050436,493055521,890894,0.087,11.5,353519365,193050373,167679978,832721,618885,428049
7/31/2021,35064608,34218,78709.714,612961,159,362.429,1.46,12109,46428,48327,767276,493822797,907002,0.0868,11.5,354032543,193396711,167856762,513178,626108,434323
8/1/2021,35108444,43836,81238.143,613177,216,380.857,1.44,12698,48538,50363,570026,494392823,918066,0.0885,11.3,354355195,193621446,167953292,322652,635198,437569
8/2/2021,35226192,117748,85904,613529,352,394,1.41,13481,51780,52403,967439,495360262,943972,0.091,11,355071946,194126223,168185927,716751,645903,445771
8/3/2021,35329390,103198,90827.429,614113,584,413.143,1.4,14052,54470,54984,1265993,496626255,976652,0.093,10.8,355831652,194663311,168434725,759706,654483,453824
8/4/2021,35426060,96670,94718.143,614646,533,434.857,1.39,14635,56954,57412,1321758,497948013,1007457,0.094,10.6,356606766,195214570,168685391,775114,662625,462395
8/5/2021,35536979,110919,99236.714,615150,504,460.143,1.39,15193,59587,60025,1378092,499326105,1045860,0.0949,10.5,357396237,195773129,168945095,789471,672799,471101
8/6/2021,35792274,255295,108840.571,616304,1154,500.286,1.4,15732,62122,62257,1333961,500660066,1086364,0.1002,10,358300469,196398097,169250820,904232,683015,478246
8/7/2021,35843747,51473,111305.571,616556,252,513.571,1.36,16164,63544,64404,1002293,501662359,1119937,0.0994,10.1,358856920,196779818,169437396,556451,689197,483301
8/8/2021,35873069,29322,109232.143,616674,118,499.571,1.33,16784,66369,66807,716085,502378444,1140803,0.0958,10.4,359206417,197017535,169553189,349497,693032,485156
8/9/2021,36048968,175899,117539.429,617172,498,520.429,1.31,17707,69838,69042,1133317,503511761,1164500,0.1009,9.9,359986098,197537608,169835023,779681,702022,487341
8/10/2021,36170175,121207,120112.143,618037,865,560.571,1.29,18264,72521,71165,1434167,504945928,1188525,0.1011,9.9,360782417,198067370,170124287,796319,707252,486294
8/11/2021,36326430,156255,128624.286,618816,779,595.714,1.27,19016,74850,73374,1530837,506476765,1218393,0.1056,9.5,361548016,198565503,170415060,765599,705893,478705
8/12/2021,36468624,142194,133092.143,619828,1012,668.286,1.24,19537,76968,75534,1529431,508006196,1240013,0.1073,9.3,362347834,199078994,170723189,799818,707371,472266
8/13/2021,36698469,229845,129456.429,620884,1056,654.286,1.21,20076,78580,77290,1526024,509532220,1267451,0.1021,9.8,363292213,199659616,171106320,944379,713106,465931
8/14/2021,36750294,51825,129506.714,621146,262,655.714,1.21,20401,79622,78844,1129193,510661413,1285579,0.1007,9.9,363915115,200022153,171345088,622902,722599,463191
8/15/2021,36794649,44355,131654.286,621331,185,665.286,1.21,21077,81624,79727,795558,511456971,1296932,0.1015,9.9,364312999,200234073,171504271,397884,729512,459505
8/16/2021,37009417,214768,137207,622368,1037,742.286,1.21,21673,84313,80753,1280810,512737781,1318003,0.1041,9.6,365179601,200699205,171852754,866602,741929,451657
8/17/2021,37162239,152822,141723.429,623397,1029,765.714,1.19,22303,86744,82022,1607508,514345289,1342766,0.1055,9.5,366099308,201190046,172210766,919707,759556,446097
8/18/2021,37320864,158625,142062,624572,1175,822.286,1.16,22700,88657,83159,1701564,516046853,1367155,0.1039,9.6,367047518,201677900,172583519,948210,785643,444628
8/19/2021,37478102,157238,144211.143,626353,1781,932.143,1.15,23034,89427,83966,1651565,517698418,1384603,0.1042,9.6,367988464,202159248,172958730,940946,805804,440036
8/20/2021,37723785,245683,146473.714,627832,1479,992.571,1.13,23399,90191,84658,1544096,519242514,1387185,0.1056,9.5,369090692,202698746,173429229,1102228,828354,434161
8/21/2021,37793701,69916,149058.143,628384,552,1034,1.13,23653,90417,85380,1176825,520419339,1393989,0.1069,9.4,369753420,203020988,173721317,662728,834044,428405
8/22/2021,37832710,39009,148294.429,628563,179,1033.143,1.13,24082,92239,86345,839784,521259123,1400307,0.1059,9.4,370141324,203205419,173897581,387904,832618,424478
8/23/2021,38064111,231401,150670.571,629924,1361,1079.429,1.13,24559,94682,86825,1321867,522580990,1406173,0.1071,9.3,371057447,203648500,174295847,916123,839692,421328
8/24/2021,38221237,157126,151285.429,631346,1422,1135.571,1.12,25053,95991,87112,1811688,524392678,1435341,0.1054,9.5,372002237,204111171,174702727,944790,843276,417304
8/25/2021,38390665,169428,152828.714,632836,1490,1180.571,1.1,25071,96009,87029,1948490,526341168,1470616,0.1039,9.6,372963437,204581656,175117154,961200,845131,414822
8/26/2021,38575111,184446,156715.571,635057,2221,1243.429,1.1,25249,96369,87295,1953222,528294390,1513710,0.1035,9.7,373948276,205059061,175541743,984839,851402,414259
8/27/2021,38818687,243576,156414.571,636780,1723,1278.286,1.08,25365,96192,87433,1884212,530178602,1562298,0.1001,10,375112580,205595323,176070744,1164304,860270,413797
8/28/2021,38884004,65317,155757.571,637413,633,1289.857,1.08,25435,95071,87278,1431239,531609841,1598643,0.0974,10.3,375821055,205915626,176405400,708475,866805,413520
8/29/2021,38929555,45551,156692.143,637702,289,1305.571,1.09,25781,96125,86871,975938,532585779,1618094,0.0968,10.3,376249637,206110136,176607496,428582,872616,414960
8/30/2021,39181557,252002,159635.143,639435,1733,1358.714,1.1,25919,97200,86643,1435975,534021754,1634395,0.0977,10.2,377169715,206528534,177030039,920078,873181,411433
8/31/2021,39352829,171272,161656,640878,1443,1361.714,1.08,25904,97820,86487,1955429,535977183,1654929,0.0977,10.2,378091834,206949577,177443008,922119,869942,405487
9/1/2021,39555079,202250,166344.857,642912,2034,1439.429,1.06,25973,98027,86821,2036761,538013944,1667539,0.0998,10,379014571,207376701,177842351,922737,864448,399292
9/2/2021,39730157,175078,165006.571,645865,2953,1544,1.03,26045,97811,86588,1963907,539977851,1669066,0.0989,10.1,379904413,207781890,178234966,889842,850877,388976
9/3/2021,39965746,235589,163865.571,647833,1968,1579,1.01,25961,96835,85843,1867250,541845101,1666643,0.0983,10.2,380939248,208238159,178715135,1034835,832381,377548
9/4/2021,40039848,74102,165120.571,648468,635,1579.286,0.99,25609,95082,85692,1356740,543201841,1656000,0.0997,10,381497416,208485925,178987652,558168,810909,367186
9/5/2021,40087183,47335,165375.429,648864,396,1594.571,0.98,25630,95280,85528,993265,544195106,1658475,0.0997,10,381862629,208655345,179157981,365213,801856,363601
9/6/2021,40167781,80598,140889.143,649463,599,1432.571,0.96,25801,95910,85146,827833,545022939,1571598,0.0896,11.2,382038053,208737689,179242511,175424,695477,315594
9/7/2021,40422577,254796,152821.143,651542,2079,1523.429,1.03,26099,96810,83646,1403351,546426290,1492730,0.1024,9.8,382940730,209094660,179712690,902677,692699,306440
9/8/2021,40605606,183029,150075.286,653821,2279,1558.429,1.03,26008,96525,83020,2036981,548463271,1492761,0.1005,9.9,383780069,209463365,180106049,839339,680785,298095
9/9/2021,40765723,160117,147938,657105,3284,1605.714,1.02,25925,95684,82459,2066255,550529526,1507382,0.0981,10.2,384621525,209838127,180495222,841456,673873,293748
9/10/2021,40993933,228210,146883.857,659535,2430,1671.714,1.01,25747,94559,82189,2058439,552587965,1534695,0.0957,10.4,385648552,210290164,180985437,1027027,672758,293144
9/11/2021,41067563,73630,146816.429,660327,792,1694.143,1.01,25326,91979,81292,1531242,554119207,1559624,0.0941,10.6,386243287,210550885,181279710,594735,677982,294994
9/12/2021,41110466,42903,146183.286,660663,336,1685.571,1.01,25292,91541,80344,982206,555101413,1558044,0.0938,10.7,386592041,210709128,181449982,348754,675630,293398
9/13/2021,41354995,244529,169602,662818,2155,1907.857,1.01,25514,92158,79453,1482363,556583776,1651548,0.1027,9.7,387368168,211048549,181826476,776127,761445,330123
9/14/2021,41501182,146187,154086.429,664745,1927,1886.143,0.98,25218,90633,79209,1880516,558464292,1719715,0.0896,11.2,388113089,211366646,182197422,744921,738908,324569
9/15/2021,41671764,170582,152308.286,667511,2766,1955.714,0.97,24886,89577,77625,2118310,560582602,1731333,0.088,11.4,388868220,211680957,182579192,755131,726879,316799
9/16/2021,41827276,155512,151650.429,670972,3461,1981,0.96,24734,88250,76228,2000911,562583513,1721998,0.0881,11.4,389623037,211993649,182963893,754817,714502,307932
9/17/2021,42036146,208870,148887.571,673418,2446,1983.286,0.94,24435,86780,74767,1907568,564491081,1700445,0.0876,11.4,390519217,212346989,183436005,896180,695809,293832
9/18/2021,42100427,64281,147552,674382,964,2007.857,0.93,23978,84373,73425,1391794,565882875,1680524,0.0878,11.4,391037608,212553809,183706605,518391,684903,286132
9/19/2021,42142627,42200,147451.571,674729,347,2009.429,0.92,23779,83494,72069,957547,566840422,1677001,0.0879,11.4,391340634,212673961,183868235,303026,678370,280690
9/20/2021,42331033,188406,139434,677014,2285,2028,0.9,23686,83675,70596,1377612,568218034,1662037,0.0839,11.9,392023023,212941336,184212335,682389,664979,270398
9/21/2021,42452693,121660,135930.143,679369,2355,2089.143,0.89,23536,82358,69235,1913879,570131913,1666803,0.0816,12.3,392693399,213205200,184548046,670376,654330,262651
9/22/2021,42585822,133129,130579.714,682215,2846,2100.571,0.88,23136,80874,68010,2052199,572184112,1657359,0.0788,12.7,393353511,213461828,184877470,660112,640756,254410
9/23/2021,42712289,126467,126430.429,685482,3267,2072.857,0.89,22585,79242,66417,1990029,574174141,1655804,0.0764,13.1,394023129,213719943,185199460,669618,628585,246613
9/24/2021,42889194,176905,121864,687966,2484,2078.286,0.89,22185,77387,65041,1910550,576084691,1656230,0.0736,13.6,394998797,214046508,185604510,975668,639940,242788
