,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
106311,USA,North America,United States,27-06-2020,2513780,41330,36842.714,126214,507,554.857,7594.441,124.863,111.306,381.308,1.532,1.676,1.3,0,0,32566,0,0,0,0,0,693620,35278488,106.581,2.096,673066,2.033,0.055,18.3,tests performed,0,0,0,0,0,0,0,0,0,0,0,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106312,USA,North America,United States,28-06-2020,2554514,40734,39069,126530,316,554.286,7717.503,123.062,118.032,382.263,0.955,1.675,1.29,0,0,32575,0,0,0,0,0,566140,35844628,108.291,1.71,693748,2.096,0.056,17.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,15.59
106313,USA,North America,United States,29-06-2020,2595813,41299,40376.857,126916,386,551.429,7842.273,124.769,121.983,383.429,1.166,1.666,1.29,0,0,33742,0,0,0,0,0,664774,36509402,110.299,2.008,710451,2.146,0.057,17.6,tests performed,0,0,0,0,0,0,0,0,0,0,0,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106314,USA,North America,United States,30-06-2020,2642233,46420,41712.286,127471,555,523.857,7982.513,140.241,126.018,385.106,1.677,1.583,1.28,0,0,35337,0,0,0,0,0,856000,37365402,112.886,2.586,732679,2.214,0.057,17.6,tests performed,0,0,0,0,0,0,0,0,0,0,0,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106315,USA,North America,United States,01-07-2020,2694053,51820,43989.714,128171,700,518.571,8139.068,156.555,132.898,387.22,2.115,1.567,1.27,0,0,36526,0,0,0,0,0,884660,38250062,115.558,2.673,749502,2.264,0.059,17,tests performed,0,0,0,0,0,0,0,0,0,0,0,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106316,USA,North America,United States,02-07-2020,2750689,56636,46319.714,128881,710,543.143,8310.172,171.104,139.938,389.365,2.145,1.641,1.25,0,0,37646,0,0,0,0,0,858595,39108657,118.152,2.594,761945,2.302,0.061,16.4,tests performed,0,0,0,0,0,0,0,0,0,0,0,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106317,USA,North America,United States,03-07-2020,2802040,51351,47084.286,129551,670,549.143,8465.31,155.138,142.247,391.39,2.024,1.659,1.23,0,0,37927,0,0,0,0,0,801157,39909814,120.572,2.42,760707,2.298,0.062,16.2,tests performed,0,0,0,0,0,0,0,0,0,0,0,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106318,USA,North America,United States,04-07-2020,2847733,45693,47707.571,129866,315,521.714,8603.354,138.044,144.13,392.341,0.952,1.576,1.21,0,0,38281,0,0,0,0,0,620617,40530431,122.447,1.875,750278,2.267,0.064,15.7,tests performed,0,0,0,0,0,0,0,0,0,0,0,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106319,USA,North America,United States,05-07-2020,2898480,50747,49138,130192,326,523.143,8756.667,153.313,148.452,393.326,0.985,1.58,1.22,0,0,38872,0,0,0,0,0,526927,41057358,124.039,1.592,744676,2.25,0.066,15.2,tests performed,0,0,0,0,0,0,0,0,0,0,0,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,17.51
106320,USA,North America,United States,06-07-2020,2941586,43106,49396.143,130569,377,521.857,8886.896,130.229,149.232,394.465,1.139,1.577,1.21,0,0,39960,0,0,0,0,0,725401,41782759,126.231,2.192,753337,2.276,0.066,15.3,tests performed,0,0,0,0,0,0,0,0,0,0,0,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106321,USA,North America,United States,07-07-2020,3002247,60661,51430.571,131728,1159,608.143,9070.16,183.264,155.378,397.967,3.501,1.837,1.22,0,0,41949,0,0,0,0,0,903321,42686080,128.96,2.729,760097,2.296,0.068,14.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106322,USA,North America,United States,08-07-2020,3062366,60119,52616.143,132550,822,625.571,9251.787,181.627,158.96,400.45,2.483,1.89,1.21,0,0,43207,0,0,0,0,0,980612,43666692,131.922,2.963,773804,2.338,0.068,14.7,tests performed,0,0,0,0,0,0,0,0,0,0,0,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106323,USA,North America,United States,09-07-2020,3124875,62509,53455.143,133569,1019,669.714,9440.634,188.847,161.495,403.528,3.079,2.023,1.21,0,0,44051,0,0,0,0,0,1011815,44678507,134.979,3.057,795693,2.404,0.067,14.9,tests performed,0,0,0,0,0,0,0,0,0,0,0,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106324,USA,North America,United States,10-07-2020,3192932,68057,55841.714,134383,814,690.286,9646.243,205.609,168.705,405.988,2.459,2.085,1.2,0,0,51724,0,0,0,0,0,1016054,45694561,138.049,3.07,826392,2.497,0.068,14.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106325,USA,North America,United States,11-07-2020,3252949,60017,57888,135112,729,749.429,9827.562,181.319,174.887,408.19,2.202,2.264,1.19,0,0,51982,0,0,0,0,0,840538,46535099,140.588,2.539,857810,2.592,0.067,14.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106326,USA,North America,United States,12-07-2020,3311373,58424,58984.714,135584,472,770.286,10004.068,176.506,178.2,409.616,1.426,2.327,1.19,0,0,52860,0,0,0,0,0,698383,47233482,142.698,2.11,882303,2.666,0.067,15,tests performed,0,0,0,0,0,0,0,0,0,0,0,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,22.76
106327,USA,North America,United States,13-07-2020,3370303,58930,61245.286,136031,447,780.286,10182.103,178.035,185.03,410.967,1.35,2.357,1.18,0,0,54118,0,0,0,0,0,868218,48101700,145.321,2.623,902706,2.727,0.068,14.7,tests performed,0,0,0,0,0,0,0,0,0,0,0,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106328,USA,North America,United States,14-07-2020,3438354,68051,62301,136946,915,745.429,10387.693,205.591,188.219,413.731,2.764,2.252,1.16,0,0,55678,0,0,0,0,0,1004099,49105799,148.355,3.034,917103,2.771,0.068,14.7,tests performed,0,0,0,0,0,0,0,0,0,0,0,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106329,USA,North America,United States,15-07-2020,3506444,68090,63439.714,137927,981,768.143,10593.402,205.708,191.659,416.695,2.964,2.321,1.15,9245,27.93,56340,101.978,0,0,0,0,1035472,50141271,151.483,3.128,924940,2.794,0.069,14.6,tests performed,0,0,0,0,0,0,0,0,0,0,0,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106330,USA,North America,United States,16-07-2020,3582310,75866,65347.857,138879,952,758.571,10822.602,229.201,197.424,419.571,2.876,2.292,1.13,9797,29.598,57602,116.41,0,0,0,0,1029058,51170329,154.592,3.109,927403,2.802,0.07,14.2,tests performed,0,0,0,0,0,0,0,0,0,0,0,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106331,USA,North America,United States,17-07-2020,3654546,72236,65944.857,139803,924,774.286,11040.836,218.234,199.228,422.362,2.792,2.339,1.11,10700,32.326,57871,121.017,0,0,0,0,1047427,52217756,157.756,3.164,931885,2.815,0.071,14.1,tests performed,0,0,0,0,0,0,0,0,0,0,0,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106332,USA,North America,United States,18-07-2020,3717082,62536,66304.714,140660,857,792.571,11229.765,188.929,200.315,424.951,2.589,2.394,1.1,10963,33.121,57822,121.969,0,0,0,0,912630,53130386,160.513,2.757,942184,2.846,0.07,14.2,tests performed,0,0,0,0,0,0,0,0,0,0,0,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106333,USA,North America,United States,19-07-2020,3777538,60456,66595,141145,485,794.429,11412.41,182.645,201.192,426.417,1.465,2.4,1.08,10271,31.03,58052,114.485,0,0,0,0,718398,53848784,162.684,2.17,945043,2.855,0.07,14.2,tests performed,0,0,0,0,0,0,0,0,0,0,0,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,25.61
106334,USA,North America,United States,20-07-2020,3839645,62107,67048.857,141707,562,810.857,11600.043,187.633,202.563,428.114,1.698,2.45,1.07,11291,34.112,58518,124.277,0,0,0,0,908024,54756808,165.427,2.743,950730,2.872,0.071,14.2,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106335,USA,North America,United States,21-07-2020,3904106,64461,66536,142792,1085,835.143,11794.788,194.745,201.013,431.392,3.278,2.523,1.05,11458,34.616,59476,127.458,0,0,0,0,1036520,55793328,168.559,3.131,955361,2.886,0.07,14.4,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106336,USA,North America,United States,22-07-2020,3974685,70579,66891.571,144015,1223,869.714,12008.016,213.228,202.088,435.087,3.695,2.628,1.04,12487,37.725,59758,139.277,0,0,0,0,1109777,56903105,171.911,3.353,965976,2.918,0.069,14.4,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106337,USA,North America,United States,23-07-2020,4043130,68445,65831.429,145083,1068,886.286,12214.797,206.781,198.885,438.314,3.227,2.678,1.03,13910,42.024,59860,144.485,0,0,0,0,1084078,57987183,175.186,3.275,973836,2.942,0.068,14.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106338,USA,North America,United States,24-07-2020,4116449,73319,65986.143,146187,1104,912,12436.302,221.506,199.352,441.649,3.335,2.755,1.02,13624,41.16,59800,141.219,0,0,0,0,1074763,59061946,178.433,3.247,977741,2.954,0.067,14.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106339,USA,North America,United States,25-07-2020,4181402,64953,66331.429,147119,932,922.714,12632.533,196.231,200.395,444.465,2.816,2.788,1.02,14400,43.504,59382,156.573,0,0,0,0,882001,59943947,181.098,2.665,973366,2.941,0.068,14.7,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106340,USA,North America,United States,26-07-2020,4236218,54816,65525.714,147650,531,929.286,12798.139,165.606,197.961,446.069,1.604,2.807,1.01,12401,37.465,58731,131.984,0,0,33652,101.667,677429,60621376,183.145,2.047,967513,2.923,0.068,14.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,28.4
106341,USA,North America,United States,27-07-2020,4293001,56783,64765.143,148777,1127,1010,12969.688,171.548,195.664,449.474,3.405,3.051,1,14234,43.003,58987,142.552,0,0,0,0,797752,61419128,185.555,2.41,951760,2.875,0.068,14.7,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106342,USA,North America,United States,28-07-2020,4359413,66412,65043.857,150108,1331,1045.143,13170.327,200.639,196.506,453.495,4.021,3.158,1,14585,44.063,57185,145.398,0,0,0,0,968300,62387428,188.48,2.925,942014,2.846,0.069,14.5,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106343,USA,North America,United States,29-07-2020,4431286,71873,65228.714,151516,1408,1071.571,13387.464,217.137,197.064,457.749,4.254,3.237,0.98,14027,42.377,57422,137.857,0,0,0,0,1040498,63427926,191.624,3.143,932117,2.816,0.07,14.3,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106344,USA,North America,United States,30-07-2020,4498752,67466,65088.857,152752,1236,1095.571,13591.287,203.823,196.642,461.483,3.734,3.31,0.96,14659,44.287,56571,141.543,0,0,0,0,1038291,64466217,194.76,3.137,925576,2.796,0.07,14.2,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106345,USA,North America,United States,31-07-2020,4567464,68712,64430.714,153989,1237,1114.571,13798.875,207.587,194.653,465.22,3.737,3.367,0.94,14611,44.142,55721,139.512,0,0,0,0,990375,65456592,197.752,2.992,913521,2.76,0.071,14.2,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106346,USA,North America,United States,01-08-2020,4623665,56201,63180.429,155076,1087,1136.714,13968.665,169.79,190.876,468.504,3.284,3.434,0.93,14401,43.507,54554,152.379,0,0,0,0,792620,66249212,200.147,2.395,900752,2.721,0.07,14.3,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106347,USA,North America,United States,02-08-2020,4669233,45568,61859.286,155514,438,1123.429,14106.331,137.667,186.885,469.827,1.323,3.394,0.92,14054,42.459,54106,151.83,0,0,38568,116.519,624429,66873641,202.034,1.886,893181,2.698,0.069,14.4,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,28.02
106348,USA,North America,United States,03-08-2020,4714734,45501,60247.571,156097,583,1045.714,14243.795,137.464,182.015,471.588,1.761,3.159,0.91,14252,43.057,53517,136.938,0,0,0,0,776799,67650440,204.38,2.347,890187,2.689,0.068,14.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106349,USA,North America,United States,04-08-2020,4773508,58774,59156.429,157381,1284,1039,14421.359,177.564,178.719,475.467,3.879,3.139,0.91,14121,42.661,53436,136.437,0,0,0,0,883676,68534116,207.05,2.67,878098,2.653,0.067,14.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106350,USA,North America,United States,05-08-2020,4827974,54466,56669.714,158821,1440,1043.571,14585.908,164.549,171.206,479.818,4.35,3.153,0.91,14063,42.486,53435,135.005,0,0,0,0,965564,69499680,209.967,2.917,867393,2.621,0.065,15.3,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106351,USA,North America,United States,06-08-2020,4887323,59349,55510.143,160058,1237,1043.714,14765.208,179.301,167.703,483.555,3.737,3.153,0.91,13895,41.979,53219,132.694,0,0,0,0,990296,70489976,212.959,2.992,860537,2.6,0.065,15.5,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106352,USA,North America,United States,07-08-2020,4946626,59303,54166,161301,1243,1044.571,14944.37,179.162,163.642,487.31,3.755,3.156,0.91,13775,41.616,51327,130.655,0,0,0,0,1015442,71505418,216.027,3.068,864118,2.611,0.063,16,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106353,USA,North America,United States,08-08-2020,5000760,54134,53870.714,162371,1070,1042.143,15107.915,163.546,162.75,490.543,3.233,3.148,0.92,13364,40.374,50071,125.772,0,0,0,0,815758,72321176,218.491,2.465,867423,2.621,0.062,16.1,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106354,USA,North America,United States,09-08-2020,5046529,45769,53899.429,162892,521,1054,15246.189,138.274,162.837,492.117,1.574,3.184,0.93,13170,39.788,48997,125.446,0,0,33230,100.392,626741,72947917,220.385,1.893,867754,2.622,0.062,16.1,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,26.7
106355,USA,North America,United States,10-08-2020,5094135,47606,54200.143,163526,634,1061.286,15390.013,143.824,163.745,494.032,1.915,3.206,0.93,13189,39.846,48751,127.229,0,0,0,0,784998,73732915,222.756,2.372,868925,2.625,0.062,16,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106356,USA,North America,United States,11-08-2020,5142138,48003,52661.429,164550,1024,1024.143,15535.036,145.023,159.097,497.126,3.094,3.094,0.92,13066,39.474,48600,125.914,0,0,0,0,909360,74642275,225.504,2.747,872594,2.636,0.06,16.6,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106357,USA,North America,United States,12-08-2020,5198178,56040,52886.286,166054,1504,1033.286,15704.34,169.304,159.776,501.67,4.544,3.122,0.92,12876,38.9,48067,126.458,0,0,0,0,1028584,75670859,228.611,3.107,881597,2.663,0.06,16.7,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106358,USA,North America,United States,13-08-2020,5249494,51316,51738.714,167118,1064,1008.571,15859.372,155.032,156.309,504.884,3.214,3.047,0.92,12605,38.081,47303,124.189,0,0,0,0,980341,76651200,231.573,2.962,880175,2.659,0.059,17,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106359,USA,North America,United States,14-08-2020,5314830,65336,52600.571,168455,1337,1022,16056.76,197.388,158.913,508.923,4.039,3.088,0.92,12518,37.818,45868,120.896,0,0,0,0,961593,77612793,234.478,2.905,872482,2.636,0.06,16.6,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106360,USA,North America,United States,15-08-2020,5361781,46951,51574.429,169455,1000,1012,16198.605,141.845,155.813,511.945,3.021,3.057,0.91,12249,37.006,44922,116.966,0,0,0,0,767984,78380777,236.798,2.32,865657,2.615,0.06,16.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106361,USA,North America,United States,16-08-2020,5400993,39212,50637.714,170070,615,1025.429,16317.069,118.464,152.983,513.803,1.858,3.098,0.9,11994,36.235,44155,117.422,0,0,31697,95.761,572829,78953606,238.529,1.731,857956,2.592,0.059,16.9,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,27.36
106362,USA,North America,United States,17-08-2020,5437645,36652,49072.857,170563,493,1005.286,16427.799,110.73,148.255,515.292,1.489,3.037,0.89,11974,36.175,43614,118.029,0,0,0,0,676797,79630403,240.573,2.045,842498,2.545,0.058,17.2,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106363,USA,North America,United States,18-08-2020,5482678,45033,48648.571,171790,1227,1034.286,16563.849,136.05,146.973,518.999,3.707,3.125,0.89,11962,36.139,43840,117.588,0,0,0,0,895320,80525723,243.278,2.705,840493,2.539,0.058,17.3,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106364,USA,North America,United States,19-08-2020,5529998,47320,47402.857,173125,1335,1010.143,16706.809,142.96,143.21,523.032,4.033,3.052,0.89,11578,34.979,43406,114.893,0,0,0,0,1005016,81530739,246.314,3.036,837126,2.529,0.057,17.7,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106365,USA,North America,United States,20-08-2020,5574039,44041,46363.571,174230,1105,1016,16839.862,133.053,140.07,526.37,3.338,3.069,0.88,11268,34.042,42109,112.806,0,0,0,0,996377,82527116,249.325,3.01,839417,2.536,0.055,18.1,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106366,USA,North America,United States,21-08-2020,5622882,48843,44007.429,175313,1083,979.714,16987.423,147.561,132.952,529.642,3.272,2.96,0.89,11102,33.541,41049,109.081,0,0,0,0,965514,83492630,252.242,2.917,839977,2.538,0.052,19.1,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106367,USA,North America,United States,22-08-2020,5665946,43064,43452.143,176222,909,966.714,17117.525,130.102,131.274,532.388,2.746,2.921,0.89,10782,32.574,40017,105.431,0,0,0,0,794447,84287077,254.642,2.4,843757,2.549,0.051,19.4,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106368,USA,North America,United States,23-08-2020,5700193,34247,42742.857,176768,546,956.857,17220.989,103.464,129.131,534.038,1.65,2.891,0.9,10741,32.45,39064,104.588,0,0,30389,91.809,561879,84848956,256.339,1.698,842193,2.544,0.051,19.7,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,25.35
106369,USA,North America,United States,24-08-2020,5736675,36482,42718.571,177244,476,954.429,17331.206,110.217,129.058,535.476,1.438,2.883,0.91,10698,32.32,38806,105.165,0,0,0,0,666534,85515490,258.353,2.014,840727,2.54,0.051,19.7,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106370,USA,North America,United States,25-08-2020,5777029,40354,42050.143,178467,1223,953.857,17453.12,121.914,127.039,539.171,3.695,2.882,0.92,10611,32.057,38831,104.238,0,0,0,0,905533,86421023,261.089,2.736,842186,2.544,0.05,20,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106371,USA,North America,United States,26-08-2020,5822201,45172,41743.286,179629,1162,929.143,17589.59,136.47,126.112,542.681,3.511,2.807,0.93,10391,31.392,38515,101.64,0,0,0,0,1017851,87438874,264.164,3.075,844019,2.55,0.049,20.2,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106372,USA,North America,United States,27-08-2020,5867594,45393,41936.429,180742,1113,930.286,17726.728,137.138,126.695,546.044,3.363,2.811,0.93,9911,29.942,37498,100.609,0,0,0,0,1020334,88459208,267.246,3.083,847442,2.56,0.049,20.2,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
106373,USA,North America,United States,28-08-2020,5914426,46832,41649.143,181717,975,914.857,17868.214,141.485,125.827,548.99,2.946,2.764,0.93,9887,29.87,37356,96.398,0,0,0,0,987111,89446319,270.228,2.982,850527,2.57,0.049,20.4,tests performed,0,0,0,0,0,0,0,0,0,0,0,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0
