date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,reproduction_rate,icu_patients,hosp_patients,weekly_hosp_admissions,total_tests,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed
8/23/2020,5716636,31911,42705.714,175922,495,862.286,0.88,10738,34609,30413,84871535,562101,842515,0.057,17.5,0,0,0,0,0,0
8/24/2020,5750560,33924,42145,176345,423,855.714,0.9,10691,34791,29605,85538577,667042,841081,0.056,17.9,0,0,0,0,0,0
8/25/2020,5793234,42674,41826.714,177571,1226,855.857,0.91,10603,34479,29228,86444853,906276,842580,0.056,17.9,0,0,0,0,0,0
8/26/2020,5835307,42073,41282.286,178728,1157,922.714,0.92,10383,33624,29374,87463088,1018235,844426,0.056,17.9,0,0,0,0,0,0
8/27/2020,5885825,50518,42052.143,179827,1099,922.571,0.93,9905,33285,29131,88484126,1021038,847857,0.056,17.9,0,0,0,0,0,0
8/28/2020,5932296,46471,41892.143,180755,928,899.143,0.93,9883,31898,29624,89471676,987550,850966,0.056,17.9,0,0,0,0,0,0
8/29/2020,5975397,43101,41524.571,181731,976,900.571,0.93,9697,31178,29715,90270311,798635,851554,0.055,18.2,0,0,0,0,0,0
8/30/2020,6009528,34131,41841.714,182171,440,892.714,0.93,9549,31075,29926,90885198,614887,859095,0.055,18.2,0,0,0,0,0,0
8/31/2020,6042891,33363,41761.571,182656,485,901.571,0.94,9509,31395,30061,91547127,661929,858364,0.055,18.2,0,0,0,0,0,0
9/1/2020,6084869,41978,41662.143,183718,1062,878.143,0.95,9472,31118,29816,92455189,908062,858619,0.055,18.2,0,0,0,0,0,0
9/2/2020,6124830,39961,41360.429,184777,1059,864.143,0.94,9362,30827,29474,93482960,1027771,859982,0.054,18.5,0,0,0,0,0,0
9/3/2020,6169971,45141,40592.286,185794,1017,852.429,0.94,9233,30296,29139,94516209,1033249,861726,0.054,18.5,0,0,0,0,0,0
9/4/2020,6218308,48337,40858.857,186757,963,857.429,0.93,9228,29879,28538,95516220,1000011,863506,0.053,18.9,0,0,0,0,0,0
9/5/2020,6261932,43624,40933.571,187562,805,833,0.92,9091,28845,27695,96333162,816942,866122,0.052,19.2,0,0,0,0,0,0
9/6/2020,6291052,29120,40217.714,187996,434,832.143,0.9,9010,28369,27092,96899206,566044,859144,0.052,19.2,0,0,0,0,0,0
9/7/2020,6315615,24563,38960.571,188313,317,808.143,0.89,8974,28589,26606,97314431,415225,823901,0.052,19.2,0,0,0,0,0,0
9/8/2020,6342362,26747,36784.714,188778,465,722.857,0.9,8971,28951,26151,97978851,664420,789095,0.051,19.6,0,0,0,0,0,0
9/9/2020,6376000,33638,35881.429,189880,1102,729,0.93,8784,28775,26618,98938507,959656,779364,0.05,20,0,0,0,0,0,0
9/10/2020,6415448,39448,35068.143,190786,906,713.143,0.96,8590,28065,27276,100027110,1088603,787272,0.049,20.4,0,0,0,0,0,0
9/11/2020,6460070,44622,34537.429,191934,1148,739.571,0.99,8529,27368,27675,101128052,1100942,801690,0.047,21.3,0,0,0,0,0,0
9/12/2020,6505653,45583,34817.286,192669,735,729.571,1.02,8312,26512,27962,101994284,866232,808732,0.047,21.3,0,0,0,0,0,0
9/13/2020,6545945,40292,36413.286,193060,391,723.429,1.04,8261,26329,28404,102622581,628297,817625,0.047,21.3,0,0,0,0,0,0
9/14/2020,6578511,32566,37556.571,193479,419,738,1.04,8264,26787,28028,103331719,709138,859613,0.046,21.7,0,0,0,0,0,0
9/15/2020,6615689,37178,39046.714,194677,1198,842.714,1.03,8158,26934,28251,104299719,968000,902981,0.046,21.7,0,0,0,0,0,0
9/16/2020,6653981,38292,39711.571,195614,937,819.143,1.04,8074,26372,27183,105439994,1140275,928784,0.046,21.7,0,0,0,0,0,0
9/17/2020,6699301,45320,40550.429,196469,855,811.857,1.04,8025,26085,26251,106598497,1158503,938770,0.046,21.7,0,0,0,0,0,0
9/18/2020,6749487,50186,41345.286,197425,956,784.429,1.05,7970,25833,25315,107828647,1230150,957228,0.046,21.7,0,0,0,0,0,0
9/19/2020,6795264,45777,41373,198120,695,778.714,1.05,7833,25481,24696,108767731,939084,967635,0.045,22.2,0,0,0,0,0,0
9/20/2020,6836874,41610,41561.286,198379,259,759.857,1.05,7840,25543,24015,109392316,624585,967105,0.045,22.2,0,0,0,0,0,0
9/21/2020,6868918,32044,41486.714,198785,406,758,1.03,7856,26379,24188,110143183,750867,973066,0.046,21.7,0,0,0,0,0,0
9/22/2020,6907190,38272,41643,199811,1026,733.429,1.03,7862,26440,24045,111173491,1030308,981967,0.046,21.7,0,0,0,0,0,0
9/23/2020,6948309,41119,42046.857,200858,1047,749.143,1.03,7861,26483,24258,112379194,1205703,991314,0.046,21.7,0,0,0,0,0,0
9/24/2020,6997193,48884,42556,201753,895,754.857,1.02,7830,26406,24266,113582413,1203219,997702,0.046,21.7,0,0,0,0,0,0
9/25/2020,7044331,47138,42120.571,202662,909,748.143,1.02,7813,26274,24381,114713016,1130603,983481,0.046,21.7,0,0,0,0,0,0
9/26/2020,7087878,43547,41802,203434,772,759.143,1.02,7796,25903,24656,115652579,939563,983550,0.047,21.3,0,0,0,0,0,0
9/27/2020,7121657,33779,40683.286,203736,302,765.286,1.02,8067,25970,24877,116250229,597650,979702,0.047,21.3,0,0,0,0,0,0
9/28/2020,7159397,37740,41497,204070,334,755,1.03,7915,27021,25358,116918597,668368,967916,0.048,20.8,0,0,0,0,0,0
9/29/2020,7201431,42034,42034.429,204965,895,736.286,1.03,8044,27508,25714,117903709,985112,961460,0.048,20.8,0,0,0,0,0,0
9/30/2020,7240064,38633,41679.286,205872,907,716.286,1.03,8070,27668,26017,119105260,1201551,960867,0.048,20.8,0,0,0,0,0,0
10/1/2020,7286310,46246,41302.429,206769,897,716.571,1.04,8005,27477,26474,120330573,1225313,964023,0.048,20.8,0,0,0,0,0,0
10/2/2020,7339756,53446,42203.571,207604,835,706,1.05,7957,27408,26723,121523339,1192766,972903,0.049,20.4,0,0,0,0,0,0
10/3/2020,7389036,49280,43022.571,208275,671,691.571,1.05,7964,27271,27244,122499839,976500,978180,0.048,20.8,0,0,0,0,0,0
10/4/2020,7422167,33131,42930,208644,369,701.143,1.05,8119,27871,27606,123141303,641464,984439,0.048,20.8,0,0,0,0,0,0
10/5/2020,7459525,37358,42875.429,209114,470,720.571,1.07,8332,28956,28493,123949190,807887,1004370,0.048,20.8,0,0,0,0,0,0
10/6/2020,7504072,44547,43234.429,209810,696,692.143,1.09,8569,29999,29768,125177284,1228094,1039082,0.048,20.8,0,0,0,0,0,0
10/7/2020,7553210,49138,44735.143,210715,905,691.857,1.1,8638,30542,30588,126591443,1414159,1069455,0.048,20.8,0,0,0,0,0,0
10/8/2020,7611101,57891,46398.714,211692,977,703.286,1.11,8624,31014,31383,128026402,1434959,1099404,0.048,20.8,0,0,0,0,0,0
10/9/2020,7666182,55081,46632.286,212659,967,722.143,1.11,8723,31206,32248,129428804,1402402,1129352,0.048,20.8,0,0,0,0,0,0
10/10/2020,7721549,55367,47501.857,213312,653,719.571,1.12,8730,30982,32786,130535360,1106556,1147932,0.049,20.4,0,0,0,0,0,0
10/11/2020,7768449,46900,49468.857,213769,457,732.143,1.12,8819,31434,33667,131283456,748096,1163165,0.05,20,0,0,0,0,0,0
10/12/2020,7810533,42084,50144,214159,390,720.714,1.12,9047,32758,33742,132094513,811057,1163618,0.052,19.2,0,0,0,0,0,0
10/13/2020,7860657,50124,50940.714,214931,772,731.571,1.13,9412,33503,33795,133160338,1065825,1140436,0.053,18.9,0,0,0,0,0,0
10/14/2020,7919100,58443,52270,215920,989,743.571,1.14,9291,33907,34340,134393027,1232689,1114512,0.055,18.2,0,0,0,0,0,0
10/15/2020,7982640,63540,53077,216748,828,722.286,1.15,9478,34387,34785,135699679,1306652,1096182,0.057,17.5,0,0,0,0,0,0
10/16/2020,8052815,70175,55233.286,217674,926,716.429,1.15,9538,34639,35601,137031553,1331874,1086107,0.058,17.2,0,0,0,0,0,0
10/17/2020,8107647,54832,55156.857,218483,809,738.714,1.15,9516,34319,36368,138152355,1120802,1088142,0.058,17.2,0,0,0,0,0,0
10/18/2020,8159819,52172,55910,218941,458,738.857,1.17,9725,35012,36995,138923422,771067,1091424,0.059,16.9,0,0,0,0,0,0
10/19/2020,8227703,67884,59595.714,219420,479,751.571,1.18,10075,36431,37557,139799677,876255,1100738,0.059,16.9,0,0,0,0,0,0
10/20/2020,8289441,61738,61254.857,220353,933,774.571,1.17,10214,37408,38333,141077780,1278103,1131063,0.06,16.7,0,0,0,0,0,0
10/21/2020,8350147,60706,61578.143,221510,1157,798.571,1.17,10437,38104,38980,142558598,1480818,1166510,0.06,16.7,0,0,0,0,0,0
10/22/2020,8429768,79621,63875.429,222348,838,800,1.18,10650,38848,39860,144092262,1533664,1198940,0.061,16.4,0,0,0,0,0,0
10/23/2020,8511430,81662,65516.429,223293,945,802.714,1.18,10712,39080,40418,145558928,1466666,1218196,0.063,15.9,0,0,0,0,0,0
10/24/2020,8589806,78376,68879.857,224253,960,824.286,1.19,10711,39340,41151,146739201,1180273,1226692,0.064,15.6,0,0,0,0,0,0
10/25/2020,8650781,60975,70137.429,224698,445,822.429,1.18,10854,39986,41408,147533395,794194,1229996,0.066,15.2,0,0,0,0,0,0
10/26/2020,8715345,64564,69663.143,225212,514,827.429,1.18,11111,41334,41733,148488521,955126,1241263,0.067,14.9,0,0,0,0,0,0
10/27/2020,8792569,77224,71875.429,226219,1007,838,1.19,11434,42272,42151,149829416,1340895,1250234,0.068,14.7,0,0,0,0,0,0
10/28/2020,8879045,86476,75556.857,227229,1010,817,1.2,11647,43436,43161,151334181,1504765,1253655,0.069,14.5,0,0,0,0,0,0
10/29/2020,8970338,91293,77224.286,228217,988,838.429,1.21,11827,44167,44172,152820811,1486630,1246936,0.071,14.1,0,0,0,0,0,0
10/30/2020,9070187,99849,79822.429,229272,1055,854.143,1.21,11851,45113,45478,154323091,1502280,1252023,0.073,13.7,0,0,0,0,0,0
10/31/2020,9157531,87344,81103.571,230195,923,848.857,1.22,11884,45086,46115,155543814,1220723,1257802,0.074,13.5,0,0,0,0,0,0
11/1/2020,9235361,77830,83511.429,230684,489,855.143,1.23,12128,46086,47043,156443670,899856,1272896,0.075,13.3,0,0,0,0,0,0
11/2/2020,9317168,81807,85974.714,231238,554,860.857,1.25,12591,47971,48338,157460867,1017197,1281764,0.077,13,0,0,0,0,0,0
11/3/2020,9441935,124767,92766.571,232833,1595,944.857,1.27,12925,49105,49635,158826032,1365165,1285231,0.08,12.5,0,0,0,0,0,0
11/4/2020,9542198,100263,94736.143,233941,1108,958.857,1.27,13003,50465,50711,160459177,1633145,1303571,0.083,12,0,0,0,0,0,0
11/5/2020,9670279,128081,99991.571,235100,1159,983.286,1.28,13228,51785,52019,162155899,1696722,1333584,0.086,11.6,0,0,0,0,0,0
11/6/2020,9797337,127058,103878.571,236306,1206,1004.857,1.27,13357,52838,53388,163833962,1678063,1358696,0.089,11.2,0,0,0,0,0,0
11/7/2020,9924402,127065,109553,237413,1107,1031.143,1.28,13479,53817,55466,165290387,1456425,1392368,0.091,11,0,0,0,0,0,0
11/8/2020,10044076,119674,115530.714,237966,553,1040.286,1.28,14008,55711,57429,166301820,1011433,1408307,0.094,10.6,0,0,0,0,0,0
11/9/2020,10161032,116956,120552,238724,758,1069.429,1.28,14409,58481,59231,167526258,1224438,1437913,0.097,10.3,0,0,0,0,0,0
11/10/2020,10297588,136556,122236.143,240132,1408,1042.714,1.27,14835,61414,61656,169065735,1539477,1462815,0.1,10,0,0,0,0,0,0
11/11/2020,10445271,147683,129010.429,241554,1422,1087.571,1.27,15116,63329,64015,170857568,1791833,1485484,0.104,9.6,0,0,0,0,0,0
11/12/2020,10604068,158797,133398.429,242749,1195,1092.714,1.27,15594,65214,66110,172711791,1854223,1507985,0.106,9.4,0,0,0,0,0,0
11/13/2020,10783586,179518,140892.714,243944,1195,1091.143,1.26,15862,66097,68039,174616994,1905203,1540433,0.108,9.3,0,0,0,0,0,0
11/14/2020,10947636,164050,146176.286,245304,1360,1127.286,1.25,16238,67215,69818,176215732,1598738,1560764,0.109,9.2,0,0,0,0,0,0
11/15/2020,11087352,139716,149039.429,246071,767,1157.857,1.23,16808,69513,71643,177413450,1197718,1587376,0.109,9.2,0,0,0,0,0,0
11/16/2020,11240439,153087,154201,246885,814,1165.857,1.22,17538,73098,73394,178906015,1492565,1625680,0.108,9.3,0,0,0,0,0,0
11/17/2020,11405084,164645,158213.714,248587,1702,1207.857,1.2,18088,75496,75256,180811865,1905850,1678019,0.107,9.3,0,0,0,0,0,0
11/18/2020,11577055,171971,161683.429,250505,1918,1278.714,1.19,18331,77317,76926,182911618,2099753,1722007,0.105,9.5,0,0,0,0,0,0
11/19/2020,11769358,192303,166470,252534,2029,1397.857,1.18,18742,78341,78512,184988677,2077059,1753841,0.104,9.6,0,0,0,0,0,0
11/20/2020,11971025,201667,169634.143,254469,1935,1503.571,1.16,18916,79734,80283,187139994,2151317,1789000,0.103,9.7,0,0,0,0,0,0
11/21/2020,12150844,179819,171886.857,256106,1637,1543.143,1.14,19091,79858,81657,188997573,1857579,1825977,0.102,9.8,0,0,0,0,0,0
11/22/2020,12297431,146587,172868.429,257157,1051,1583.714,1.12,19658,81792,82545,190420241,1422668,1858113,0.101,9.9,0,0,0,0,0,0
11/23/2020,12478942,181511,176929,258222,1065,1619.571,1.1,20176,84173,83417,192094299,1674058,1884041,0.1,10,0,0,0,0,0,0
11/24/2020,12652504,173562,178202.857,260354,2132,1681,1.08,20572,86039,84715,194067049,1972750,1893598,0.099,10.1,0,0,0,0,0,0
11/25/2020,12832717,180213,179380.286,262590,2236,1726.429,1.05,20831,87121,85845,196293033,2225984,1911631,0.099,10.1,0,0,0,0,0,0
11/26/2020,12949966,117249,168658.286,263993,1403,1637,1.03,21025,86550,86419,197799561,1506528,1830126,0.099,10.1,0,0,0,0,0,0
11/27/2020,13164602,214636,170511,265537,1544,1581.143,1.05,21327,88100,85020,199312119,1512558,1738875,0.101,9.9,0,0,0,0,0,0
11/28/2020,13332825,168223,168854.429,266886,1349,1540,1.06,21483,89600,85974,200660758,1348639,1666169,0.104,9.6,0,0,0,0,0,0
11/29/2020,13473170,140345,167962.714,267921,1035,1537.714,1.07,21919,92448,87382,201812695,1151937,1627493,0.107,9.3,0,0,0,0,0,0
11/30/2020,13628084,154914,164163.143,269230,1309,1572.571,1.09,22500,95095,88259,203278305,1465610,1597715,0.11,9.1,0,0,0,0,0,0
12/1/2020,13825201,197117,167528.143,271777,2547,1631.857,1.11,22868,96673,89208,205122472,1844167,1579346,0.113,8.8,0,0,0,0,0,0
12/2/2020,14021366,196165,169807,274587,2810,1713.857,1.12,22962,97838,89902,207222022,2099550,1561284,0.118,8.5,0,0,0,0,0,0
12/3/2020,14241595,220229,184518.429,277534,2947,1934.429,1.14,23043,97849,91087,209370565,2148543,1653001,0.12,8.3,0,0,0,0,0,0
12/4/2020,14476969,235374,187481,280142,2608,2086.429,1.14,23123,98140,94018,211489472,2118907,1739622,0.12,8.3,0,0,0,0,0,0
12/5/2020,14698976,222007,195164.429,282524,2382,2234,1.14,23172,97246,94854,213181666,1692194,1788701,0.12,8.3,0,0,0,0,0,0
12/6/2020,14878303,179327,200733.286,283913,1389,2284.571,1.13,23435,98653,94877,214474780,1293114,1808869,0.12,8.3,0,0,0,0,0,0
12/7/2020,15073767,195464,206526.143,285471,1558,2320.143,1.12,23892,101027,95428,216015774,1540994,1819638,0.119,8.4,0,0,0,0,0,0
12/8/2020,15300823,227056,210803.143,288044,2573,2323.857,1.11,24197,102304,95762,217931647,1915873,1829882,0.119,8.4,0,0,0,0,0,0
12/9/2020,15516833,216010,213638.143,291207,3163,2374.286,1.1,24612,104371,96919,220056988,2125341,1833567,0.118,8.5,0,0,0,0,0,0
12/10/2020,15753773,236940,216025.429,294184,2977,2378.571,1.09,24636,105048,98268,222239634,2182646,1838438,0.117,8.5,0,0,0,0,0,0
12/11/2020,15992681,238908,216530.286,297553,3369,2487.286,1.08,24747,105653,99501,224296988,2057354,1829645,0.117,8.5,0,0,0,0,0,0
12/12/2020,16217215,224534,216891.286,300077,2524,2507.571,1.08,24634,105358,100640,226019974,1722986,1834044,0.118,8.5,0,0,0,0,0,0
12/13/2020,16408812,191597,218644.143,301731,1654,2545.429,1.07,25074,107402,101588,227269453,1249479,1827810,0.118,8.5,32078,26571,6522,0,0,0
12/14/2020,16618651,209839,220697.714,303376,1645,2557.857,1.07,25560,109689,102441,228764333,1494880,1821223,0.119,8.4,36676,31008,6650,4598,4598,4437
12/15/2020,16844967,226316,220592,306342,2966,2614,1.05,25812,110996,103842,230710714,1946381,1825581,0.12,8.3,84675,76843,6915,47999,26298,25136
12/16/2020,17079772,234805,223277,310064,3722,2693.857,1.04,25974,112009,104315,232788650,2077936,1818809,0.12,8.3,244083,231033,7368,159408,70668,68154
12/17/2020,17320023,240251,223750,313509,3445,2760.714,1.03,25894,112445,104300,234841948,2053298,1800331,0.12,8.3,516786,496838,8127,272703,121177,117567
12/18/2020,17567973,247950,225041.714,316439,2930,2698,1.02,25950,112114,104298,236864631,2022683,1795378,0.121,8.3,933432,905032,9338,416646,180271,175692
12/19/2020,17773824,205851,222372.714,319243,2804,2738,1,25801,111037,104395,238576704,1712073,1793819,0.12,8.3,1115554,1083275,10411,182122,180579,176117
12/20/2020,17961020,187196,221744,320945,1702,2744.857,0.99,26057,112401,104856,239853982,1277278,1797790,0.119,8.4,1221162,1186912,11135,105608,169869,165763
12/21/2020,18157880,196860,219889.857,322737,1792,2765.857,0.98,26431,114648,105463,241383423,1529441,1802727,0.119,8.4,1603677,1562681,12649,382515,223857,218810
12/22/2020,18363815,205935,216978.286,326029,3292,2812.429,0.96,26730,117527,106043,243372066,1988643,1808765,0.118,8.5,2052120,2002449,15612,448443,281064,275087
12/23/2020,18585252,221437,215068.571,329399,3370,2762.143,0.94,26928,118105,106930,245653009,2280943,1837766,0.117,8.5,2626953,2565722,18693,574833,340410,333527
12/24/2020,18798202,212950,211168.429,332313,2914,2686.286,0.92,26714,116273,107484,247545058,1892049,1814730,0.117,8.5,2823069,2757001,19804,196116,329469,322880
12/25/2020,18925376,127174,193914.714,333823,1510,2483.429,0.92,26559,113495,106724,248623216,1078158,1679798,0.119,8.4,2835796,2769565,19911,12727,271766,266362
12/26/2020,19142813,217437,195569.857,335731,1908,2355.429,0.94,26734,115520,104936,249617747,994531,1577292,0.122,8.2,2977392,2907932,20873,141596,265977,260665
12/27/2020,19278770,135957,188250,337162,1431,2316.714,0.97,27063,118987,106216,250567884,950137,1530557,0.124,8.1,3073750,3001600,21607,96358,264655,259241
12/28/2020,19452071,173301,184884.429,339028,1866,2327.286,1,27519,121424,106869,251877873,1309989,1499207,0.128,7.8,3665256,3579077,25876,591506,294511,288057
12/29/2020,19658043,205972,184889.714,342639,3611,2372.857,1.04,27782,122664,106708,253765556,1887683,1484784,0.134,7.5,4387280,4282967,31140,722024,333594,325788
12/30/2020,19876339,218296,184441,346543,3904,2449.143,1.07,27697,123921,107060,255958272,2192716,1472180,0.141,7.1,5230697,5107809,38969,843417,371963,363155
12/31/2020,20191423,315084,199031.571,349854,3311,2505.857,1.09,27748,123346,108010,257883000,1924728,1476849,0.146,6.8,5651615,5519422,42171,420918,404078,394632
1/1/2021,20370331,178908,206422.143,352096,2242,2610.429,1.08,27471,121053,109535,259139278,1256278,1502295,0.149,6.7,5759751,5617285,49372,108136,417708,406817
1/2/2021,20642613,272282,214257.143,354636,2540,2700.714,1.09,27614,122668,111290,260258154,1118876,1520058,0.15,6.7,6023847,5873420,52261,264096,435208,423641
1/3/2021,20846009,203396,223891.286,356059,1423,2699.571,1.09,28006,125595,112069,261310290,1052136,1534629,0.15,6.7,6163000,6005680,54727,139153,441321,429154
1/4/2021,21031524,185515,225636.143,358032,1973,2714.857,1.09,28266,127426,112336,262719801,1409511,1548847,0.15,6.7,6820894,6606011,99669,657894,450805,432419
1/5/2021,21264387,232863,229477.714,361626,3594,2712.429,1.09,28528,128858,113829,264694114,1974313,1561223,0.149,6.7,7652717,7337955,187258,831823,466491,436427
1/6/2021,21524152,259765,235401.857,365536,3910,2713.286,1.1,28608,129805,114720,267033815,2339701,1582220,0.147,6.8,8676053,8170301,359954,1023336,492194,437499
1/7/2021,21810403,286251,231282.857,369549,4013,2813.571,1.1,28491,128819,115039,269296300,2262485,1630471,0.144,6.9,9846784,9038024,641262,1170731,599310,502657
1/8/2021,22114479,304076,249164,373727,4178,3090.143,1.09,28365,127893,116013,271449163,2152863,1758555,0.14,7.1,11083840,9887117,1005149,1237056,760584,609976
1/9/2021,22379229,264750,248088,376962,3235,3189.429,1.06,28187,126426,117656,273169433,1720270,1844468,0.137,7.3,11592606,10258047,1134017,508766,795537,626375
1/10/2021,22590075,210846,249152.286,379050,2088,3284.429,1.03,28370,126538,116243,274339851,1170418,1861366,0.135,7.4,11844294,10434784,1203746,251688,811613,632729
1/11/2021,22794045,203970,251788.714,380884,1834,3264.571,1.01,28739,127639,115308,275871536,1531685,1878819,0.132,7.6,12915246,11159750,1526786,1070952,870622,650534
1/12/2021,23015865,221820,250211.143,385252,4368,3375.143,0.98,28891,127090,113846,277909718,2038182,1887943,0.128,7.8,14174750,12078215,1841681,1259504,931719,677180
1/13/2021,23245207,229342,245865,389264,4012,3389.714,0.95,28734,126585,112599,280028908,2119190,1856442,0.124,8.1,15499372,13109461,2112603,1324622,974760,705594
1/14/2021,23480787,235580,238626.286,393040,3776,3355.857,0.93,28527,133268,111773,282120234,2091326,1831991,0.12,8.3,16816169,14267855,2248654,1316797,995626,747119
1/15/2021,23725783,244996,230186.286,396848,3808,3303,0.92,28422,123790,111022,284171097,2050863,1817419,0.118,8.5,18074291,15385970,2369744,1258122,998636,785550
1/16/2021,23943466,217683,223462.429,400409,3561,3349.571,0.9,28120,121139,109852,285769458,1598361,1800004,0.115,8.7,18724785,15953668,2441814,650494,1018883,813660
1/17/2021,24120024,176558,218564.143,402396,1987,3335.143,0.88,27891,120835,108767,286847231,1077773,1786769,0.114,8.8,19030959,16210225,2484026,306174,1026666,825063
1/18/2021,24260851,140827,209543.714,403957,1561,3296.143,0.86,27831,120422,107616,288143483,1296252,1753135,0.112,8.9,19917205,16849696,2712337,886246,1000280,812849
1/19/2021,24417759,156908,200270.571,406346,2389,3013.429,0.85,27584,119383,105530,289961997,1818514,1721754,0.11,9.1,21264423,17816387,3069520,1347218,1012810,819739
1/20/2021,24605155,187396,194278.286,410777,4431,3073.286,0.85,27003,117143,103154,292106688,2144691,1725397,0.107,9.3,22870438,18972201,3491412,1606015,1053009,837534
1/21/2021,24797714,192559,188132.429,414895,4118,3122.143,0.85,26517,114100,100805,294175436,2068748,1722172,0.104,9.6,24504786,20304781,3766978,1634348,1098374,862418
1/22/2021,24989490,191776,180529.571,418671,3776,3117.571,0.85,26006,111835,98767,296114471,1939035,1706196,0.101,9.9,26134658,21699330,3977114,1629872,1151481,901909
1/23/2021,25167669,178179,174886.143,422205,3534,3113.714,0.85,25364,108126,96481,297670017,1555546,1700080,0.099,10.1,27044114,22443906,4128296,909456,1188476,927177
1/24/2021,25307814,140145,169684.286,424047,1842,3093,0.85,25121,107008,94452,298679020,1009003,1690256,0.098,10.2,27440454,22744582,4216852,396340,1201356,933480
1/25/2021,25437416,129602,168080.714,425810,1763,3121.857,0.85,25003,106268,92178,299922404,1243384,1682703,0.097,10.3,28815625,23605710,4707259,1375171,1271203,965145
1/26/2021,25588425,151009,167238,429781,3971,3347.857,0.84,24897,104627,90895,301717138,1794734,1679306,0.095,10.5,30479938,24659766,5290634,1664313,1316502,977626
1/27/2021,25743882,155457,162675.286,433893,4112,3302.286,0.84,24360,102664,89328,303795755,2078617,1669867,0.093,10.8,32415734,25912547,5940491,1935796,1363614,991478
1/28/2021,25910648,166766,158990.571,437720,3827,3260.714,0.84,23786,100052,87640,305715570,1919815,1648591,0.09,11.1,34380879,27284552,6500024,1965145,1410870,997110
1/29/2021,26074389,163741,154985.571,441297,3577,3232.286,0.84,23121,96111,84648,307572934,1857364,1636923,0.089,11.2,36298359,28658973,6997371,1917480,1451957,994235
1/30/2021,26225327,150938,151094,444167,2870,3137.429,0.84,22708,92548,82400,309021433,1448499,1621631,0.087,11.5,37318368,29418316,7240500,1020009,1467751,996344
1/31/2021,26338184,112857,147195.714,446110,1943,3151.857,0.83,22503,91438,80527,309973393,951960,1613482,0.086,11.6,37778880,29740934,7368106,460512,1476918,999479
2/1/2021,26463504,125320,146584,447878,1768,3152.571,0.83,22230,90582,79093,311012175,1038782,1584253,0.084,11.9,39169570,30513803,7943775,1390690,1479135,986870
2/2/2021,26580534,117030,141729.857,451401,3523,3088.571,0.81,21767,89004,76508,312653720,1641545,1562369,0.082,12.2,40869030,31478189,8644861,1699460,1484156,974060
2/3/2021,26704905,124371,137289,455287,3886,3056.286,0.8,21405,87294,74576,314533575,1879855,1533974,0.079,12.7,43011431,32740038,9481071,2142401,1513671,975356
2/4/2021,26829940,125035,131327.429,459188,3901,3066.857,0.79,20872,84604,73011,316473624,1940049,1536865,0.077,13,45360867,34130013,10395796,2349436,1568570,977923
2/5/2021,26961051,131111,126666,462860,3672,3080.429,0.79,20354,82139,71948,318313303,1839679,1534338,0.075,13.3,47719751,35486556,11358447,2358884,1631627,975369
2/6/2021,27077910,116859,121797.571,465592,2732,3060.714,0.79,19863,79113,70719,319652320,1339017,1518698,0.073,13.7,49023348,36340384,11781267,1303597,1672140,988867
2/7/2021,27167339,89429,118450.714,467057,1465,2992.429,0.79,19377,77866,69310,320484240,831920,1501550,0.073,13.7,49468729,36617927,11938481,445381,1669978,982428
2/8/2021,27250145,82806,112377.286,468498,1441,2945.714,0.78,19328,76870,67660,321534859,1050619,1503241,0.071,14.1,51051131,37456241,12645175,1582402,1697366,991777
2/9/2021,27345524,95379,109284.286,471533,3035,2876,0.78,18929,75626,66095,323236827,1701968,1511872,0.069,14.5,53028064,38494265,13542504,1976933,1737005,1002297
2/10/2021,27440804,95280,105128.429,474927,3394,2805.714,0.77,18316,72859,64192,324886613,1649786,1479005,0.067,14.9,55336548,39724431,14580370,2308484,1760731,997770
2/11/2021,27547578,106774,102519.714,478092,3165,2700.571,0.77,17714,70110,61890,326311811,1425198,1405455,0.066,15.2,57746734,41002319,15671820,2410186,1769410,981758
2/12/2021,27648161,100583,98158.571,480934,2842,2582,0.76,17334,67539,59678,327731776,1419965,1345496,0.065,15.4,60335184,42382122,16830973,2588450,1802205,985081
2/13/2021,27738921,90760,94430.143,483203,2269,2515.857,0.76,16865,64762,57416,328837306,1105530,1312141,0.064,15.6,61812943,43252774,17404111,1477759,1827085,987484
2/14/2021,27807229,68308,91412.857,484378,1175,2474.429,0.75,16350,63300,55811,329503447,666141,1288458,0.062,16.1,62406408,43599639,17633686,593465,1848240,997387
2/15/2021,27862679,55450,87504.857,485316,938,2402.571,0.74,16227,62214,54082,330307772,804325,1253273,0.061,16.4,63586677,44210284,18169523,1180269,1790792,964863
2/16/2021,27921902,59223,82339.714,486948,1632,2202.143,0.73,15921,61504,51999,331565442,1257670,1189802,0.06,16.7,65210160,45007661,18958372,1623483,1740299,930485
2/17/2021,27990747,68845,78563.286,489370,2422,2063.286,0.74,15579,62253,50597,333043890,1478448,1165325,0.059,16.9,67178245,45941363,19950213,1968085,1691671,888133
2/18/2021,28063326,72579,73678.286,491951,2581,1979.857,0.76,15024,58309,49186,334464935,1421045,1164732,0.057,17.5,69038322,46775729,20926646,1860077,1613084,824773
