,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
223445,USA,North America,United States,2021-07-04,33834348.0,4265.0,12950.714,601628.0,40.0,232.571,100015.851,12.608,38.283,1778.439,0.118,0.687,1.18,3777.0,11.165,13121.0,38.786,0.0,0.0,14577.0,43.09,474077775.0,260390.0,1406.769,0.773,554122.0,1.644,0.028,35.7,tests performed,340928374.0,184349211.0,164621641.0,285.0,50821.0,496088.0,102.69,55.53,49.58,0.0,1494.0,242377.0,0.073,58.82,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,651594.8,14.56,7.11,1926.14347856768
223446,USA,North America,United States,2021-07-05,33843509.0,9161.0,12292.286,601749.0,121.0,227.143,100042.932,27.08,36.337,1778.797,0.358,0.671,1.23,3883.0,11.478,13433.0,39.709,0.0,0.0,14757.0,43.622,474384919.0,307144.0,1407.68,0.911,519028.0,1.54,0.029,34.5,tests performed,341327299.0,184551443.0,164831474.0,287.0,398925.0,473430.0,102.81,55.59,49.65,0.0,1426.0,231741.0,0.07,58.81,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223447,USA,North America,United States,2021-07-06,33866082.0,22573.0,14441.857,602055.0,306.0,223.857,100109.659,66.727,42.691,1779.702,0.905,0.662,1.33,3980.0,11.765,13974.0,41.308,0.0,0.0,14980.0,44.282,474976758.0,591839.0,1409.437,1.756,503892.0,1.495,0.031,32.3,tests performed,341914094.0,184825659.0,165171436.0,289.0,586795.0,467029.0,102.98,55.67,49.75,0.0,1407.0,228247.0,0.069,58.81,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223448,USA,North America,United States,2021-07-07,33886230.0,20148.0,15136.571,602382.0,327.0,227.714,100169.217,59.558,44.744,1780.668,0.967,0.673,1.37,4132.0,12.214,14664.0,43.347,0.0,0.0,15499.0,45.816,475755164.0,778406.0,1411.746,2.31,518195.0,1.538,0.033,30.3,tests performed,342487574.0,185108718.0,165493009.0,292.0,573480.0,458216.0,103.16,55.75,49.85,0.0,1380.0,224647.0,0.068,58.8,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223449,USA,North America,United States,2021-07-08,33907108.0,20878.0,15987.571,602632.0,250.0,223.0,100230.933,61.716,47.26,1781.407,0.739,0.659,1.4,4297.0,12.702,15074.0,44.559,0.0,0.0,16109.0,47.619,476480662.0,725498.0,1413.899,2.153,530033.0,1.573,0.035,28.6,tests performed,343056390.0,185398361.0,165806157.0,296.0,568816.0,451576.0,103.33,55.84,49.94,0.0,1360.0,223809.0,0.067,46.76,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223450,USA,North America,United States,2021-07-09,33954097.0,46989.0,18469.143,603094.0,462.0,227.0,100369.835,138.902,54.596,1782.773,1.366,0.671,1.43,4369.0,12.915,15409.0,45.55,0.0,0.0,16539.0,48.89,477146370.0,665708.0,1415.875,1.975,539410.0,1.601,0.037,27.0,tests performed,343690734.0,185720918.0,166152400.0,300.0,634344.0,453127.0,103.52,55.94,50.04,0.0,1365.0,226012.0,0.068,46.76,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223451,USA,North America,United States,2021-07-10,33964114.0,10017.0,19147.286,603172.0,78.0,226.286,100399.446,29.611,56.6,1783.004,0.231,0.669,1.44,4442.0,13.131,15710.0,46.439,0.0,0.0,17226.0,50.921,477634536.0,488166.0,1417.323,1.449,545307.0,1.618,0.039,25.6,tests performed,344092783.0,185932754.0,166360205.0,300.0,402049.0,459319.0,103.64,56.0,50.11,0.0,1383.0,230217.0,0.069,46.75,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223452,USA,North America,United States,2021-07-11,33975876.0,11762.0,20218.286,603293.0,121.0,237.857,100434.215,34.769,59.766,1783.361,0.358,0.703,1.45,4637.0,13.707,16396.0,48.467,0.0,0.0,17910.0,52.943,477976699.0,342163.0,1418.338,1.015,556989.0,1.653,0.041,24.4,tests performed,344310200.0,186049774.0,166468784.0,302.0,217417.0,483118.0,103.71,56.04,50.14,0.0,1455.0,242938.0,0.073,46.75,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,654905.8,14.46,6.14,1935.93094319683
223453,USA,North America,United States,2021-07-12,34005537.0,29661.0,23146.857,603528.0,235.0,254.143,100521.894,87.679,68.423,1784.056,0.695,0.751,1.47,4883.0,14.434,17330.0,51.228,0.0,0.0,18721.0,55.34,478565158.0,588459.0,1420.085,1.746,597177.0,1.772,0.043,23.3,tests performed,344833359.0,186325477.0,166744211.0,304.0,523159.0,500866.0,103.86,56.12,50.22,0.0,1509.0,253433.0,0.076,46.75,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223454,USA,North America,United States,2021-07-13,34032012.0,26475.0,23704.286,603885.0,357.0,261.429,100600.155,78.261,70.071,1785.111,1.055,0.773,1.48,5072.0,14.993,18204.0,53.812,0.0,0.0,19729.0,58.32,479304592.0,739434.0,1422.279,2.194,618262.0,1.835,0.045,22.2,tests performed,345362726.0,186607257.0,167016790.0,305.0,529367.0,492662.0,104.02,56.21,50.3,0.0,1484.0,254514.0,0.077,46.74,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223455,USA,North America,United States,2021-07-14,34063160.0,31148.0,25275.714,604212.0,327.0,261.429,100692.23,92.075,74.716,1786.078,0.967,0.773,1.49,5255.0,15.534,19085.0,56.416,0.0,0.0,20339.0,60.123,480064458.0,759866.0,1424.534,2.255,615613.0,1.827,0.048,20.8,tests performed,345897251.0,186892242.0,167290814.0,309.0,534525.0,487097.0,104.18,56.29,50.39,0.0,1467.0,254789.0,0.077,46.74,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223456,USA,North America,United States,2021-07-15,34095102.0,31942.0,26856.286,604568.0,356.0,276.571,100786.652,94.422,79.388,1787.13,1.052,0.818,1.51,5474.0,16.181,19915.0,58.87,0.0,0.0,21142.0,62.497,480833112.0,768654.0,1426.815,2.281,621779.0,1.845,0.051,19.6,tests performed,346441027.0,187191040.0,167561027.0,312.0,543776.0,483520.0,104.35,56.38,50.47,0.0,1456.0,256097.0,0.077,46.73,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223457,USA,North America,United States,2021-07-16,34173134.0,78032.0,31291.0,605021.0,453.0,275.286,101017.318,230.666,92.498,1788.469,1.339,0.814,1.52,5785.0,17.101,20874.0,61.704,0.0,0.0,22095.0,65.314,481558526.0,725414.0,1428.967,2.153,630308.0,1.87,0.054,18.5,tests performed,347066032.0,187537984.0,167865508.0,314.0,625005.0,482185.0,104.54,56.49,50.56,0.0,1452.0,259581.0,0.078,46.73,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223458,USA,North America,United States,2021-07-17,34187200.0,14066.0,31869.429,605093.0,72.0,274.429,101058.898,41.58,94.207,1788.682,0.213,0.811,1.51,5994.0,17.719,21595.0,63.836,0.0,0.0,23083.0,68.234,482085051.0,526525.0,1430.53,1.562,635788.0,1.887,0.056,17.9,tests performed,347467043.0,187762170.0,168055347.0,314.0,401011.0,482037.0,104.66,56.55,50.62,0.0,1452.0,261345.0,0.079,46.73,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223459,USA,North America,United States,2021-07-18,34207570.0,20370.0,33099.143,605188.0,95.0,270.714,101119.112,60.215,97.843,1788.963,0.281,0.8,1.51,6272.0,18.54,22564.0,66.7,0.0,0.0,24072.0,71.158,482482064.0,397013.0,1431.708,1.178,643624.0,1.91,0.058,17.2,tests performed,347701531.0,187897642.0,168161342.0,315.0,234488.0,484476.0,104.73,56.59,50.65,0.0,1459.0,263981.0,0.08,46.72,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,658536.0,14.37,6.78,1946.66197735471
223460,USA,North America,United States,2021-07-19,34256797.0,49227.0,35894.286,605386.0,198.0,265.429,101264.63,145.517,106.105,1789.548,0.585,0.785,1.51,6717.0,19.856,24261.0,71.717,0.0,0.0,25216.0,74.54,483141497.0,659433.0,1433.664,1.957,653763.0,1.94,0.061,16.4,tests performed,348270809.0,188237437.0,168414708.0,317.0,569278.0,491064.0,104.9,56.7,50.73,0.0,1479.0,273137.0,0.082,46.72,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223461,USA,North America,United States,2021-07-20,34296684.0,39887.0,37810.286,605676.0,290.0,255.857,101382.537,117.908,111.769,1790.405,0.857,0.756,1.51,7115.0,21.032,25700.0,75.97,0.0,0.0,26614.0,78.672,484042874.0,901377.0,1436.339,2.675,676897.0,2.009,0.064,15.6,tests performed,348875436.0,188609278.0,168672685.0,320.0,604627.0,501816.0,105.08,56.81,50.8,0.0,1511.0,286003.0,0.086,46.72,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223462,USA,North America,United States,2021-07-21,34344555.0,47871.0,40199.286,606039.0,363.0,261.0,101524.046,141.509,118.831,1791.478,1.073,0.772,1.52,7408.0,21.898,27055.0,79.976,0.0,0.0,28103.0,83.074,484971370.0,928496.0,1439.094,2.755,700987.0,2.08,0.068,14.7,tests performed,349509101.0,188997480.0,168942059.0,324.0,633665.0,515979.0,105.27,56.93,50.88,0.0,1554.0,300748.0,0.091,46.71,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223463,USA,North America,United States,2021-07-22,34400991.0,56436.0,43698.429,606327.0,288.0,251.286,101690.874,166.827,129.175,1792.33,0.851,0.743,1.53,7687.0,22.723,28605.0,84.558,0.0,0.0,29859.0,88.265,485888082.0,916712.0,1441.815,2.72,722139.0,2.143,0.071,14.1,tests performed,350162460.0,189415595.0,169202986.0,325.0,653359.0,531633.0,105.47,57.05,50.96,0.0,1601.0,317794.0,0.096,46.71,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223464,USA,North America,United States,2021-07-23,34521796.0,120805.0,49808.857,606879.0,552.0,265.429,102047.979,357.105,147.237,1793.962,1.632,0.785,1.53,8097.0,23.935,30295.0,89.553,0.0,0.0,31504.0,93.127,486769767.0,881685.0,1444.431,2.616,744463.0,2.209,0.074,13.5,tests performed,350911473.0,189903481.0,169492191.0,325.0,749013.0,549349.0,105.69,57.2,51.05,0.0,1655.0,337928.0,0.102,46.7,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223465,USA,North America,United States,2021-07-24,34551145.0,29349.0,51992.143,607015.0,136.0,274.571,102134.736,86.757,153.691,1794.364,0.402,0.812,1.52,8419.0,24.887,31469.0,93.024,0.0,0.0,33292.0,98.413,487423941.0,654174.0,1446.372,1.941,762699.0,2.263,0.077,13.0,tests performed,351376202.0,190205917.0,169667483.0,325.0,464729.0,558451.0,105.83,57.29,51.1,0.0,1682.0,349107.0,0.105,46.7,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223466,USA,North America,United States,2021-07-25,34579770.0,28625.0,53171.429,607117.0,102.0,275.571,102219.352,84.617,157.177,1794.665,0.302,0.815,1.5,8867.0,26.211,33406.0,98.75,0.0,0.0,35063.0,103.648,487916020.0,492079.0,1447.832,1.46,776279.0,2.304,0.079,12.7,tests performed,351637334.0,190408805.0,169731585.0,326.0,261132.0,562258.0,105.91,57.35,51.12,0.0,1694.0,358738.0,0.108,46.7,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,663738.0,14.32,9.77,1962.03932286991
223467,USA,North America,United States,2021-07-26,34658325.0,78555.0,57361.143,607367.0,250.0,283.0,102451.564,232.212,169.562,1795.404,0.739,0.837,1.49,9448.0,27.929,35748.0,105.673,0.0,0.0,36942.0,109.202,488701282.0,785262.0,1450.162,2.33,794255.0,2.357,0.083,12.0,tests performed,352283043.0,190856420.0,169954176.0,328.0,645709.0,573176.0,106.11,57.49,51.19,0.0,1726.0,374140.0,0.113,46.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223468,USA,North America,United States,2021-07-27,34723396.0,65071.0,60958.857,607825.0,458.0,307.0,102643.917,192.353,180.197,1796.758,1.354,0.908,1.48,9994.0,29.543,38296.0,113.205,0.0,0.0,39034.0,115.386,489737037.0,1035755.0,1453.236,3.073,813452.0,2.414,0.086,11.6,tests performed,352987065.0,191337677.0,170207371.0,330.0,704022.0,587376.0,106.32,57.63,51.27,0.0,1769.0,389771.0,0.117,46.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223469,USA,North America,United States,2021-07-28,34796978.0,73582.0,64631.857,608208.0,383.0,309.857,102861.429,217.512,191.055,1797.89,1.132,0.916,1.48,10376.0,30.672,40473.0,119.64,0.0,0.0,41323.0,122.153,490844783.0,1107746.0,1456.523,3.287,839059.0,2.49,0.09,11.1,tests performed,353710426.0,191829933.0,170468079.0,335.0,723361.0,600189.0,106.54,57.78,51.34,0.0,1808.0,404636.0,0.122,46.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223470,USA,North America,United States,2021-07-29,34869340.0,72362.0,66907.0,608526.0,318.0,314.143,103075.334,213.905,197.78,1798.83,0.94,0.929,1.48,10919.0,32.277,42200.0,124.745,0.0,0.0,43268.0,127.902,491955588.0,1110805.0,1459.819,3.296,866787.0,2.572,0.093,10.8,tests performed,354434355.0,192328827.0,170722977.0,335.0,723929.0,610271.0,106.75,57.93,51.42,0.0,1838.0,416176.0,0.125,46.68,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223471,USA,North America,United States,2021-07-30,35060521.0,191181.0,76960.714,609411.0,885.0,361.714,103640.474,565.14,227.499,1801.446,2.616,1.069,1.49,11463.0,33.885,44541.0,131.665,0.0,0.0,45866.0,135.582,493004766.0,1049178.0,1462.932,3.113,890714.0,2.643,0.096,10.4,tests performed,355275069.0,192907038.0,171017799.0,344.0,840714.0,623371.0,107.01,58.1,51.51,0.0,1878.0,429080.0,0.129,46.68,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223472,USA,North America,United States,2021-07-31,35105192.0,44671.0,79149.571,609587.0,176.0,367.429,103772.523,132.049,233.97,1801.967,0.52,1.086,1.47,12109.0,35.795,46428.0,137.243,0.0,0.0,48326.0,142.854,493770899.0,766133.0,1465.206,2.273,906708.0,2.691,0.098,10.2,tests performed,355794126.0,193254909.0,171199733.0,346.0,519057.0,631132.0,107.16,58.21,51.56,0.0,1901.0,435570.0,0.131,46.67,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223473,USA,North America,United States,2021-08-01,35150569.0,45377.0,81542.714,609820.0,233.0,386.143,103906.66,134.136,241.044,1802.655,0.689,1.141,1.44,12698.0,37.536,48538.0,143.481,0.0,0.0,50362.0,148.872,494339348.0,568449.0,1466.893,1.687,917618.0,2.723,0.1,10.0,tests performed,356131542.0,193485347.0,171301130.0,364.0,337416.0,642030.0,107.27,58.28,51.6,0.0,1934.0,439506.0,0.132,46.67,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,670930.2,14.31,13.54,1983.29978892421
223474,USA,North America,United States,2021-08-02,35258090.0,107521.0,85680.714,610163.0,343.0,399.429,104224.497,317.837,253.276,1803.669,1.014,1.181,1.41,13481.0,39.85,51780.0,153.064,0.0,0.0,52402.0,154.903,495306801.0,967453.0,1469.763,2.871,943646.0,2.8,0.101,9.9,tests performed,356856462.0,193993920.0,171540696.0,378.0,724920.0,653346.0,107.48,58.43,51.67,0.0,1968.0,448214.0,0.135,46.67,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223475,USA,North America,United States,2021-08-03,35356059.0,97969.0,90380.429,610749.0,586.0,417.714,104514.098,289.601,267.169,1805.401,1.732,1.235,1.4,14052.0,41.538,54470.0,161.016,0.0,0.0,54983.0,162.532,496573353.0,1266552.0,1473.522,3.758,976617.0,2.898,0.102,9.8,tests performed,357623795.0,194534621.0,171796058.0,380.0,767333.0,662390.0,107.72,58.59,51.74,0.0,1995.0,456706.0,0.138,46.66,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223476,USA,North America,United States,2021-08-04,35458566.0,102507.0,94512.571,611295.0,546.0,441.0,104817.113,303.015,279.383,1807.015,1.614,1.304,1.39,14632.0,43.253,56945.0,168.332,0.0,0.0,57410.0,169.707,497896042.0,1322689.0,1477.447,3.925,1007323.0,2.989,0.103,9.7,tests performed,358406712.0,195089640.0,172053242.0,381.0,782917.0,670898.0,107.95,58.76,51.82,0.0,2021.0,465672.0,0.14,46.66,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223477,USA,North America,United States,2021-08-05,35568156.0,109590.0,99830.857,611821.0,526.0,470.714,105141.066,323.953,295.104,1808.57,1.555,1.391,1.38,15193.0,44.911,59587.0,176.142,0.0,0.0,60023.0,177.431,499278376.0,1382334.0,1481.549,4.102,1046113.0,3.104,0.103,9.7,tests performed,359205317.0,195652892.0,172319707.0,385.0,798605.0,681566.0,108.19,58.93,51.9,0.0,2053.0,474866.0,0.143,46.65,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223478,USA,North America,United States,2021-08-06,35820067.0,251911.0,108506.571,612954.0,1133.0,506.143,105885.726,744.66,320.75,1811.92,3.349,1.496,1.38,15732.0,46.504,62122.0,183.635,0.0,0.0,62255.0,184.029,500616345.0,1337969.0,1485.519,3.97,1087368.0,3.227,0.103,9.7,tests performed,360120928.0,196283561.0,172633280.0,398.0,915611.0,692266.0,108.47,59.12,52.0,0.0,2085.0,482360.0,0.145,46.65,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223479,USA,North America,United States,2021-08-07,35883948.0,63881.0,111250.857,613220.0,266.0,519.0,106074.561,188.835,328.863,1812.706,0.786,1.534,1.35,16164.0,47.782,63544.0,187.839,0.0,0.0,64402.0,190.375,501622621.0,1006276.0,1488.505,2.986,1121675.0,3.328,0.103,9.7,tests performed,360684467.0,196668790.0,172824564.0,404.0,563539.0,698620.0,108.64,59.24,52.05,0.0,2104.0,487697.0,0.147,46.65,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223480,USA,North America,United States,2021-08-08,35919634.0,35686.0,109866.429,613355.0,135.0,505.0,106180.051,105.489,324.77,1813.105,0.399,1.493,1.32,16784.0,49.614,66369.0,196.19,0.0,0.0,66805.0,197.479,502338707.0,716086.0,1490.63,2.125,1142766.0,3.391,0.103,9.7,tests performed,361038072.0,196908390.0,172943115.0,408.0,353605.0,700933.0,108.74,59.31,52.09,0.0,2111.0,489006.0,0.147,46.64,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,681544.6,14.37,19.96,2014.67643179936
223481,USA,North America,United States,2021-08-09,36078065.0,158431.0,117139.286,613872.0,517.0,529.857,106648.38,468.329,346.269,1814.633,1.528,1.566,1.3,17707.0,52.343,69838.0,206.444,0.0,0.0,69040.0,204.085,503472730.0,1134023.0,1493.995,3.365,1166561.0,3.462,0.104,9.6,tests performed,361827196.0,197432670.0,173231734.0,411.0,789124.0,710105.0,108.98,59.47,52.18,0.0,2139.0,491250.0,0.148,46.64,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223482,USA,North America,United States,2021-08-10,36196257.0,118192.0,120028.286,614704.0,832.0,565.0,106997.761,349.381,354.809,1817.093,2.459,1.67,1.28,18264.0,53.989,72521.0,214.375,0.0,0.0,71163.0,210.361,504912801.0,1440071.0,1498.268,4.273,1191350.0,3.535,0.105,9.5,tests performed,362633395.0,197966575.0,173528910.0,418.0,806199.0,715657.0,109.22,59.63,52.27,0.0,2156.0,490279.0,0.148,49.41,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223483,USA,North America,United States,2021-08-11,36350837.0,154580.0,127467.286,615509.0,805.0,602.0,107454.706,456.945,376.799,1819.472,2.38,1.78,1.26,19013.0,56.203,74823.0,221.18,0.0,0.0,73369.0,216.882,506445720.0,1532919.0,1502.817,4.549,1221383.0,3.624,0.105,9.5,tests performed,363408521.0,198468833.0,173826620.0,425.0,775126.0,714544.0,109.46,59.78,52.36,0.0,2152.0,482742.0,0.145,49.4,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223484,USA,North America,United States,2021-08-12,36494648.0,143811.0,132356.0,616541.0,1032.0,674.286,107879.818,425.112,391.25,1822.523,3.051,1.993,1.24,19537.0,57.752,76968.0,227.521,0.0,0.0,75529.0,223.267,507979147.0,1533427.0,1507.367,4.55,1242967.0,3.688,0.106,9.4,tests performed,364218992.0,198987317.0,174142670.0,429.0,810471.0,716239.0,109.7,59.93,52.45,0.0,2157.0,476346.0,0.143,49.4,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223485,USA,North America,United States,2021-08-13,36721493.0,226845.0,128775.143,617600.0,1059.0,663.714,108550.382,670.564,380.665,1825.653,3.13,1.962,1.21,20076.0,59.346,78580.0,232.286,0.0,0.0,77285.0,228.458,509510115.0,1530968.0,1511.91,4.543,1270539.0,3.77,0.105,9.5,tests performed,365173768.0,199572332.0,174534005.0,15860.0,954776.0,721834.0,109.99,60.11,52.57,0.0,2174.0,469824.0,0.142,52.03,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223486,USA,North America,United States,2021-08-14,36795668.0,74175.0,130245.714,617870.0,270.0,664.286,108769.646,219.265,385.012,1826.451,0.798,1.964,1.21,20401.0,60.306,79622.0,235.366,0.0,0.0,78839.0,233.052,510639377.0,1129262.0,1515.261,3.351,1288108.0,3.822,0.105,9.5,tests performed,365803983.0,199936914.0,174778535.0,53825.0,630215.0,731359.0,110.18,60.22,52.64,0.02,2203.0,466875.0,0.141,52.02,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223487,USA,North America,United States,2021-08-15,36843530.0,47862.0,131985.143,618087.0,217.0,676.0,108911.129,141.482,390.154,1827.093,0.641,1.998,1.21,21077.0,62.305,81624.0,241.284,0.0,0.0,79722.0,235.662,511434865.0,795488.0,1517.622,2.361,1299451.0,3.856,0.105,9.5,tests performed,366206854.0,200149788.0,174941384.0,88758.0,402871.0,738397.0,110.3,60.28,52.69,0.03,2224.0,463057.0,0.139,52.02,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,695241.6,14.5,25.68,2055.16537865091
223488,USA,North America,United States,2021-08-16,37036888.0,193358.0,136974.714,619128.0,1041.0,750.857,109482.703,571.575,404.903,1830.17,3.077,2.22,1.2,21673.0,64.066,84313.0,249.233,0.0,0.0,80748.0,238.695,512716638.0,1281773.0,1521.425,3.804,1320558.0,3.919,0.105,9.5,tests performed,367083572.0,200617416.0,175297246.0,172369.0,876718.0,750911.0,110.56,60.43,52.8,0.05,2262.0,454964.0,0.137,53.75,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
