date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,reproduction_rate,icu_patients,hosp_patients,weekly_hosp_admissions,total_tests,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed
8/23/2020,5716556,31927,42699.143,176547,495,951.571,0.88,10738,34609,30413,84859639,562064,842440,0.057,17.5,0,0,0,0,0,0
8/24/2020,5750370,33814,42132.714,176989,442,947.714,0.9,10691,34791,29605,85526620,666981,841001,0.056,17.9,0,0,0,0,0,0
8/25/2020,5793038,42668,41820.857,178223,1234,949,0.91,10603,34479,29228,86432809,906189,842497,0.056,17.9,0,0,0,0,0,0
8/26/2020,5835019,41981,41275.857,179401,1178,933.714,0.92,10383,33624,29374,87450949,1018140,844349,0.056,17.9,0,0,0,0,0,0
8/27/2020,5885563,50544,42043,180516,1115,934.857,0.93,9905,33285,29131,88471915,1020966,847781,0.056,17.9,0,0,0,0,0,0
8/28/2020,5931972,46409,41877.571,181457,941,912,0.93,9883,31898,29624,89459395,987480,850895,0.056,17.9,0,0,0,0,0,0
8/29/2020,5975226,43254,41513.857,182440,983,912.571,0.93,9697,31178,29715,90257965,798570,851484,0.055,18.2,0,0,0,0,0,0
8/30/2020,6009461,34235,41843.571,182889,449,906,0.93,9549,31075,29926,90872822,614857,859026,0.055,18.2,0,0,0,0,0,0
8/31/2020,6042745,33284,41767.857,183383,494,913.429,0.94,9509,31395,30061,91534681,661859,858294,0.055,18.2,0,0,0,0,0,0
9/1/2020,6084643,41898,41657.857,184444,1061,888.714,0.95,9472,31118,29816,92442655,907974,858549,0.055,18.2,0,0,0,0,0,0
9/2/2020,6124512,39869,41356.143,185496,1052,870.714,0.94,9362,30827,29474,93470304,1027649,859908,0.054,18.5,0,0,0,0,0,0
9/3/2020,6169676,45164,40587.571,186527,1031,858.714,0.94,9234,30296,29143,94503435,1033131,861646,0.054,18.5,0,0,0,0,0,0
9/4/2020,6218001,48325,40861.286,187506,979,864.143,0.93,9228,29879,28542,95503251,999816,863408,0.053,18.9,0,0,0,0,0,0
9/5/2020,6261689,43688,40923.286,188326,820,840.857,0.92,9091,28845,27699,96320134,816883,866024,0.052,19.2,0,0,0,0,0,0
9/6/2020,6290936,29247,40210.714,188766,440,839.571,0.9,9010,28369,27096,96886134,566000,859045,0.052,19.2,0,0,0,0,0,0
9/7/2020,6315595,24659,38978.571,189086,320,814.714,0.89,8974,28589,26610,97301332,415198,823807,0.052,19.2,0,0,0,0,0,0
9/8/2020,6342175,26580,36790.286,189554,468,730,0.9,8971,28951,26155,97965654,664322,789000,0.051,19.6,0,0,0,0,0,0
9/9/2020,6375720,33545,35886.857,190659,1105,737.571,0.93,8784,28775,26622,98925149,959495,779264,0.05,20,0,0,0,0,0,0
9/10/2020,6415260,39540,35083.429,191583,924,722.286,0.96,8590,28065,27276,100013634,1088485,787171,0.049,20.4,0,0,0,0,0,0
9/11/2020,6459659,44399,34522.571,192739,1156,747.571,0.99,8529,27368,27675,101114428,1100794,801597,0.047,21.3,0,0,0,0,0,0
9/12/2020,6505281,45622,34798.857,193488,749,737.429,1.02,8308,26496,27960,101980584,866156,808636,0.047,21.3,0,0,0,0,0,0
9/13/2020,6545747,40466,36401.571,193888,400,731.714,1.04,8261,26329,28402,102608770,628186,817519,0.047,21.3,0,0,0,0,0,0
9/14/2020,6578341,32594,37535.143,194311,423,746.429,1.04,8264,26788,28028,103317688,708918,859479,0.046,21.7,0,0,0,0,0,0
9/15/2020,6615487,37146,39044.571,195513,1202,851.286,1.04,8158,26934,28251,104285489,967801,902834,0.046,21.7,0,0,0,0,0,0
9/16/2020,6653656,38169,39705.143,196468,955,829.857,1.04,8074,26372,27183,105425645,1140156,928642,0.046,21.7,0,0,0,0,0,0
9/17/2020,6698859,45203,40514.143,197334,866,821.571,1.04,8025,26085,26250,106584001,1158356,938624,0.046,21.7,0,0,0,0,0,0
9/18/2020,6749176,50317,41359.571,198294,960,793.571,1.05,7970,25833,25315,107814030,1230029,957086,0.046,21.7,0,0,0,0,0,0
9/19/2020,6794978,45802,41385.286,199005,711,788.143,1.05,7833,25481,24698,108753032,939002,967493,0.045,22.2,0,0,0,0,0,0
9/20/2020,6836655,41677,41558.286,199275,270,769.571,1.05,7840,25543,24017,109377589,624557,966974,0.045,22.2,0,0,0,0,0,0
9/21/2020,6868722,32067,41483,199688,413,768.143,1.03,7856,26379,24188,110128325,750736,972948,0.046,21.7,0,0,0,0,0,0
9/22/2020,6906787,38065,41614.286,200723,1035,744.286,1.03,7862,26440,24045,111158493,1030168,981858,0.046,21.7,0,0,0,0,0,0
9/23/2020,6947913,41126,42036.714,201786,1063,759.714,1.03,7861,26483,24258,112364036,1205543,991199,0.046,21.7,0,0,0,0,0,0
9/24/2020,6996836,48923,42568.143,202693,907,765.571,1.02,7830,26406,24267,113567151,1203115,997593,0.046,21.7,0,0,0,0,0,0
9/25/2020,7043909,47073,42104.714,203610,917,759.429,1.02,7813,26274,24380,114697621,1130470,983370,0.046,21.7,0,0,0,0,0,0
9/26/2020,7087612,43703,41804.857,204393,783,769.714,1.02,7796,25903,24655,115637113,939492,983440,0.047,21.3,0,0,0,0,0,0
9/27/2020,7121478,33866,40689,204705,312,775.714,1.02,8067,25970,24876,116234712,597599,979589,0.047,21.3,0,0,0,0,0,0
9/28/2020,7159058,37580,41476.571,205046,341,765.429,1.03,7915,27021,25357,116903002,668290,967811,0.048,20.8,0,0,0,0,0,0
9/29/2020,7201065,42007,42039.714,205948,902,746.429,1.03,8044,27508,25713,117887990,984988,961357,0.048,20.8,0,0,0,0,0,0
9/30/2020,7239776,38711,41694.714,206880,932,727.714,1.03,8070,27668,26016,119089432,1201442,960771,0.048,20.8,0,0,0,0,0,0
10/1/2020,7285927,46151,41298.714,207796,916,729,1.03,8005,27477,26473,120314605,1225173,963922,0.048,20.8,0,0,0,0,0,0
10/2/2020,7339408,53481,42214.143,208637,841,718.143,1.05,7957,27408,26723,121507156,1192551,972791,0.048,20.8,0,0,0,0,0,0
10/3/2020,7388718,49310,43015.143,209323,686,704.286,1.05,7964,27271,27244,122483549,976393,978062,0.048,20.8,0,0,0,0,0,0
10/4/2020,7421958,33240,42925.714,209692,369,712.429,1.05,8119,27871,27606,123124963,641414,984322,0.048,20.8,0,0,0,0,0,0
10/5/2020,7459127,37169,42867,210174,482,732.571,1.07,8332,28956,28493,123932690,807727,1004241,0.048,20.8,0,0,0,0,0,0
10/6/2020,7503686,44559,43231.571,210875,701,703.857,1.09,8569,29999,29768,125160678,1227988,1038955,0.048,20.8,0,0,0,0,0,0
10/7/2020,7552795,49109,44717,211794,919,702,1.1,8638,30542,30588,126573819,1413141,1069198,0.048,20.8,0,0,0,0,0,0
10/8/2020,7610571,57776,46377.714,212776,982,711.429,1.11,8624,31014,31383,128005634,1431815,1098718,0.048,20.8,0,0,0,0,0,0
10/9/2020,7665709,55138,46614.429,213750,974,730.429,1.11,8723,31206,32248,129407207,1401573,1128579,0.048,20.8,0,0,0,0,0,0
10/10/2020,7721031,55322,47473.286,214409,659,726.571,1.12,8730,30982,32786,130511996,1104789,1146921,0.049,20.4,0,0,0,0,0,0
10/11/2020,7768097,47066,49448.429,214876,467,740.571,1.12,8819,31434,33667,131260050,748054,1162155,0.05,20,0,0,0,0,0,0
10/12/2020,7810160,42063,50147.571,215274,398,728.571,1.12,9057,32779,33743,132070036,809986,1162478,0.052,19.2,0,0,0,0,0,0
10/13/2020,7860130,49970,50920.571,216051,777,739.429,1.13,9412,33503,33796,133135715,1065679,1139291,0.053,18.9,0,0,0,0,0,0
10/14/2020,7918580,58450,52255,217050,999,750.857,1.14,9303,33935,34342,134366241,1230526,1113203,0.055,18.2,0,0,0,0,0,0
10/15/2020,7981944,63364,53053.286,217895,845,731.286,1.15,9478,34387,34787,135671195,1304954,1095080,0.057,17.5,0,0,0,0,0,0
10/16/2020,8052214,70270,55215,218838,943,726.857,1.15,9538,34639,35603,137001788,1330593,1084940,0.058,17.2,0,0,0,0,0,0
10/17/2020,8107080,54866,55149.857,219658,820,749.857,1.15,9516,34319,36370,138119602,1117814,1086801,0.058,17.2,0,0,0,0,0,0
10/18/2020,8159315,52235,55888.286,220121,463,749.286,1.17,9725,35011,36997,138890584,770982,1090076,0.059,16.9,0,0,0,0,0,0
10/19/2020,8226807,67492,59521,220611,490,762.429,1.18,10075,36431,37558,139766731,876147,1099528,0.059,16.9,0,0,0,0,0,0
10/20/2020,8289056,62249,61275.143,221548,937,785.286,1.17,10214,37408,38334,141045233,1278502,1129931,0.06,16.7,0,0,0,0,0,0
10/21/2020,8349219,60163,61519.857,222722,1174,810.286,1.17,10453,38141,38980,142525885,1480652,1165663,0.06,16.7,0,0,0,0,0,0
10/22/2020,8428833,79614,63841.286,223579,857,812,1.18,10650,38848,39860,144059533,1533648,1198334,0.061,16.4,0,0,0,0,0,0
10/23/2020,8510418,81585,65457.714,224529,950,813,1.18,10712,39080,40418,145526027,1466494,1217748,0.063,15.9,0,0,0,0,0,0
10/24/2020,8588881,78463,68828.714,225492,963,833.429,1.19,10713,39346,41150,146706168,1180141,1226652,0.064,15.6,0,0,0,0,0,0
10/25/2020,8650172,61291,70122.429,225950,458,832.714,1.18,10854,39986,41407,147500263,794095,1229954,0.066,15.2,0,0,0,0,0,0
10/26/2020,8714359,64187,69650.286,226472,522,837.286,1.18,11110,41328,41731,148455573,955310,1241263,0.067,14.9,0,0,0,0,0,0
10/27/2020,8791656,77297,71800,227483,1011,847.857,1.19,11434,42272,42149,149796304,1340731,1250153,0.068,14.7,0,0,0,0,0,0
10/28/2020,8877684,86028,75495,228517,1034,827.857,1.2,11648,43442,43159,151300851,1504547,1253567,0.069,14.5,0,0,0,0,0,0
10/29/2020,8968828,91144,77142.143,229520,1003,848.714,1.21,11824,44164,44170,152787363,1486512,1246833,0.071,14.1,0,0,0,0,0,0
10/30/2020,9068573,99745,79736.429,230584,1064,865,1.21,11851,45113,45476,154289830,1502467,1251972,0.073,13.7,0,0,0,0,0,0
10/31/2020,9156199,87626,81045.429,231515,931,860.429,1.22,11884,45086,46114,155510401,1220571,1257748,0.074,13.5,0,0,0,0,0,0
11/1/2020,9234188,77989,83430.857,232018,503,866.857,1.23,12128,46088,47043,156410146,899745,1272840,0.075,13.3,0,0,0,0,0,0
11/2/2020,9315758,81570,85914.143,232575,557,871.857,1.25,12591,47971,48339,157427131,1016985,1281651,0.077,13,0,0,0,0,0,0
11/3/2020,9440526,124768,92695.714,234172,1597,955.571,1.28,12925,49105,49636,158792099,1364968,1285114,0.08,12.5,0,0,0,0,0,0
11/4/2020,9540341,99815,94665.286,235292,1120,967.857,1.27,13003,50465,50712,160424984,1632885,1303448,0.083,12,0,0,0,0,0,0
11/5/2020,9668155,127814,99903.857,236457,1165,991,1.28,13228,51785,52020,162121565,1696581,1333457,0.086,11.6,0,0,0,0,0,0
11/6/2020,9795334,127179,103823,237671,1214,1012.429,1.28,13357,52838,53389,163799576,1678011,1358535,0.089,11.2,0,0,0,0,0,0
11/7/2020,9922886,127552,109526.714,238788,1117,1039,1.28,13479,53817,55467,165255824,1456248,1392203,0.091,11,0,0,0,0,0,0
11/8/2020,10042511,119625,115474.714,239351,563,1047.571,1.28,14008,55711,57429,166267122,1011298,1408139,0.094,10.6,0,0,0,0,0,0
11/9/2020,10159676,117165,120559.714,240110,759,1076.429,1.28,14409,58481,59231,167491428,1224306,1437757,0.097,10.3,0,0,0,0,0,0
11/10/2020,10296031,136355,122215,241526,1416,1050.571,1.27,14835,61415,61656,169030572,1539144,1462639,0.1,10,0,0,0,0,0,0
11/11/2020,10442916,146885,128939.286,242969,1443,1096.714,1.27,15116,63329,64015,170822190,1791618,1485315,0.103,9.7,0,0,0,0,0,0
11/12/2020,10602027,159111,133410.286,244173,1204,1102.286,1.27,15594,65214,66110,172676301,1854111,1507819,0.106,9.4,0,0,0,0,0,0
11/13/2020,10780662,178635,140761.143,245374,1201,1100.429,1.26,15864,66109,68046,174581281,1904980,1540244,0.108,9.3,0,0,0,0,0,0
11/14/2020,10946036,165374,146164.286,246747,1373,1137,1.25,16238,67215,69825,176179789,1598508,1560566,0.109,9.2,0,0,0,0,0,0
11/15/2020,11085597,139561,149012.286,247535,788,1169.143,1.23,16808,69513,71650,177377371,1197582,1587178,0.109,9.2,0,0,0,0,0,0
11/16/2020,11238665,153068,154141.286,248350,815,1177.143,1.22,17538,73098,73401,178870137,1492766,1625530,0.108,9.3,0,0,0,0,0,0
11/17/2020,11403061,164396,158147.143,250059,1709,1219,1.2,18088,75496,75263,180775779,1905642,1677887,0.107,9.3,0,0,0,0,0,0
11/18/2020,11574849,171788,161704.714,252000,1941,1290.143,1.19,18331,77317,76933,182875197,2099418,1721858,0.105,9.5,0,0,0,0,0,0
11/19/2020,11767125,192276,166442.571,254042,2042,1409.857,1.18,18742,78341,78519,184951722,2076525,1753632,0.104,9.6,0,0,0,0,0,0
11/20/2020,11968649,201524,169712.429,255991,1949,1516.714,1.16,18916,79734,80283,187102431,2150709,1788736,0.103,9.7,0,0,0,0,0,0
11/21/2020,12148826,180177,171827.143,257629,1638,1554.571,1.14,19091,79858,81657,188959403,1856972,1825659,0.102,9.8,0,0,0,0,0,0
11/22/2020,12295865,147039,172895.429,258690,1061,1593.571,1.12,19658,81792,82545,190381856,1422453,1857784,0.1,10,0,0,0,0,0,0
11/23/2020,12477030,181165,176909.286,259763,1073,1630.429,1.1,20176,84173,83417,192055681,1673825,1883649,0.1,10,0,0,0,0,0,0
11/24/2020,12650428,173398,178195.286,261901,2138,1691.714,1.07,20572,86039,84715,194027949,1972268,1893167,0.099,10.1,0,0,0,0,0,0
11/25/2020,12830725,180297,179410.857,264152,2251,1736,1.05,20831,87121,85845,196253974,2226025,1911254,0.099,10.1,0,0,0,0,0,0
11/26/2020,12948201,117476,168725.143,265555,1403,1644.714,1.03,21025,86550,86419,197760914,1506940,1829885,0.099,10.1,0,0,0,0,0,0
11/27/2020,13162847,214646,170599.714,267107,1552,1588,1.05,21327,88100,85020,199274161,1513247,1738819,0.101,9.9,0,0,0,0,0,0
11/28/2020,13331071,168224,168892.143,268465,1358,1548,1.05,21483,89600,85974,200622737,1348576,1666191,0.104,9.6,0,0,0,0,0,0
11/29/2020,13471556,140485,167955.857,269516,1051,1546.571,1.07,21919,92448,87382,201774792,1152055,1627562,0.107,9.3,0,0,0,0,0,0
11/30/2020,13626608,155052,164225.429,270828,1312,1580.714,1.09,22500,95095,88259,203240799,1466007,1597874,0.11,9.1,0,0,0,0,0,0
12/1/2020,13823591,196983,167594.714,273380,2552,1639.857,1.11,22868,96673,89208,205084567,1843768,1579517,0.113,8.8,0,0,0,0,0,0
12/2/2020,14019220,195629,169785,276210,2830,1722.571,1.12,22962,97838,89902,207184018,2099451,1561435,0.118,8.5,0,0,0,0,0,0
12/3/2020,14239549,220329,184478.286,279179,2969,1946.286,1.14,23043,97849,91087,209332126,2148108,1653030,0.119,8.4,0,0,0,0,0,0
12/4/2020,14475170,235621,187474.714,281791,2612,2097.714,1.14,23123,98140,94018,211451014,2118888,1739550,0.12,8.3,0,0,0,0,0,0
12/5/2020,14697255,222085,195169.143,284182,2391,2245.286,1.14,23172,97246,94854,213142735,1691721,1788571,0.12,8.3,0,0,0,0,0,0
12/6/2020,14876685,179430,200732.714,285585,1403,2295.571,1.13,23435,98653,94877,214435667,1292932,1808696,0.12,8.3,0,0,0,0,0,0
12/7/2020,15071930,195245,206474.571,287142,1557,2330.571,1.12,23892,101027,95428,215976297,1540630,1819357,0.119,8.4,0,0,0,0,0,0
12/8/2020,15298525,226595,210704.857,289725,2583,2335,1.11,24197,102304,95762,217892239,1915942,1829667,0.119,8.4,0,0,0,0,0,0
12/9/2020,15516788,218263,213938.286,292906,3181,2385.143,1.1,24612,104371,96919,220017048,2124809,1833290,0.118,8.5,0,0,0,0,0,0
12/10/2020,15753795,237007,216320.857,295892,2986,2387.571,1.09,24636,105048,98268,222199348,2182300,1838175,0.117,8.5,0,0,0,0,0,0
12/11/2020,15992847,239052,216811,299272,3380,2497.286,1.09,24747,105653,99501,224256411,2057063,1829342,0.117,8.5,0,0,0,0,0,0
12/12/2020,16217491,224644,217176.571,301805,2533,2517.571,1.08,24634,105358,100640,225979052,1722641,1833760,0.117,8.5,0,0,0,0,0,0
12/13/2020,16409179,191688,218927.714,303464,1659,2554.143,1.07,25074,107402,101588,227229016,1249964,1827621,0.118,8.5,29586,24614,5706,0,0,0
12/14/2020,16618892,209713,220994.571,305113,1649,2567.286,1.07,25560,109689,102441,228724137,1495121,1821120,0.119,8.4,34157,29025,5825,4571,4571,4411
12/15/2020,16845252,226360,220961,308100,2987,2625,1.05,25812,110996,103842,230671274,1947137,1825576,0.12,8.3,83882,76421,6085,49725,27148,25904
12/16/2020,17079999,234747,223315.857,311832,3732,2703.714,1.04,25974,112009,104315,232748854,2077580,1818829,0.119,8.4,243713,230861,6558,159831,71376,68749
12/17/2020,17320141,240142,223763.714,315282,3450,2770,1.03,25894,112445,104300,234803034,2054180,1800527,0.12,8.3,516237,496265,7299,272524,121663,117913
12/18/2020,17568365,248224,225074,318224,2942,2707.429,1.02,25950,112114,104298,236825477,2022443,1795581,0.12,8.3,932486,903810,8505,416249,180580,175839
12/19/2020,17774216,205851,222389.286,321035,2811,2747.143,1,25801,111037,104395,238537164,1711687,1794016,0.12,8.3,1114325,1081725,9559,181839,180790,176185
12/20/2020,17961591,187375,221773.143,322748,1713,2754.857,0.99,26057,112401,104856,239814382,1277218,1797909,0.119,8.4,1219579,1185046,10260,105254,169999,165776
12/21/2020,18158212,196621,219902.857,324544,1796,2775.857,0.98,26431,114648,105463,241344069,1529687,1802847,0.119,8.4,1601371,1560158,11748,381792,223888,218733
12/22/2020,18364229,206017,216996.714,327843,3299,2820.429,0.96,26730,117527,106043,243333040,1988971,1808824,0.118,8.5,2048847,1999139,14616,447476,280709,274674
12/23/2020,18585716,221487,215102.429,331223,3380,2770.143,0.94,26928,118105,106930,245613502,2280462,1837807,0.117,8.5,2623788,2561620,17544,574941,340011,332966
12/24/2020,18798620,212904,211211.286,334145,2922,2694.714,0.92,26714,116273,107484,247506567,1893065,1814790,0.117,8.5,2819700,2752524,18640,195912,329066,322323
12/25/2020,18925951,127331,193940.857,335655,1510,2490.143,0.91,26559,113495,106724,248585355,1078788,1679983,0.119,8.4,2832353,2765024,18742,12653,271410,265888
12/26/2020,19143426,217475,195601.429,337564,1909,2361.286,0.94,26734,115520,104936,249579919,994564,1577536,0.122,8.2,2974264,2902995,19708,141911,265706,260181
12/27/2020,19279402,135976,188258.714,339003,1439,2322.143,0.96,27063,118987,106216,250529909,949990,1530790,0.124,8.1,3070968,2996420,20427,96704,264484,258768
12/28/2020,19452515,173113,184900.429,340880,1877,2333.714,1,27519,121424,106869,251839919,1310010,1499407,0.128,7.8,3661825,3572905,24595,590857,294351,287535
12/29/2020,19658425,205910,184885.143,344495,3615,2378.857,1.04,27782,122664,106708,253727236,1887317,1484885,0.134,7.5,4383601,4275667,29819,721776,333536,325218
12/30/2020,19876806,218381,184441.429,348428,3933,2457.857,1.06,27697,123921,107060,255919536,2192300,1472291,0.14,7.1,5226730,5098934,37574,843129,371849,362473
12/31/2020,20191923,315117,199043.286,351755,3327,2515.714,1.09,27748,123346,108010,257844794,1925258,1476890,0.146,6.8,5647164,5509416,40720,420434,403923,393842
1/1/2021,20370973,179050,206431.714,353997,2242,2620.286,1.08,27471,121053,109535,259101981,1257187,1502375,0.149,6.7,5749369,5602071,47476,102205,416717,405292
1/2/2021,20643205,272232,214254.143,356549,2552,2712.143,1.09,27614,122668,111290,260221422,1119441,1520215,0.15,6.7,6013737,5857585,50326,264368,434210,422084
1/3/2021,20846567,203362,223880.714,357986,1437,2711.857,1.09,28006,125595,112069,261273358,1051936,1534778,0.15,6.7,6152620,5989464,52774,138883,440236,427578
1/4/2021,21032044,185477,225647,359965,1979,2726.429,1.09,28266,127426,112336,262683510,1410152,1549084,0.15,6.7,6809755,6587388,98535,657135,449704,430640
1/5/2021,21264861,232817,229490.857,363569,3604,2724.857,1.09,28528,128858,113829,264657610,1974100,1561482,0.149,6.7,7641129,7316885,186975,831374,465361,434460
1/6/2021,21524635,259774,235404.143,367495,3926,2723.857,1.1,28608,129805,114720,266996890,2339280,1582479,0.147,6.8,8662342,8147700,359281,1021213,490802,435538
1/7/2021,21810946,286311,231289,371521,4026,2823.714,1.1,28491,128819,115039,269259706,2262816,1630702,0.144,6.9,9832248,9014038,640044,1169906,597869,500660
1/8/2021,22115125,304179,249164.571,375710,4189,3101.857,1.09,28365,127893,116013,271412479,2152773,1758643,0.14,7.1,11068480,9861433,1003197,1236232,759873,608480
1/9/2021,22379914,264789,248101.286,378965,3255,3202.286,1.06,28187,126426,117656,273133091,1720612,1844524,0.136,7.4,11577356,10231838,1131817,508876,794803,624893
1/10/2021,22590807,210893,249177.143,381069,2104,3297.571,1.03,28370,126538,116243,274303916,1170825,1861508,0.135,7.4,11828452,10408187,1201386,251096,810833,631246
1/11/2021,22794649,203842,251800.714,382907,1838,3277.429,1.01,28739,127639,115308,275835458,1531542,1878850,0.132,7.6,12898982,11131828,1523798,1070530,869890,649206
1/12/2021,23016385,221736,250217.714,387295,4388,3389.429,0.98,28891,127090,113846,277873557,2038099,1887992,0.128,7.8,14157150,12048545,1838113,1258168,930860,675951
1/13/2021,23245662,229277,245861,391313,4018,3402.571,0.95,28734,126585,112599,279993367,2119810,1856640,0.124,8.1,15480731,13078071,2108505,1323581,974056,704339
1/14/2021,23481254,235592,238615.429,395105,3792,3369.143,0.93,28527,133268,111773,282084477,2091110,1832110,0.12,8.3,16796963,14234791,2244207,1316232,994959,745822
1/15/2021,23726350,245096,230175,398917,3812,3315.286,0.92,28422,123790,111022,284134895,2050418,1817488,0.117,8.5,18053524,15351139,2364826,1256561,997863,784244
1/16/2021,23944001,217651,223441,402497,3580,3361.714,0.9,28120,121139,109852,285733924,1599029,1800119,0.115,8.7,18702725,15917244,2436760,649201,1017910,812201
1/17/2021,24120632,176631,218546.429,404488,1991,3345.571,0.88,27891,120835,108767,286812431,1078507,1786931,0.114,8.8,19007806,16172940,2478819,305081,1025622,823536
1/18/2021,24261388,140756,209534.143,406053,1565,3306.571,0.86,27831,120422,107616,288109691,1297260,1753462,0.112,8.9,19892367,16811231,2706633,884561,999055,811343
1/19/2021,24418251,156863,200266.571,408450,2397,3022.143,0.85,27584,119383,105530,289927895,1818204,1722048,0.11,9.1,21238542,17776467,3062994,1346175,1011627,818275
1/20/2021,24605662,187411,194285.714,412893,4443,3082.857,0.85,27003,117143,103154,292071868,2143973,1725500,0.107,9.3,22840920,18930185,3483924,1602378,1051456,836016
1/21/2021,24798201,192539,188135.286,417030,4137,3132.143,0.85,26517,114100,100805,294141119,2069251,1722377,0.104,9.6,24471426,20259824,3758640,1630506,1096352,860719
1/22/2021,24990011,191810,180523,420807,3777,3127.143,0.85,26006,111835,98767,296080660,1939541,1706538,0.101,9.9,26098526,21651973,3968124,1627100,1149286,900119
1/23/2021,25168260,178249,174894.143,424363,3556,3123.714,0.85,25364,108126,96481,297636612,1555952,1700384,0.099,10.1,27005254,22394511,4118841,906728,1186076,925324
1/24/2021,25308452,140192,169688.571,426221,1858,3104.714,0.85,25121,107008,94452,298646544,1009932,1690588,0.098,10.2,27400301,22694199,4207183,395047,1198928,931608
1/25/2021,25437983,129531,168085,427991,1770,3134,0.85,25003,106268,92178,299890206,1243662,1682931,0.097,10.3,28772982,23553861,4696604,1372681,1268659,963233
1/26/2021,25588965,150982,167244.857,431973,3982,3360.429,0.85,24897,104627,90895,301685040,1794834,1679592,0.095,10.5,30434323,24606186,5278725,1661341,1313683,975674
1/27/2021,25744430,155465,162681.143,436101,4128,3315.429,0.84,24360,102664,89328,303762733,2077693,1670124,0.092,10.9,32365923,25856401,5927035,1931600,1360715,989459
1/28/2021,25911186,166756,158997.857,439951,3850,3274.429,0.84,23786,100052,87640,305682172,1919439,1648722,0.09,11.1,34327026,27225692,6485163,1961103,1407943,995124
1/29/2021,26074978,163792,154995.286,443550,3599,3249,0.84,23121,96111,84648,307539599,1857427,1636991,0.089,11.2,36240533,28597557,6981238,1913507,1448858,992226
1/30/2021,26225959,150981,151099.857,446451,2901,3155.429,0.84,22708,92548,82400,308988469,1448870,1621694,0.087,11.5,37258622,29355760,7223831,1018089,1464767,994464
1/31/2021,26338845,112886,147199,448408,1957,3169.571,0.83,22503,91438,80527,309940496,952027,1613422,0.085,11.8,37717953,29677557,7351091,459331,1473950,997623
2/1/2021,26464083,125238,146585.714,450184,1776,3170.429,0.83,22230,90582,79093,310978989,1038493,1584112,0.084,11.9,39100828,30446329,7923850,1382875,1475407,984638
2/2/2021,26581091,117008,141732.286,453718,3534,3106.429,0.81,21767,89004,76508,312620606,1641617,1562224,0.082,12.2,40796076,31408252,8623430,1695248,1480250,971724
2/3/2021,26705442,124351,137287.429,457635,3917,3076.286,0.8,21405,87294,74576,314499895,1879289,1533880,0.079,12.7,42933363,32667142,9458132,2137287,1509634,972963
2/4/2021,26830478,125036,131327.429,461518,3883,3081,0.79,20872,84604,73011,316439762,1939867,1536799,0.077,13,45278095,34054579,10371128,2344732,1564438,975555
2/5/2021,26961561,131083,126654.714,465192,3674,3091.714,0.79,20354,82139,71948,318279509,1839747,1534273,0.075,13.3,47632771,35408995,11332041,2354676,1627463,973063
2/6/2021,27078387,116826,121775.429,467929,2737,3068.286,0.79,19863,79113,70719,319617795,1338286,1518475,0.073,13.7,48932695,36260484,11754042,1299924,1667725,986389
2/7/2021,27167835,89448,118427.143,469406,1477,2999.714,0.79,19377,77866,69310,320450056,832261,1501366,0.073,13.7,49376517,36537055,11910774,443822,1665509,979928
2/8/2021,27250573,82738,112355.714,470857,1451,2953.286,0.78,19328,76870,67660,321500658,1050602,1503096,0.071,14.1,50955112,37373816,12615657,1578595,1693469,989641
2/9/2021,27345802,95229,109244.429,473922,3065,2886.286,0.78,18929,75626,66095,323202494,1701836,1511698,0.069,14.5,52928199,38410247,13511058,1973087,1733160,1000285
2/10/2021,27440988,95186,105078,477329,3407,2813.429,0.77,18316,72859,64192,324852139,1649645,1478892,0.067,14.9,55231495,39638113,14546687,2303296,1756876,995853
2/11/2021,27547785,106797,102472.429,480520,3191,2714.571,0.77,17714,70110,61890,326277196,1425057,1405348,0.066,15.2,57636577,40913644,15635827,2405082,1765497,979866
2/12/2021,27648392,100607,98118.714,483404,2884,2601.714,0.76,17334,67539,59678,327696891,1419695,1345340,0.065,15.4,60220088,42291183,16792709,2583511,1798188,983170
2/13/2021,27739195,90803,94401.143,485700,2296,2538.714,0.76,16865,64762,57416,328802520,1105629,1312104,0.064,15.6,61692813,43159409,17363813,1472725,1822874,985561
2/14/2021,27807500,68305,91380.714,486898,1198,2498.857,0.75,16350,63300,55811,329468788,666268,1288390,0.062,16.1,62284755,43505555,17592805,591942,1844034,995500
2/15/2021,27862859,55359,87469.429,487847,949,2427.143,0.74,16227,62214,54082,330271344,802556,1252955,0.061,16.4,63462007,44115027,18127230,1177252,1786699,963030
2/16/2021,27922100,59241,82328.286,489491,1644,2224.143,0.73,15921,61504,51999,331527525,1256181,1189290,0.06,16.7,65082563,44911336,18914386,1620556,1736338,928727
2/17/2021,27990934,68834,78563.714,491937,2446,2086.857,0.74,15579,62253,50597,333005647,1478122,1164787,0.058,17.2,67046948,45844017,19903885,1964385,1687922,886558
2/18/2021,28063532,72598,73678.143,494544,2607,2003.429,0.76,15024,58309,49186,334426425,1420778,1164176,0.057,17.5,68903396,46677263,20877953,1856448,1609546,823374
